ocel_event_id;ocel_object_id;ocel_qualifier
assign_trs_Pcp1422;tr8;Pickup plan trucks assignment
trs_entrytr82;tr82;Entry evaluation for truck
trs_entrytr44;tr44;Entry evaluation for truck
trs_entrytr8;tr8;Entry evaluation for truck
trs_entrytr123;tr123;Entry evaluation for truck
trs_entrytr246;tr246;Entry evaluation for truck
weigh_empty_trucktr82;tr82;Empty truck weighed
weigh_empty_trucktr8;tr8;Empty truck weighed
weigh_empty_trucktr44;tr44;Empty truck weighed
weigh_empty_trucktr246;tr246;Empty truck weighed
weigh_empty_trucktr123;tr123;Empty truck weighed
check_abnormalitytr82;tr82;truck exmained for empty weight abnormality
check_abnormalitytr44;tr44;truck exmained for empty weight abnormality
check_abnormalitytr8;tr8;truck exmained for empty weight abnormality
check_abnormalitytr246;tr246;truck exmained for empty weight abnormality
check_abnormalitytr123;tr123;truck exmained for empty weight abnormality
fail_weightr82;tr82;Truck failed to be weighed
fail_weightr8;tr8;Truck failed to be weighed
fail_weightr44;tr44;Truck failed to be weighed
fail_weightr123;tr123;Truck failed to be weighed
arrive_at_Silo2;Silo2;Silo for truck load
assign_trs_Pcp1028;tr195;Pickup plan trucks assignment
assign_trs_Pcp1028;tr258;Pickup plan trucks assignment
assign_trs_Pcp1028;tr50;Pickup plan trucks assignment
assign_trs_Pcp1028;tr62;Pickup plan trucks assignment
assign_trs_Pcp1028;tr31;Pickup plan trucks assignment
determine_continuanceSilo2;Silo2;silo evaluated for pickup continuance
load_trucktr246;tr246;cargo load for truck
trs_entrytr62;tr62;Entry evaluation for truck
trs_entrytr258;tr258;Entry evaluation for truck
trs_entrytr50;tr50;Entry evaluation for truck
trs_entrytr195;tr195;Entry evaluation for truck
trs_entrytr31;tr31;Entry evaluation for truck
weigh_empty_trucktr195;tr195;Empty truck weighed
weigh_empty_trucktr50;tr50;Empty truck weighed
weigh_empty_trucktr62;tr62;Empty truck weighed
weigh_empty_trucktr258;tr258;Empty truck weighed
weigh_empty_trucktr31;tr31;Empty truck weighed
weigh_loaded_trucktr246;tr246;Truck weighed
check_abnormalitytr195;tr195;truck exmained for empty weight abnormality
check_abnormalitytr50;tr50;truck exmained for empty weight abnormality
check_abnormalitytr62;tr62;truck exmained for empty weight abnormality
check_abnormalitytr258;tr258;truck exmained for empty weight abnormality
check_abnormalitytr31;tr31;truck exmained for empty weight abnormality
fail_weightr50;tr50;Truck failed to be weighed
fail_weightr258;tr258;Truck failed to be weighed
fail_weightr62;tr62;Truck failed to be weighed
fail_weightr195;tr195;Truck failed to be weighed
fail_weightr31;tr31;Truck failed to be weighed
print_w_tickettr246;tr246;Printed weighing ticket for pickup plan
input_tally_sheettr246;tr246;Tally Sheet for pickup plan
eval_trs_exittr246_Pcp1422;tr246;Exit evaluation for truck
Lodge_Pcp1830;Pcp1830;lodged pickup plan
Lodge_Pcp1830;Cr328;cargo to be picked up
Lodge_Pcp1863;Pcp1863;lodged pickup plan
Lodge_Pcp1863;Cr372;cargo to be picked up
assign_trs_Pcp1830;tr176;Pickup plan trucks assignment
assign_trs_Pcp1830;tr36;Pickup plan trucks assignment
assign_trs_Pcp1830;tr279;Pickup plan trucks assignment
assign_trs_Pcp1830;tr76;Pickup plan trucks assignment
assign_trs_Pcp1830;tr119;Pickup plan trucks assignment
assign_trs_Pcp1830;tr82;Pickup plan trucks assignment
assign_trs_Pcp1830;tr28;Pickup plan trucks assignment
trs_entrytr176;tr176;Entry evaluation for truck
trs_entrytr36;tr36;Entry evaluation for truck
trs_entrytr76;tr76;Entry evaluation for truck
trs_entrytr279;tr279;Entry evaluation for truck
trs_entrytr119;tr119;Entry evaluation for truck
weigh_empty_trucktr176;tr176;Empty truck weighed
trs_entrytr28;tr28;Entry evaluation for truck
trs_entrytr82;tr82;Entry evaluation for truck
weigh_empty_trucktr119;tr119;Empty truck weighed
weigh_empty_trucktr279;tr279;Empty truck weighed
weigh_empty_trucktr76;tr76;Empty truck weighed
weigh_empty_trucktr36;tr36;Empty truck weighed
weigh_empty_trucktr28;tr28;Empty truck weighed
weigh_empty_trucktr82;tr82;Empty truck weighed
check_abnormalitytr176;tr176;truck exmained for empty weight abnormality
check_abnormalitytr36;tr36;truck exmained for empty weight abnormality
check_abnormalitytr119;tr119;truck exmained for empty weight abnormality
check_abnormalitytr279;tr279;truck exmained for empty weight abnormality
check_abnormalitytr76;tr76;truck exmained for empty weight abnormality
fail_weightr176;tr176;Truck failed to be weighed
check_abnormalitytr82;tr82;truck exmained for empty weight abnormality
check_abnormalitytr28;tr28;truck exmained for empty weight abnormality
fail_weightr36;tr36;Truck failed to be weighed
fail_weightr279;tr279;Truck failed to be weighed
fail_weightr119;tr119;Truck failed to be weighed
fail_weightr82;tr82;Truck failed to be weighed
arrive_at_Silo76;Silo76;Silo for truck load
arrive_at_Silo76;Silo76;Silo for truck load
determine_continuanceSilo76;Silo76;silo evaluated for pickup continuance
determine_continuanceSilo76;Silo76;silo evaluated for pickup continuance
load_trucktr76;tr76;cargo load for truck
load_trucktr28;tr28;cargo load for truck
weigh_loaded_trucktr76;tr76;Truck weighed
weigh_loaded_trucktr28;tr28;Truck weighed
input_tally_sheettr76;tr76;Tally Sheet for pickup plan
print_w_tickettr76;tr76;Printed weighing ticket for pickup plan
input_tally_sheettr28;tr28;Tally Sheet for pickup plan
print_w_tickettr28;tr28;Printed weighing ticket for pickup plan
eval_trs_exittr76_Pcp1830;tr76;Exit evaluation for truck
eval_trs_exittr28_Pcp1830;tr28;Exit evaluation for truck
Lodge_Pcp1457;Pcp1457;lodged pickup plan
Lodge_Pcp1457;Cr1424;cargo to be picked up
assign_trs_Pcp1863;tr151;Pickup plan trucks assignment
assign_trs_Pcp1863;tr150;Pickup plan trucks assignment
assign_trs_Pcp1863;tr92;Pickup plan trucks assignment
assign_trs_Pcp1863;tr163;Pickup plan trucks assignment
assign_trs_Pcp1863;tr284;Pickup plan trucks assignment
assign_trs_Pcp1863;tr269;Pickup plan trucks assignment
assign_trs_Pcp1863;tr145;Pickup plan trucks assignment
trs_entrytr151;tr151;Entry evaluation for truck
Lodge_Pcp421;Pcp421;lodged pickup plan
Lodge_Pcp421;Cr165;cargo to be picked up
trs_entrytr150;tr150;Entry evaluation for truck
trs_entrytr284;tr284;Entry evaluation for truck
trs_entrytr163;tr163;Entry evaluation for truck
trs_entrytr92;tr92;Entry evaluation for truck
weigh_empty_trucktr151;tr151;Empty truck weighed
trs_entrytr269;tr269;Entry evaluation for truck
trs_entrytr145;tr145;Entry evaluation for truck
weigh_empty_trucktr92;tr92;Empty truck weighed
weigh_empty_trucktr163;tr163;Empty truck weighed
weigh_empty_trucktr150;tr150;Empty truck weighed
weigh_empty_trucktr284;tr284;Empty truck weighed
weigh_empty_trucktr145;tr145;Empty truck weighed
weigh_empty_trucktr269;tr269;Empty truck weighed
check_abnormalitytr151;tr151;truck exmained for empty weight abnormality
check_abnormalitytr150;tr150;truck exmained for empty weight abnormality
check_abnormalitytr284;tr284;truck exmained for empty weight abnormality
check_abnormalitytr92;tr92;truck exmained for empty weight abnormality
check_abnormalitytr163;tr163;truck exmained for empty weight abnormality
check_abnormalitytr145;tr145;truck exmained for empty weight abnormality
check_abnormalitytr269;tr269;truck exmained for empty weight abnormality
fail_weightr150;tr150;Truck failed to be weighed
fail_weightr92;tr92;Truck failed to be weighed
fail_weightr163;tr163;Truck failed to be weighed
fail_weightr284;tr284;Truck failed to be weighed
arrive_at_Silo100;Silo100;Silo for truck load
fail_weightr145;tr145;Truck failed to be weighed
fail_weightr269;tr269;Truck failed to be weighed
determine_continuanceSilo100;Silo100;silo evaluated for pickup continuance
load_trucktr151;tr151;cargo load for truck
weigh_loaded_trucktr151;tr151;Truck weighed
print_w_tickettr151;tr151;Printed weighing ticket for pickup plan
input_tally_sheettr151;tr151;Tally Sheet for pickup plan
eval_trs_exittr151_Pcp1863;tr151;Exit evaluation for truck
assign_trs_Pcp1457;tr62;Pickup plan trucks assignment
assign_trs_Pcp1457;tr282;Pickup plan trucks assignment
assign_trs_Pcp1457;tr240;Pickup plan trucks assignment
trs_entrytr62;tr62;Entry evaluation for truck
weigh_empty_trucktr62;tr62;Empty truck weighed
trs_entrytr282;tr282;Entry evaluation for truck
trs_entrytr240;tr240;Entry evaluation for truck
weigh_empty_trucktr282;tr282;Empty truck weighed
weigh_empty_trucktr240;tr240;Empty truck weighed
check_abnormalitytr62;tr62;truck exmained for empty weight abnormality
check_abnormalitytr240;tr240;truck exmained for empty weight abnormality
check_abnormalitytr282;tr282;truck exmained for empty weight abnormality
arrive_at_Silo55;Silo55;Silo for truck load
fail_weightr240;tr240;Truck failed to be weighed
fail_weightr282;tr282;Truck failed to be weighed
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
assign_trs_Pcp421;tr136;Pickup plan trucks assignment
assign_trs_Pcp421;tr184;Pickup plan trucks assignment
load_trucktr62;tr62;cargo load for truck
assign_trs_Pcp421;tr143;Pickup plan trucks assignment
trs_entrytr136;tr136;Entry evaluation for truck
trs_entrytr184;tr184;Entry evaluation for truck
weigh_loaded_trucktr62;tr62;Truck weighed
weigh_empty_trucktr136;tr136;Empty truck weighed
weigh_empty_trucktr184;tr184;Empty truck weighed
trs_entrytr143;tr143;Entry evaluation for truck
weigh_empty_trucktr143;tr143;Empty truck weighed
check_abnormalitytr136;tr136;truck exmained for empty weight abnormality
check_abnormalitytr184;tr184;truck exmained for empty weight abnormality
input_tally_sheettr62;tr62;Tally Sheet for pickup plan
print_w_tickettr62;tr62;Printed weighing ticket for pickup plan
fail_weightr136;tr136;Truck failed to be weighed
fail_weightr184;tr184;Truck failed to be weighed
check_abnormalitytr143;tr143;truck exmained for empty weight abnormality
eval_trs_exittr62_Pcp1457;tr62;Exit evaluation for truck
fail_weightr143;tr143;Truck failed to be weighed
Lodge_Pcp708;Pcp708;lodged pickup plan
Lodge_Pcp708;Cr555;cargo to be picked up
Lodge_Pcp1461;Pcp1461;lodged pickup plan
Lodge_Pcp1461;Cr633;cargo to be picked up
Lodge_Pcp1235;Pcp1235;lodged pickup plan
Lodge_Pcp1235;Cr1549;cargo to be picked up
Lodge_Pcp491;Pcp491;lodged pickup plan
Lodge_Pcp491;Cr807;cargo to be picked up
assign_trs_Pcp708;tr86;Pickup plan trucks assignment
assign_trs_Pcp708;tr145;Pickup plan trucks assignment
assign_trs_Pcp708;tr167;Pickup plan trucks assignment
assign_trs_Pcp708;tr205;Pickup plan trucks assignment
assign_trs_Pcp708;tr143;Pickup plan trucks assignment
assign_trs_Pcp708;tr82;Pickup plan trucks assignment
trs_entrytr86;tr86;Entry evaluation for truck
trs_entrytr205;tr205;Entry evaluation for truck
trs_entrytr167;tr167;Entry evaluation for truck
trs_entrytr145;tr145;Entry evaluation for truck
trs_entrytr143;tr143;Entry evaluation for truck
weigh_empty_trucktr86;tr86;Empty truck weighed
trs_entrytr82;tr82;Entry evaluation for truck
assign_trs_Pcp1235;tr100;Pickup plan trucks assignment
assign_trs_Pcp1235;tr88;Pickup plan trucks assignment
assign_trs_Pcp1235;tr284;Pickup plan trucks assignment
assign_trs_Pcp1461;tr204;Pickup plan trucks assignment
assign_trs_Pcp1235;tr68;Pickup plan trucks assignment
assign_trs_Pcp1235;tr217;Pickup plan trucks assignment
assign_trs_Pcp1461;tr264;Pickup plan trucks assignment
assign_trs_Pcp1461;tr40;Pickup plan trucks assignment
assign_trs_Pcp1461;tr285;Pickup plan trucks assignment
weigh_empty_trucktr167;tr167;Empty truck weighed
weigh_empty_trucktr143;tr143;Empty truck weighed
weigh_empty_trucktr205;tr205;Empty truck weighed
weigh_empty_trucktr145;tr145;Empty truck weighed
assign_trs_Pcp1461;tr279;Pickup plan trucks assignment
weigh_empty_trucktr82;tr82;Empty truck weighed
check_abnormalitytr86;tr86;truck exmained for empty weight abnormality
check_abnormalitytr205;tr205;truck exmained for empty weight abnormality
check_abnormalitytr143;tr143;truck exmained for empty weight abnormality
check_abnormalitytr167;tr167;truck exmained for empty weight abnormality
check_abnormalitytr145;tr145;truck exmained for empty weight abnormality
fail_weightr86;tr86;Truck failed to be weighed
check_abnormalitytr82;tr82;truck exmained for empty weight abnormality
fail_weightr145;tr145;Truck failed to be weighed
trs_entrytr88;tr88;Entry evaluation for truck
fail_weightr167;tr167;Truck failed to be weighed
trs_entrytr100;tr100;Entry evaluation for truck
fail_weightr205;tr205;Truck failed to be weighed
trs_entrytr217;tr217;Entry evaluation for truck
trs_entrytr68;tr68;Entry evaluation for truck
trs_entrytr284;tr284;Entry evaluation for truck
trs_entrytr204;tr204;Entry evaluation for truck
fail_weightr82;tr82;Truck failed to be weighed
trs_entrytr264;tr264;Entry evaluation for truck
trs_entrytr40;tr40;Entry evaluation for truck
trs_entrytr285;tr285;Entry evaluation for truck
trs_entrytr279;tr279;Entry evaluation for truck
weigh_empty_trucktr100;tr100;Empty truck weighed
weigh_empty_trucktr88;tr88;Empty truck weighed
arrive_at_Silo68;Silo68;Silo for truck load
weigh_empty_trucktr284;tr284;Empty truck weighed
weigh_empty_trucktr204;tr204;Empty truck weighed
weigh_empty_trucktr217;tr217;Empty truck weighed
weigh_empty_trucktr68;tr68;Empty truck weighed
weigh_empty_trucktr285;tr285;Empty truck weighed
weigh_empty_trucktr40;tr40;Empty truck weighed
weigh_empty_trucktr264;tr264;Empty truck weighed
Lodge_Pcp1067;Pcp1067;lodged pickup plan
Lodge_Pcp1067;Cr160;cargo to be picked up
assign_trs_Pcp491;tr173;Pickup plan trucks assignment
assign_trs_Pcp491;tr261;Pickup plan trucks assignment
assign_trs_Pcp491;tr271;Pickup plan trucks assignment
assign_trs_Pcp491;tr193;Pickup plan trucks assignment
weigh_empty_trucktr279;tr279;Empty truck weighed
assign_trs_Pcp491;tr180;Pickup plan trucks assignment
assign_trs_Pcp491;tr96;Pickup plan trucks assignment
assign_trs_Pcp491;tr235;Pickup plan trucks assignment
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
Lodge_Pcp1571;Pcp1571;lodged pickup plan
Lodge_Pcp1571;Cr1732;cargo to be picked up
check_abnormalitytr100;tr100;truck exmained for empty weight abnormality
check_abnormalitytr88;tr88;truck exmained for empty weight abnormality
load_trucktr143;tr143;cargo load for truck
check_abnormalitytr68;tr68;truck exmained for empty weight abnormality
check_abnormalitytr284;tr284;truck exmained for empty weight abnormality
check_abnormalitytr217;tr217;truck exmained for empty weight abnormality
check_abnormalitytr204;tr204;truck exmained for empty weight abnormality
check_abnormalitytr40;tr40;truck exmained for empty weight abnormality
check_abnormalitytr264;tr264;truck exmained for empty weight abnormality
check_abnormalitytr285;tr285;truck exmained for empty weight abnormality
check_abnormalitytr279;tr279;truck exmained for empty weight abnormality
fail_weightr100;tr100;Truck failed to be weighed
fail_weightr88;tr88;Truck failed to be weighed
fail_weightr68;tr68;Truck failed to be weighed
fail_weightr284;tr284;Truck failed to be weighed
fail_weightr217;tr217;Truck failed to be weighed
fail_weightr40;tr40;Truck failed to be weighed
fail_weightr279;tr279;Truck failed to be weighed
arrive_at_Silo1;Silo1;Silo for truck load
arrive_at_Silo1;Silo1;Silo for truck load
arrive_at_Silo1;Silo1;Silo for truck load
trs_entrytr173;tr173;Entry evaluation for truck
trs_entrytr261;tr261;Entry evaluation for truck
trs_entrytr271;tr271;Entry evaluation for truck
trs_entrytr193;tr193;Entry evaluation for truck
trs_entrytr235;tr235;Entry evaluation for truck
trs_entrytr96;tr96;Entry evaluation for truck
trs_entrytr180;tr180;Entry evaluation for truck
determine_continuanceSilo1;Silo1;silo evaluated for pickup continuance
determine_continuanceSilo1;Silo1;silo evaluated for pickup continuance
determine_continuanceSilo1;Silo1;silo evaluated for pickup continuance
weigh_empty_trucktr173;tr173;Empty truck weighed
weigh_empty_trucktr261;tr261;Empty truck weighed
weigh_empty_trucktr193;tr193;Empty truck weighed
weigh_empty_trucktr271;tr271;Empty truck weighed
load_trucktr204;tr204;cargo load for truck
load_trucktr264;tr264;cargo load for truck
load_trucktr285;tr285;cargo load for truck
weigh_empty_trucktr235;tr235;Empty truck weighed
weigh_empty_trucktr96;tr96;Empty truck weighed
weigh_empty_trucktr180;tr180;Empty truck weighed
check_abnormalitytr173;tr173;truck exmained for empty weight abnormality
weigh_loaded_trucktr143;tr143;Truck weighed
check_abnormalitytr193;tr193;truck exmained for empty weight abnormality
check_abnormalitytr261;tr261;truck exmained for empty weight abnormality
check_abnormalitytr271;tr271;truck exmained for empty weight abnormality
Lodge_Pcp1423;Pcp1423;lodged pickup plan
Lodge_Pcp1423;Cr1058;cargo to be picked up
check_abnormalitytr96;tr96;truck exmained for empty weight abnormality
check_abnormalitytr180;tr180;truck exmained for empty weight abnormality
check_abnormalitytr235;tr235;truck exmained for empty weight abnormality
Lodge_Pcp1694;Pcp1694;lodged pickup plan
Lodge_Pcp1694;Cr1737;cargo to be picked up
fail_weightr193;tr193;Truck failed to be weighed
fail_weightr261;tr261;Truck failed to be weighed
fail_weightr271;tr271;Truck failed to be weighed
fail_weightr180;tr180;Truck failed to be weighed
arrive_at_Silo42;Silo42;Silo for truck load
arrive_at_Silo42;Silo42;Silo for truck load
weigh_loaded_trucktr204;tr204;Truck weighed
weigh_loaded_trucktr264;tr264;Truck weighed
weigh_loaded_trucktr285;tr285;Truck weighed
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
arrive_at_Silo42;Silo42;Silo for truck load
print_w_tickettr143;tr143;Printed weighing ticket for pickup plan
input_tally_sheettr143;tr143;Tally Sheet for pickup plan
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
load_trucktr173;tr173;cargo load for truck
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
eval_trs_exittr143_Pcp708;tr143;Exit evaluation for truck
load_trucktr235;tr235;cargo load for truck
assign_trs_Pcp1067;tr203;Pickup plan trucks assignment
load_trucktr96;tr96;cargo load for truck
print_w_tickettr204;tr204;Printed weighing ticket for pickup plan
input_tally_sheettr204;tr204;Tally Sheet for pickup plan
print_w_tickettr285;tr285;Printed weighing ticket for pickup plan
input_tally_sheettr285;tr285;Tally Sheet for pickup plan
print_w_tickettr264;tr264;Printed weighing ticket for pickup plan
input_tally_sheettr264;tr264;Tally Sheet for pickup plan
assign_trs_Pcp1067;tr270;Pickup plan trucks assignment
assign_trs_Pcp1067;tr123;Pickup plan trucks assignment
assign_trs_Pcp1067;tr91;Pickup plan trucks assignment
eval_trs_exittr204_Pcp1461;tr204;Exit evaluation for truck
eval_trs_exittr285_Pcp1461;tr285;Exit evaluation for truck
eval_trs_exittr264_Pcp1461;tr264;Exit evaluation for truck
weigh_loaded_trucktr173;tr173;Truck weighed
assign_trs_Pcp1571;tr52;Pickup plan trucks assignment
assign_trs_Pcp1571;tr234;Pickup plan trucks assignment
assign_trs_Pcp1571;tr243;Pickup plan trucks assignment
assign_trs_Pcp1571;tr176;Pickup plan trucks assignment
assign_trs_Pcp1571;tr36;Pickup plan trucks assignment
weigh_loaded_trucktr235;tr235;Truck weighed
trs_entrytr203;tr203;Entry evaluation for truck
trs_entrytr270;tr270;Entry evaluation for truck
trs_entrytr123;tr123;Entry evaluation for truck
trs_entrytr91;tr91;Entry evaluation for truck
weigh_loaded_trucktr96;tr96;Truck weighed
Lodge_Pcp101;Pcp101;lodged pickup plan
Lodge_Pcp101;Cr1301;cargo to be picked up
weigh_empty_trucktr203;tr203;Empty truck weighed
weigh_empty_trucktr270;tr270;Empty truck weighed
weigh_empty_trucktr123;tr123;Empty truck weighed
weigh_empty_trucktr91;tr91;Empty truck weighed
Lodge_Pcp405;Pcp405;lodged pickup plan
Lodge_Pcp405;Cr659;cargo to be picked up
Lodge_Pcp1361;Pcp1361;lodged pickup plan
Lodge_Pcp1361;Cr1770;cargo to be picked up
print_w_tickettr173;tr173;Printed weighing ticket for pickup plan
input_tally_sheettr173;tr173;Tally Sheet for pickup plan
print_w_tickettr235;tr235;Printed weighing ticket for pickup plan
input_tally_sheettr235;tr235;Tally Sheet for pickup plan
check_abnormalitytr203;tr203;truck exmained for empty weight abnormality
trs_entrytr234;tr234;Entry evaluation for truck
trs_entrytr52;tr52;Entry evaluation for truck
check_abnormalitytr123;tr123;truck exmained for empty weight abnormality
check_abnormalitytr91;tr91;truck exmained for empty weight abnormality
check_abnormalitytr270;tr270;truck exmained for empty weight abnormality
trs_entrytr36;tr36;Entry evaluation for truck
trs_entrytr243;tr243;Entry evaluation for truck
trs_entrytr176;tr176;Entry evaluation for truck
input_tally_sheettr96;tr96;Tally Sheet for pickup plan
print_w_tickettr96;tr96;Printed weighing ticket for pickup plan
eval_trs_exittr173_Pcp491;tr173;Exit evaluation for truck
eval_trs_exittr235_Pcp491;tr235;Exit evaluation for truck
fail_weightr203;tr203;Truck failed to be weighed
weigh_empty_trucktr52;tr52;Empty truck weighed
weigh_empty_trucktr234;tr234;Empty truck weighed
fail_weightr91;tr91;Truck failed to be weighed
fail_weightr123;tr123;Truck failed to be weighed
weigh_empty_trucktr36;tr36;Empty truck weighed
weigh_empty_trucktr176;tr176;Empty truck weighed
weigh_empty_trucktr243;tr243;Empty truck weighed
eval_trs_exittr96_Pcp491;tr96;Exit evaluation for truck
assign_trs_Pcp1423;tr119;Pickup plan trucks assignment
assign_trs_Pcp1423;tr230;Pickup plan trucks assignment
assign_trs_Pcp1423;tr184;Pickup plan trucks assignment
assign_trs_Pcp1423;tr297;Pickup plan trucks assignment
assign_trs_Pcp1694;tr236;Pickup plan trucks assignment
assign_trs_Pcp1694;tr1;Pickup plan trucks assignment
arrive_at_Silo72;Silo72;Silo for truck load
assign_trs_Pcp1694;tr161;Pickup plan trucks assignment
assign_trs_Pcp1694;tr60;Pickup plan trucks assignment
assign_trs_Pcp1694;tr19;Pickup plan trucks assignment
assign_trs_Pcp1694;tr262;Pickup plan trucks assignment
check_abnormalitytr36;tr36;truck exmained for empty weight abnormality
check_abnormalitytr176;tr176;truck exmained for empty weight abnormality
check_abnormalitytr243;tr243;truck exmained for empty weight abnormality
assign_trs_Pcp1694;tr88;Pickup plan trucks assignment
check_abnormalitytr52;tr52;truck exmained for empty weight abnormality
check_abnormalitytr234;tr234;truck exmained for empty weight abnormality
determine_continuanceSilo72;Silo72;silo evaluated for pickup continuance
Lodge_Pcp1893;Pcp1893;lodged pickup plan
Lodge_Pcp1893;Cr1029;cargo to be picked up
fail_weightr243;tr243;Truck failed to be weighed
Lodge_Pcp1122;Pcp1122;lodged pickup plan
Lodge_Pcp1122;Cr492;cargo to be picked up
fail_weightr52;tr52;Truck failed to be weighed
load_trucktr270;tr270;cargo load for truck
arrive_at_Silo87;Silo87;Silo for truck load
arrive_at_Silo87;Silo87;Silo for truck load
arrive_at_Silo87;Silo87;Silo for truck load
trs_entrytr184;tr184;Entry evaluation for truck
trs_entrytr230;tr230;Entry evaluation for truck
trs_entrytr119;tr119;Entry evaluation for truck
trs_entrytr297;tr297;Entry evaluation for truck
trs_entrytr236;tr236;Entry evaluation for truck
trs_entrytr1;tr1;Entry evaluation for truck
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
trs_entrytr262;tr262;Entry evaluation for truck
trs_entrytr60;tr60;Entry evaluation for truck
trs_entrytr19;tr19;Entry evaluation for truck
trs_entrytr161;tr161;Entry evaluation for truck
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
trs_entrytr88;tr88;Entry evaluation for truck
weigh_empty_trucktr230;tr230;Empty truck weighed
weigh_empty_trucktr119;tr119;Empty truck weighed
weigh_empty_trucktr184;tr184;Empty truck weighed
load_trucktr176;tr176;cargo load for truck
load_trucktr36;tr36;cargo load for truck
load_trucktr234;tr234;cargo load for truck
weigh_empty_trucktr297;tr297;Empty truck weighed
weigh_empty_trucktr1;tr1;Empty truck weighed
weigh_empty_trucktr236;tr236;Empty truck weighed
weigh_empty_trucktr60;tr60;Empty truck weighed
weigh_empty_trucktr19;tr19;Empty truck weighed
weigh_empty_trucktr161;tr161;Empty truck weighed
weigh_empty_trucktr262;tr262;Empty truck weighed
assign_trs_Pcp101;tr125;Pickup plan trucks assignment
assign_trs_Pcp101;tr281;Pickup plan trucks assignment
assign_trs_Pcp101;tr2;Pickup plan trucks assignment
assign_trs_Pcp101;tr106;Pickup plan trucks assignment
assign_trs_Pcp101;tr146;Pickup plan trucks assignment
weigh_empty_trucktr88;tr88;Empty truck weighed
assign_trs_Pcp405;tr120;Pickup plan trucks assignment
assign_trs_Pcp405;tr287;Pickup plan trucks assignment
weigh_loaded_trucktr270;tr270;Truck weighed
assign_trs_Pcp405;tr74;Pickup plan trucks assignment
assign_trs_Pcp405;tr124;Pickup plan trucks assignment
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
check_abnormalitytr184;tr184;truck exmained for empty weight abnormality
check_abnormalitytr119;tr119;truck exmained for empty weight abnormality
assign_trs_Pcp1361;tr140;Pickup plan trucks assignment
assign_trs_Pcp1361;tr68;Pickup plan trucks assignment
assign_trs_Pcp1361;tr13;Pickup plan trucks assignment
assign_trs_Pcp1361;tr299;Pickup plan trucks assignment
assign_trs_Pcp1361;tr9;Pickup plan trucks assignment
check_abnormalitytr297;tr297;truck exmained for empty weight abnormality
check_abnormalitytr236;tr236;truck exmained for empty weight abnormality
check_abnormalitytr1;tr1;truck exmained for empty weight abnormality
Lodge_Pcp521;Pcp521;lodged pickup plan
Lodge_Pcp521;Cr1305;cargo to be picked up
check_abnormalitytr161;tr161;truck exmained for empty weight abnormality
check_abnormalitytr262;tr262;truck exmained for empty weight abnormality
check_abnormalitytr19;tr19;truck exmained for empty weight abnormality
check_abnormalitytr60;tr60;truck exmained for empty weight abnormality
Lodge_Pcp1784;Pcp1784;lodged pickup plan
Lodge_Pcp1784;Cr1509;cargo to be picked up
fail_weightr119;tr119;Truck failed to be weighed
fail_weightr184;tr184;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
check_abnormalitytr88;tr88;truck exmained for empty weight abnormality
Lodge_Pcp222;Pcp222;lodged pickup plan
Lodge_Pcp222;Cr814;cargo to be picked up
fail_weightr297;tr297;Truck failed to be weighed
weigh_loaded_trucktr36;tr36;Truck weighed
weigh_loaded_trucktr176;tr176;Truck weighed
fail_weightr236;tr236;Truck failed to be weighed
weigh_loaded_trucktr234;tr234;Truck weighed
fail_weightr19;tr19;Truck failed to be weighed
fail_weightr161;tr161;Truck failed to be weighed
fail_weightr60;tr60;Truck failed to be weighed
assign_trs_Pcp1893;tr71;Pickup plan trucks assignment
assign_trs_Pcp1893;tr286;Pickup plan trucks assignment
assign_trs_Pcp1893;tr77;Pickup plan trucks assignment
print_w_tickettr270;tr270;Printed weighing ticket for pickup plan
input_tally_sheettr270;tr270;Tally Sheet for pickup plan
assign_trs_Pcp1893;tr90;Pickup plan trucks assignment
arrive_at_Silo23;Silo23;Silo for truck load
assign_trs_Pcp1122;tr84;Pickup plan trucks assignment
assign_trs_Pcp1122;tr164;Pickup plan trucks assignment
assign_trs_Pcp1122;tr292;Pickup plan trucks assignment
assign_trs_Pcp1122;tr230;Pickup plan trucks assignment
assign_trs_Pcp1122;tr93;Pickup plan trucks assignment
trs_entrytr125;tr125;Entry evaluation for truck
trs_entrytr106;tr106;Entry evaluation for truck
trs_entrytr281;tr281;Entry evaluation for truck
trs_entrytr2;tr2;Entry evaluation for truck
assign_trs_Pcp1122;tr66;Pickup plan trucks assignment
trs_entrytr146;tr146;Entry evaluation for truck
trs_entrytr287;tr287;Entry evaluation for truck
trs_entrytr120;tr120;Entry evaluation for truck
arrive_at_Silo23;Silo23;Silo for truck load
arrive_at_Silo23;Silo23;Silo for truck load
trs_entrytr74;tr74;Entry evaluation for truck
trs_entrytr124;tr124;Entry evaluation for truck
