ocel_id;ocel_time;ocel_changed_field;weight;price
i-886529;2024-01-30 15:26:22;;0.495;148.12
i-886530;2024-01-30 15:26:22;;0.28;103.32
i-886531;2024-01-30 15:26:22;;1.28;172.21
i-886532;2024-01-30 15:26:22;;0.78;114.81
i-886533;2024-01-30 17:10:49;;0.28;103.32
i-886534;2024-01-30 17:10:49;;0.78;114.81
i-886535;2024-01-30 17:10:49;;0.495;148.12
i-886536;2024-01-30 17:10:49;;1.37;2870.5
i-886537;2024-01-30 18:39:44;;0.188;1319.27
i-886538;2024-01-30 18:39:44;;1.48;229.63
i-886539;2024-01-30 18:39:44;;0.28;515.53
i-886540;2024-01-30 21:35:23;;0.483;589.7
i-886541;2024-01-30 21:35:23;;0.483;95.3
i-886542;2024-01-30 21:35:23;;0.38;35.72
i-886543;2024-01-30 21:35:23;;0.44;567.07
i-886544;2024-01-30 21:35:23;;0.28;534.88
i-886545;2024-01-31 05:33:15;;0.483;1309.24
i-886546;2024-01-31 10:06:40;;0.38;35.72
i-886547;2024-01-31 10:06:40;;1.48;238.25
i-886548;2024-01-31 10:06:40;;1.25;2620.86
i-886549;2024-01-31 10:06:40;;0.483;589.7
i-886550;2024-01-31 10:06:40;;0.98;154.85
i-886551;2024-01-31 10:06:40;;0.21;630.2
i-886552;2024-01-31 11:31:25;;1.25;2620.86
i-886553;2024-01-31 11:31:25;;0.28;107.2
i-886554;2024-01-31 11:31:25;;0.98;154.85
i-886555;2024-01-31 11:31:25;;1.28;178.67
i-886556;2024-01-31 11:31:25;;0.495;153.68
i-886557;2024-01-31 11:31:25;;0.44;567.07
i-886558;2024-01-31 13:20:56;;1.48;238.25
i-886559;2024-01-31 13:20:56;;0.38;35.72
i-886560;2024-01-31 13:20:56;;0.38;35.72
i-886561;2024-01-31 13:20:56;;0.78;119.12
i-886562;2024-01-31 13:20:56;;0.483;589.7
i-886563;2024-01-31 14:59:58;;0.21;630.2
i-886564;2024-01-31 14:59:58;;0.2;47.64
i-886565;2024-01-31 17:18:01;;0.483;1309.24
i-886566;2024-01-31 17:18:01;;0.28;107.2
i-886567;2024-01-31 17:18:01;;0.28;534.88
i-886568;2024-01-31 17:18:01;;0.483;1309.24
i-886569;2024-01-31 18:54:08;;0.2;47.64
i-886570;2024-01-31 18:54:08;;1.37;2978.25
i-886571;2024-01-31 18:54:08;;0.495;153.68
i-886572;2024-01-31 22:18:35;;0.78;119.12
i-886573;2024-01-31 22:18:35;;1.37;2978.25
i-886574;2024-01-31 22:18:35;;0.172;832.72
i-886575;2024-01-31 22:18:35;;0.483;1309.24
i-886576;2024-02-01 08:25:21;;0.166;951.85
i-886577;2024-02-01 08:25:21;;0.38;35.72
i-886578;2024-02-01 08:25:21;;1.28;178.67
i-886579;2024-02-01 08:25:21;;0.166;951.85
i-886580;2024-02-01 10:26:08;;0.172;832.72
i-886581;2024-02-01 10:26:08;;1.28;178.67
i-886582;2024-02-01 10:26:08;;0.28;107.2
i-886583;2024-02-01 10:26:08;;1.37;2978.25
i-886584;2024-02-01 12:10:21;;0.44;567.07
i-886585;2024-02-01 12:10:21;;0.495;153.68
i-886586;2024-02-01 12:10:21;;0.88;107.2
i-886587;2024-02-01 12:10:21;;0.483;95.3
i-886588;2024-02-01 13:38:48;;1.48;238.25
i-886589;2024-02-01 13:38:48;;0.483;1309.24
i-886590;2024-02-01 15:35:41;;0.166;951.85
i-886591;2024-02-01 15:35:41;;0.88;107.2
i-886592;2024-02-01 17:29:28;;0.78;119.12
i-886593;2024-02-01 17:29:28;;0.495;153.68
i-886594;2024-02-01 17:29:28;;0.21;630.2
i-886595;2024-02-01 17:29:28;;0.98;154.85
i-886596;2024-02-01 19:17:02;;0.38;35.72
i-886597;2024-02-01 22:10:15;;0.38;35.72
i-886598;2024-02-01 22:10:15;;0.44;567.07
i-886599;2024-02-01 22:10:15;;0.28;107.2
i-886600;2024-02-01 22:10:15;;1.28;178.67
i-886601;2024-02-02 08:02:26;;0.21;630.2
i-886602;2024-02-02 08:02:26;;0.166;951.85
i-886603;2024-02-02 09:51:45;;0.44;567.07
i-886604;2024-02-02 09:51:45;;0.495;153.68
i-886605;2024-02-02 09:51:45;;0.28;107.2
i-886606;2024-02-02 09:51:45;;0.88;107.2
i-886607;2024-02-02 12:01:36;;1.28;178.67
i-886608;2024-02-02 12:01:36;;0.483;1309.24
i-886609;2024-02-02 12:01:36;;0.28;107.2
i-886610;2024-02-02 12:01:36;;0.483;589.7
i-886611;2024-02-02 12:01:36;;0.98;154.85
i-886612;2024-02-02 13:21:17;;0.21;630.2
i-886613;2024-02-02 13:21:17;;0.188;1368.79
i-886614;2024-02-02 13:21:17;;1.48;238.25
i-886615;2024-02-02 13:21:17;;0.483;589.7
i-886616;2024-02-02 13:21:17;;0.38;35.72
i-886617;2024-02-02 15:00:40;;0.172;832.72
i-886618;2024-02-02 15:00:40;;0.38;35.72
i-886619;2024-02-02 16:19:26;;1.48;238.25
i-886620;2024-02-02 17:56:57;;0.38;35.72
i-886621;2024-02-02 17:56:57;;0.88;107.2
i-886622;2024-02-02 17:56:57;;1.37;2978.25
i-886623;2024-02-02 20:27:03;;0.78;119.12
i-886624;2024-02-02 23:43:14;;0.483;95.3
i-886625;2024-02-02 23:43:14;;1.37;2978.25
i-886626;2024-02-02 23:43:14;;0.28;107.2
i-886627;2024-02-02 23:43:14;;0.495;153.68
i-886628;2024-02-03 22:35:35;;0.188;1368.79
i-886629;2024-02-03 22:35:35;;0.44;567.07
i-886630;2024-02-03 22:35:35;;1.28;178.67
i-886631;2024-02-03 22:35:35;;1.25;2620.86
i-886632;2024-02-03 22:35:35;;0.28;107.2
i-886633;2024-02-04 22:25:02;;0.166;951.85
i-886634;2024-02-04 22:25:02;;0.495;153.68
i-886635;2024-02-04 22:25:02;;1.28;178.67
i-886636;2024-02-04 22:25:02;;1.25;2620.86
i-886637;2024-02-04 22:25:02;;0.88;107.2
i-886638;2024-02-04 22:25:02;;0.483;589.7
i-886639;2024-02-04 22:25:02;;0.88;107.2
i-886640;2024-02-04 22:25:02;;0.172;832.72
i-886641;2024-02-04 22:25:02;;0.483;1309.24
i-886642;2024-02-04 22:25:02;;0.166;951.85
i-886643;2024-02-05 09:20:32;;1.37;2978.25
i-886644;2024-02-05 09:20:32;;0.2;47.64
i-886645;2024-02-05 10:59:10;;0.98;154.85
i-886646;2024-02-05 10:59:10;;0.38;35.72
i-886647;2024-02-05 13:16:25;;0.483;1309.24
i-886648;2024-02-05 13:16:25;;1.48;238.25
i-886649;2024-02-05 14:50:56;;0.172;832.72
i-886650;2024-02-05 14:50:56;;0.28;534.88
i-886651;2024-02-05 14:50:56;;0.88;107.2
i-886652;2024-02-05 14:50:56;;0.2;47.64
i-886653;2024-02-05 14:50:56;;0.483;1309.24
i-886654;2024-02-05 14:50:56;;0.78;119.12
i-886655;2024-02-05 16:59:57;;0.21;630.2
i-886656;2024-02-05 16:59:57;;1.37;2978.25
i-886657;2024-02-05 16:59:57;;0.172;832.72
i-886658;2024-02-05 19:18:00;;0.483;95.3
i-886659;2024-02-05 19:18:00;;0.38;35.72
i-886660;2024-02-05 19:18:00;;0.98;154.85
i-886661;2024-02-05 19:18:00;;0.44;567.07
i-886662;2024-02-05 22:12:11;;1.28;178.67
i-886663;2024-02-05 22:12:11;;0.44;567.07
i-886664;2024-02-05 22:12:11;;0.28;107.2
i-886665;2024-02-05 22:12:11;;0.495;153.68
i-886666;2024-02-06 08:12:34;;0.483;589.7
i-886667;2024-02-06 08:12:34;;0.483;1309.24
i-886668;2024-02-06 08:12:34;;1.28;178.67
i-886669;2024-02-06 10:06:56;;0.495;153.68
i-886670;2024-02-06 10:06:56;;0.483;95.3
i-886671;2024-02-06 10:06:56;;0.483;95.3
i-886672;2024-02-06 11:31:58;;0.483;1309.24
i-886673;2024-02-06 11:31:58;;0.483;95.3
i-886674;2024-02-06 13:22:02;;0.188;1368.79
i-886675;2024-02-06 13:22:02;;0.28;107.2
i-886676;2024-02-06 13:22:02;;0.172;832.72
i-886677;2024-02-06 15:02:09;;0.188;1368.79
i-886678;2024-02-06 15:02:09;;0.483;95.3
i-886679;2024-02-06 15:02:09;;0.44;567.07
i-886680;2024-02-06 15:02:09;;0.166;951.85
i-886681;2024-02-06 15:02:09;;0.2;47.64
i-886682;2024-02-06 15:02:09;;0.44;567.07
i-886683;2024-02-06 15:02:09;;0.38;35.72
i-886684;2024-02-06 16:22:24;;0.21;630.2
i-886685;2024-02-06 16:22:24;;0.38;35.72
i-886686;2024-02-06 16:22:24;;0.38;35.72
i-886687;2024-02-06 16:22:24;;0.28;534.88
i-886688;2024-02-06 16:22:24;;0.483;95.3
i-886689;2024-02-06 18:02:53;;0.44;567.07
i-886690;2024-02-06 18:02:53;;0.38;35.72
i-886691;2024-02-06 18:02:53;;1.28;178.67
i-886692;2024-02-06 19:44:51;;1.28;178.67
i-886693;2024-02-06 19:44:51;;1.28;178.67
i-886694;2024-02-06 19:44:51;;0.44;567.07
i-886695;2024-02-06 19:44:51;;0.98;154.85
i-886696;2024-02-06 23:05:53;;0.483;589.7
i-886697;2024-02-06 23:05:53;;0.28;107.2
i-886698;2024-02-06 23:05:53;;0.21;630.2
i-886699;2024-02-07 08:55:15;;1.28;178.67
i-886700;2024-02-07 08:55:15;;0.188;1368.79
i-886701;2024-02-07 08:55:15;;0.172;832.72
i-886702;2024-02-07 11:10:58;;0.495;153.68
i-886703;2024-02-07 11:10:58;;0.188;1368.79
i-886704;2024-02-07 11:10:58;;0.483;1309.24
i-886705;2024-02-07 11:10:58;;0.44;567.07
i-886706;2024-02-07 11:10:58;;0.98;154.85
i-886707;2024-02-07 11:10:58;;0.166;951.85
i-886708;2024-02-07 11:10:58;;0.2;47.64
i-886709;2024-02-07 12:40:02;;0.172;832.72
i-886710;2024-02-07 12:40:02;;0.2;47.64
i-886711;2024-02-07 12:40:02;;0.166;951.85
i-886712;2024-02-07 12:40:02;;0.483;1309.24
i-886713;2024-02-07 14:38:09;;1.28;178.67
i-886714;2024-02-07 14:38:09;;0.28;107.2
i-886715;2024-02-07 14:38:09;;0.44;567.07
i-886716;2024-02-07 16:34:24;;0.483;1309.24
i-886717;2024-02-07 16:34:24;;0.44;567.07
i-886718;2024-02-07 16:34:24;;0.483;1309.24
i-886719;2024-02-07 18:26:54;;0.44;567.07
i-886720;2024-02-07 18:26:54;;0.88;107.2
i-886721;2024-02-07 18:26:54;;1.37;2978.25
i-886722;2024-02-07 18:26:54;;1.48;238.25
i-886723;2024-02-07 18:26:54;;0.483;589.7
i-886724;2024-02-07 18:26:54;;0.188;1368.79
i-886725;2024-02-07 20:56:53;;0.28;107.2
i-886726;2024-02-07 20:56:53;;1.28;178.67
i-886727;2024-02-07 20:56:53;;0.2;47.64
i-886728;2024-02-07 20:56:53;;0.172;832.72
i-886729;2024-02-08 02:42:14;;0.98;154.85
i-886730;2024-02-08 02:42:14;;1.48;238.25
i-886731;2024-02-08 02:42:14;;0.21;630.2
i-886732;2024-02-08 02:42:14;;0.2;47.64
i-886733;2024-02-08 02:42:14;;0.98;154.85
i-886734;2024-02-08 02:42:14;;0.495;153.68
i-886735;2024-02-08 09:58:33;;0.483;1309.24
i-886736;2024-02-08 09:58:33;;0.78;119.12
i-886737;2024-02-08 09:58:33;;0.188;1368.79
i-886738;2024-02-08 09:58:33;;0.483;1309.24
i-886739;2024-02-08 09:58:33;;1.28;178.67
i-886740;2024-02-08 09:58:33;;0.78;119.12
i-886741;2024-02-08 09:58:33;;0.166;951.85
i-886742;2024-02-08 12:15:12;;1.28;178.67
i-886743;2024-02-08 12:15:12;;1.25;2620.86
i-886744;2024-02-08 12:15:12;;0.28;107.2
i-886745;2024-02-08 12:15:12;;1.37;2978.25
i-886746;2024-02-08 13:48:30;;0.98;154.85
i-886747;2024-02-08 13:48:30;;0.483;95.3
i-886748;2024-02-08 13:48:30;;1.25;2620.86
i-886749;2024-02-08 13:48:30;;1.37;2978.25
i-886750;2024-02-08 15:55:05;;0.495;153.68
i-886751;2024-02-08 15:55:05;;0.166;951.85
i-886752;2024-02-08 15:55:05;;0.188;1368.79
i-886753;2024-02-08 18:08:16;;0.166;951.85
i-886754;2024-02-08 18:08:16;;0.28;534.88
i-886755;2024-02-08 18:08:16;;0.172;832.72
i-886756;2024-02-08 18:08:16;;1.28;178.67
i-886757;2024-02-08 18:08:16;;0.172;832.72
i-886758;2024-02-08 18:08:16;;0.483;1309.24
i-886759;2024-02-08 18:08:16;;0.88;107.2
i-886760;2024-02-08 18:08:16;;1.48;238.25
i-886761;2024-02-08 18:08:16;;0.44;567.07
i-886762;2024-02-08 20:00:59;;0.88;107.2
i-886763;2024-02-08 20:00:59;;1.28;178.67
i-886764;2024-02-08 20:00:59;;1.37;2978.25
i-886765;2024-02-08 20:00:59;;0.78;119.12
i-886766;2024-02-08 22:38:09;;0.21;630.2
i-886767;2024-02-08 22:38:09;;0.172;832.72
i-886768;2024-02-08 22:38:09;;0.483;589.7
i-886769;2024-02-08 22:38:09;;0.2;47.64
i-886770;2024-02-09 09:04:30;;0.98;154.85
i-886771;2024-02-09 09:04:30;;0.38;35.72
i-886772;2024-02-09 09:04:30;;0.21;630.2
i-886773;2024-02-09 09:04:30;;0.188;1368.79
i-886774;2024-02-09 09:04:30;;0.38;35.72
i-886775;2024-02-09 09:04:30;;1.37;2978.25
i-886776;2024-02-09 09:04:30;;0.172;832.72
i-886777;2024-02-09 09:04:30;;0.495;153.68
i-886778;2024-02-09 10:27:05;;0.2;47.64
i-886779;2024-02-09 10:27:05;;0.98;154.85
i-886780;2024-02-09 10:27:05;;0.44;567.07
i-886781;2024-02-09 10:27:05;;0.483;1309.24
i-886782;2024-02-09 10:27:05;;0.88;107.2
i-886783;2024-02-09 12:12:16;;0.28;107.2
i-886784;2024-02-09 12:12:16;;0.483;95.3
i-886785;2024-02-09 12:12:16;;0.483;1309.24
i-886786;2024-02-09 12:12:16;;0.483;1309.24
i-886787;2024-02-09 12:12:16;;0.483;589.7
i-886788;2024-02-09 12:12:16;;0.483;589.7
i-886789;2024-02-09 13:42:38;;0.88;107.2
i-886790;2024-02-09 13:42:38;;1.25;2620.86
i-886791;2024-02-09 13:42:38;;0.495;153.68
i-886792;2024-02-09 13:42:38;;0.28;534.88
i-886793;2024-02-09 13:42:38;;0.88;107.2
i-886794;2024-02-09 15:43:21;;0.172;832.72
i-886795;2024-02-09 15:43:21;;0.28;107.2
i-886796;2024-02-09 17:44:48;;0.78;119.12
i-886797;2024-02-09 17:44:48;;1.25;2620.86
i-886798;2024-02-09 17:44:48;;0.98;154.85
i-886799;2024-02-09 19:50:35;;1.25;2620.86
i-886800;2024-02-09 19:50:35;;1.37;2978.25
i-886801;2024-02-09 19:50:35;;0.483;1309.24
i-886802;2024-02-09 23:17:21;;0.2;47.64
i-886803;2024-02-09 23:17:21;;0.495;153.68
i-886804;2024-02-09 23:17:21;;0.483;589.7
i-886805;2024-02-10 21:17:56;;0.44;567.07
i-886806;2024-02-10 21:17:56;;1.28;178.67
i-886807;2024-02-11 20:49:45;;0.483;1309.24
i-886808;2024-02-12 09:35:43;;1.37;2978.25
i-886809;2024-02-12 09:35:43;;0.495;153.68
i-886810;2024-02-12 09:35:43;;0.483;1309.24
i-886811;2024-02-12 09:35:43;;0.188;1368.79
i-886812;2024-02-12 11:29:31;;0.483;1309.24
i-886813;2024-02-12 11:29:31;;1.25;2620.86
i-886814;2024-02-12 11:29:31;;0.166;951.85
i-886815;2024-02-12 11:29:31;;0.2;47.64
i-886816;2024-02-12 13:17:08;;0.483;1309.24
i-886817;2024-02-12 13:17:08;;1.28;178.67
i-886818;2024-02-12 13:17:08;;0.44;567.07
i-886819;2024-02-12 13:17:08;;0.483;1309.24
i-886820;2024-02-12 13:17:08;;0.78;119.12
i-886821;2024-02-12 13:17:08;;0.98;154.85
i-886822;2024-02-12 14:52:22;;1.25;2620.86
i-886823;2024-02-12 14:52:22;;0.483;95.3
i-886824;2024-02-12 17:02:49;;1.48;238.25
i-886825;2024-02-12 17:02:49;;0.188;1368.79
i-886826;2024-02-12 17:02:49;;0.483;589.7
i-886827;2024-02-12 18:23:44;;1.28;178.67
i-886828;2024-02-12 18:23:44;;0.172;832.72
i-886829;2024-02-12 18:23:44;;0.2;47.64
i-886830;2024-02-12 20:47:23;;0.495;153.68
i-886831;2024-02-12 20:47:23;;0.21;630.2
i-886832;2024-02-13 01:45:15;;0.88;107.2
i-886833;2024-02-13 01:45:15;;1.37;2978.25
i-886834;2024-02-13 01:45:15;;0.88;107.2
i-886835;2024-02-13 01:45:15;;1.48;238.25
i-886836;2024-02-13 01:45:15;;0.495;153.68
i-886837;2024-02-13 01:45:15;;0.483;95.3
i-886838;2024-02-13 09:55:52;;0.166;951.85
i-886839;2024-02-13 09:55:52;;0.98;154.85
i-886840;2024-02-13 09:55:52;;0.78;119.12
i-886841;2024-02-13 12:09:49;;0.44;567.07
i-886842;2024-02-13 12:09:49;;0.483;95.3
i-886843;2024-02-13 12:09:49;;0.2;47.64
i-886844;2024-02-13 12:09:49;;0.166;951.85
i-886845;2024-02-13 12:09:49;;0.44;567.07
i-886846;2024-02-13 13:37:44;;0.483;1309.24
i-886847;2024-02-13 13:37:44;;0.188;1368.79
i-886848;2024-02-13 13:37:44;;0.38;35.72
i-886849;2024-02-13 15:33:34;;0.98;154.85
i-886850;2024-02-13 15:33:34;;0.28;534.88
i-886851;2024-02-13 15:33:34;;0.166;951.85
i-886852;2024-02-13 17:25:13;;0.78;119.12
i-886853;2024-02-13 19:08:32;;0.166;951.85
i-886854;2024-02-13 19:08:32;;1.37;2978.25
i-886855;2024-02-13 19:08:32;;0.483;1309.24
i-886856;2024-02-13 19:08:32;;0.166;951.85
i-886857;2024-02-13 19:08:32;;0.44;567.07
i-886858;2024-02-13 21:53:15;;1.25;2620.86
i-886859;2024-02-13 21:53:15;;0.483;95.3
i-886860;2024-02-13 21:53:15;;0.88;107.2
i-886861;2024-02-13 21:53:15;;0.188;1368.79
i-886862;2024-02-13 21:53:15;;0.483;1309.24
i-886863;2024-02-13 21:53:15;;1.25;2620.86
i-886864;2024-02-14 07:20:27;;0.172;832.72
i-886865;2024-02-14 07:20:27;;0.483;95.3
i-886866;2024-02-14 07:20:27;;0.21;630.2
i-886867;2024-02-14 07:20:27;;0.38;35.72
i-886868;2024-02-14 07:20:27;;0.88;107.2
i-886869;2024-02-14 10:04:35;;1.48;238.25
i-886870;2024-02-14 10:04:35;;1.25;2620.86
i-886871;2024-02-14 10:04:35;;0.483;1309.24
i-886872;2024-02-14 10:04:35;;0.172;832.72
i-886873;2024-02-14 11:27:15;;0.88;107.2
i-886874;2024-02-14 11:27:15;;0.28;107.2
i-886875;2024-02-14 11:27:15;;0.2;47.64
i-886876;2024-02-14 11:27:15;;0.483;95.3
i-886877;2024-02-14 13:12:36;;0.495;153.68
i-886878;2024-02-14 14:43:18;;0.483;1309.24
i-886879;2024-02-14 14:43:18;;0.21;630.2
i-886880;2024-02-14 14:43:18;;0.495;153.68
i-886881;2024-02-14 14:43:18;;0.44;567.07
i-886882;2024-02-14 14:43:18;;0.28;534.88
i-886883;2024-02-14 16:44:41;;0.78;119.12
i-886884;2024-02-14 16:44:41;;1.48;238.25
i-886885;2024-02-14 16:44:41;;0.483;95.3
i-886886;2024-02-14 16:44:41;;0.78;119.12
i-886887;2024-02-14 16:44:41;;0.495;153.68
i-886888;2024-02-14 16:44:41;;1.37;2978.25
i-886889;2024-02-14 16:44:41;;1.48;238.25
i-886890;2024-02-14 16:44:41;;1.37;2978.25
i-886891;2024-02-14 16:44:41;;0.495;153.68
i-886892;2024-02-14 16:44:41;;0.483;1309.24
i-886893;2024-02-14 16:44:41;;0.483;1309.24
i-886894;2024-02-14 16:44:41;;0.38;35.72
i-886895;2024-02-14 18:47:28;;0.44;567.07
i-886896;2024-02-14 18:47:28;;0.483;1309.24
i-886897;2024-02-14 18:47:28;;0.166;951.85
i-886898;2024-02-14 18:47:28;;0.21;630.2
i-886899;2024-02-14 18:47:28;;0.21;630.2
i-886900;2024-02-14 18:47:28;;0.38;35.72
i-886901;2024-02-14 21:58:35;;0.44;567.07
i-886902;2024-02-14 21:58:35;;0.28;107.2
i-886903;2024-02-14 21:58:35;;1.48;238.25
i-886904;2024-02-14 21:58:35;;1.28;178.67
i-886905;2024-02-14 21:58:35;;0.2;47.64
i-886906;2024-02-14 21:58:35;;0.483;1309.24
i-886907;2024-02-15 07:52:27;;1.48;238.25
i-886908;2024-02-15 07:52:27;;0.28;107.2
i-886909;2024-02-15 07:52:27;;0.38;35.72
i-886910;2024-02-15 07:52:27;;1.48;238.25
i-886911;2024-02-15 10:39:47;;0.38;35.72
i-886912;2024-02-15 10:39:47;;0.483;95.3
i-886913;2024-02-15 10:39:47;;1.28;178.67
i-886914;2024-02-15 10:39:47;;0.188;1368.79
i-886915;2024-02-15 10:39:47;;0.483;95.3
i-886916;2024-02-15 12:37:40;;0.21;630.2
i-886917;2024-02-15 12:37:40;;0.483;589.7
i-886918;2024-02-15 12:37:40;;0.98;154.85
i-886919;2024-02-15 12:37:40;;1.25;2620.86
i-886920;2024-02-15 14:33:25;;0.88;107.2
i-886921;2024-02-15 14:33:25;;1.25;2620.86
i-886922;2024-02-15 14:33:25;;0.21;630.2
i-886923;2024-02-15 16:24:56;;0.38;35.72
i-886924;2024-02-15 18:07:58;;0.483;589.7
i-886925;2024-02-15 18:07:58;;0.166;951.85
i-886926;2024-02-15 18:07:58;;1.48;238.25
i-886927;2024-02-15 18:07:58;;1.28;178.67
i-886928;2024-02-15 20:00:05;;0.483;95.3
i-886929;2024-02-15 20:00:05;;0.172;832.72
i-886930;2024-02-15 22:36:21;;0.495;153.68
i-886931;2024-02-15 22:36:21;;0.88;107.2
i-886932;2024-02-15 22:36:21;;0.188;1368.79
i-886933;2024-02-16 09:00:53;;0.38;35.72
i-886934;2024-02-16 09:00:53;;0.78;119.12
i-886935;2024-02-16 09:00:53;;0.28;534.88
i-886936;2024-02-16 09:00:53;;0.28;534.88
i-886937;2024-02-16 09:00:53;;0.44;567.07
i-886938;2024-02-16 09:00:53;;1.37;2978.25
i-886939;2024-02-16 10:19:52;;0.188;1368.79
i-886940;2024-02-16 10:19:52;;1.25;2620.86
i-886941;2024-02-16 10:19:52;;0.2;47.64
i-886942;2024-02-16 11:57:50;;0.483;95.3
i-886943;2024-02-16 14:13:45;;1.37;2978.25
i-886944;2024-02-16 14:13:45;;0.188;1368.79
i-886945;2024-02-16 14:13:45;;1.37;2978.25
i-886946;2024-02-16 14:13:45;;1.37;2978.25
i-886947;2024-02-16 14:13:45;;0.483;1309.24
i-886948;2024-02-16 15:45:36;;0.495;153.68
i-886949;2024-02-16 15:45:36;;0.21;630.2
i-886950;2024-02-16 15:45:36;;1.28;178.67
i-886951;2024-02-16 15:45:36;;0.166;951.85
i-886952;2024-02-16 17:49:18;;0.483;95.3
i-886953;2024-02-16 17:49:18;;0.495;153.68
i-886954;2024-02-16 17:49:18;;0.483;589.7
i-886955;2024-02-16 17:49:18;;1.48;238.25
i-886956;2024-02-16 17:49:18;;0.88;107.2
i-886957;2024-02-16 20:04:05;;0.28;534.88
i-886958;2024-02-16 20:04:05;;0.495;153.68
i-886959;2024-02-16 20:04:05;;0.78;119.12
i-886960;2024-02-16 20:04:05;;1.48;238.25
i-886961;2024-02-16 20:04:05;;0.483;1309.24
i-886962;2024-02-16 20:04:05;;0.38;35.72
i-886963;2024-02-16 22:44:21;;1.25;2620.86
i-886964;2024-02-16 22:44:21;;0.38;35.72
i-886965;2024-02-16 22:44:21;;0.483;1309.24
i-886966;2024-02-16 22:44:21;;0.78;119.12
i-886967;2024-02-17 19:09:03;;0.98;154.85
i-886968;2024-02-17 19:09:03;;0.78;119.12
i-886969;2024-02-17 19:09:03;;0.38;35.72
i-886970;2024-02-18 18:50:30;;0.98;154.85
i-886971;2024-02-18 18:50:30;;0.172;832.72
i-886972;2024-02-18 18:50:30;;0.88;107.2
i-886973;2024-02-18 18:50:30;;0.2;47.64
i-886974;2024-02-18 18:50:30;;0.78;119.12
i-886975;2024-02-18 18:50:30;;0.44;567.07
i-886976;2024-02-19 09:23:36;;0.483;589.7
i-886977;2024-02-19 09:23:36;;0.98;154.85
i-886978;2024-02-19 11:05:17;;0.172;832.72
i-886979;2024-02-19 12:28:40;;0.483;1309.24
i-886980;2024-02-19 12:28:40;;0.166;951.85
i-886981;2024-02-19 12:28:40;;0.495;153.68
i-886982;2024-02-19 14:15:26;;1.25;2620.86
i-886983;2024-02-19 14:15:26;;0.78;119.12
i-886984;2024-02-19 14:15:26;;0.166;951.85
i-886985;2024-02-19 14:15:26;;0.28;534.88
i-886986;2024-02-19 15:48:57;;0.495;153.68
i-886987;2024-02-19 15:48:57;;0.166;951.85
i-886988;2024-02-19 15:48:57;;0.172;832.72
i-886989;2024-02-19 15:48:57;;0.483;95.3
i-886990;2024-02-19 17:56:00;;0.483;1309.24
i-886991;2024-02-19 17:56:00;;1.48;238.25
i-886992;2024-02-19 17:56:00;;0.44;567.07
i-886993;2024-02-19 17:56:00;;0.38;35.72
i-886994;2024-02-19 17:56:00;;0.78;119.12
i-886995;2024-02-19 20:24:11;;0.28;534.88
i-886996;2024-02-19 20:24:11;;1.37;2978.25
i-886997;2024-02-19 23:26:03;;0.44;567.07
i-886998;2024-02-19 23:26:03;;0.495;153.68
i-886999;2024-02-19 23:26:03;;1.48;238.25
i-887000;2024-02-19 23:26:03;;0.172;832.72
i-887001;2024-02-19 23:26:03;;0.483;589.7
i-887002;2024-02-20 09:19:26;;0.483;589.7
i-887003;2024-02-20 09:19:26;;1.48;238.25
i-887004;2024-02-20 10:56:58;;0.495;153.68
i-887005;2024-02-20 10:56:58;;0.38;35.72
i-887006;2024-02-20 10:56:58;;0.78;119.12
i-887007;2024-02-20 13:12:02;;0.88;107.2
i-887008;2024-02-20 13:12:02;;0.78;119.12
i-887009;2024-02-20 13:12:02;;0.166;951.85
i-887010;2024-02-20 13:12:02;;0.44;567.07
i-887011;2024-02-20 14:42:09;;0.21;630.2
i-887012;2024-02-20 14:42:09;;0.98;154.85
i-887013;2024-02-20 16:42:24;;0.166;951.85
i-887014;2024-02-20 16:42:24;;0.495;153.68
i-887015;2024-02-20 16:42:24;;0.88;107.2
i-887016;2024-02-20 16:42:24;;0.28;534.88
i-887017;2024-02-20 16:42:24;;0.166;951.85
i-887018;2024-02-20 18:42:54;;0.495;153.68
i-887019;2024-02-20 18:42:54;;1.28;178.67
i-887020;2024-02-20 18:42:54;;0.495;153.68
i-887021;2024-02-20 21:44:53;;0.483;1309.24
i-887022;2024-02-20 21:44:53;;0.2;47.64
i-887023;2024-02-20 21:44:53;;1.28;178.67
i-887024;2024-02-20 21:44:53;;0.44;567.07
i-887025;2024-02-21 06:30:14;;0.495;153.68
i-887026;2024-02-21 06:30:14;;0.188;1368.79
i-887027;2024-02-21 06:30:14;;0.483;589.7
i-887028;2024-02-21 06:30:14;;0.28;107.2
i-887029;2024-02-21 10:09:21;;0.483;95.3
i-887030;2024-02-21 10:09:21;;0.483;589.7
i-887031;2024-02-21 10:09:21;;0.2;47.64
i-887032;2024-02-21 10:09:21;;0.28;107.2
i-887033;2024-02-21 10:09:21;;0.44;567.07
i-887034;2024-02-21 11:36:48;;0.172;832.72
i-887035;2024-02-21 11:36:48;;0.166;951.85
i-887036;2024-02-21 11:36:48;;0.44;567.07
i-887037;2024-02-21 11:36:48;;0.44;567.07
i-887038;2024-02-21 11:36:48;;0.483;1309.24
i-887039;2024-02-21 11:36:48;;1.25;2620.86
i-887040;2024-02-21 13:31:42;;0.98;154.85
i-887041;2024-02-21 13:31:42;;1.28;178.67
