ocel_id;ocel_time;ocel_changed_field;price
o-991765;2024-02-13 15:33:34;;1646.58
o-991766;2024-02-13 17:25:13;;124.12
o-991767;2024-02-13 19:08:32;;6763.26
o-991768;2024-02-13 21:53:15;;8127.25
o-991769;2024-02-14 07:20:27;;1706.14
o-991770;2024-02-14 10:04:35;;5006.07
o-991771;2024-02-14 11:27:15;;362.34
o-991772;2024-02-14 13:12:36;;158.68
o-991773;2024-02-14 14:43:18;;3200.07
o-991774;2024-02-14 16:44:41;;9733.1
o-991775;2024-02-14 18:47:28;;4129.28
o-991776;2024-02-14 21:58:35;;2453.07
o-991777;2024-02-15 07:52:27;;624.42
o-991778;2024-02-15 10:39:47;;1778.78
o-991779;2024-02-15 12:37:40;;4000.61
o-991780;2024-02-15 14:33:25;;3363.26
o-991781;2024-02-15 16:24:56;;40.72
o-991782;2024-02-15 18:07:58;;1963.47
o-991783;2024-02-15 20:00:05;;933.02
o-991784;2024-02-15 22:36:21;;1634.67
o-991785;2024-02-16 09:00:53;;4774.92
o-991786;2024-02-16 10:19:52;;4042.29
o-991787;2024-02-16 11:57:50;;100.3
o-991788;2024-02-16 14:13:45;;11617.78
o-991789;2024-02-16 15:45:36;;1919.4
o-991790;2024-02-16 17:49:18;;1189.13
o-991791;2024-02-16 20:04:05;;2395.89
o-991792;2024-02-16 22:44:21;;4089.94
o-991793;2024-02-17 19:09:03;;314.69
o-991794;2024-02-18 18:50:30;;1833.6
o-991795;2024-02-19 09:23:36;;749.55
o-991796;2024-02-19 11:05:17;;837.72
o-991797;2024-02-19 12:28:40;;2419.77
o-991798;2024-02-19 14:15:26;;4231.71
o-991799;2024-02-19 15:48:57;;2038.55
o-991800;2024-02-19 17:56:00;;2274.4
o-991801;2024-02-19 20:24:11;;3518.13
o-991802;2024-02-19 23:26:03;;2386.42
o-991803;2024-02-20 09:19:26;;832.95
o-991804;2024-02-20 10:56:58;;313.52
o-991805;2024-02-20 13:12:02;;1750.24
o-991806;2024-02-20 14:42:09;;790.05
o-991807;2024-02-20 16:42:24;;2704.46
o-991808;2024-02-20 18:42:54;;491.03
o-991809;2024-02-20 21:44:53;;2107.62
o-991810;2024-02-21 06:30:14;;2224.37
o-991811;2024-02-21 10:09:21;;1411.91
o-991812;2024-02-21 11:36:48;;6853.81
o-991813;2024-02-21 13:31:42;;1707.31
o-991814;2024-02-21 15:21:29;;8323.86
o-991815;2024-02-21 17:01:04;;1719.28
o-991816;2024-02-21 18:20:13;;1404.79
o-991817;2024-02-21 20:36:51;;975.89
o-991818;2024-02-22 00:42:02;;2101.66
o-991819;2024-02-22 09:46:20;;742.4
o-991820;2024-02-22 11:50:46;;1016.39
o-991821;2024-02-22 13:59:37;;3836.19
o-991822;2024-02-22 16:17:20;;667.37
o-991823;2024-02-22 17:52:46;;1421.44
o-991824;2024-02-22 20:14:29;;1373.79
o-991825;2024-02-22 23:05:09;;183.67
o-991826;2024-02-23 08:54:22;;338.55
o-991827;2024-02-23 11:09:39;;6196.16
o-991828;2024-02-23 12:37:23;;362.37
o-991829;2024-02-23 14:32:52;;944.92
o-991830;2024-02-23 16:23:50;;1469.09
o-991831;2024-02-23 18:05:45;;2455.49
o-991832;2024-02-23 19:53:27;;1064.05
o-991833;2024-02-23 23:23:05;;1731.16
o-991834;2024-02-24 21:35:08;;594.7
o-991835;2024-02-25 21:24:08;;8907.53
o-991836;2024-02-26 09:13:32;;2171.97
o-991837;2024-02-26 10:45:10;;5006.06
o-991838;2024-02-26 12:48:26;;4256.69
o-991839;2024-02-26 14:54:57;;7867.58
o-991840;2024-02-26 17:08:00;;3316.8
o-991841;2024-02-26 18:34:06;;813.85
o-991842;2024-02-26 21:18:29;;3935.06
o-991843;2024-02-27 03:51:50;;124.12
o-991844;2024-02-27 10:15:07;;3240.57
o-991845;2024-02-27 11:48:20;;5069.24
o-991846;2024-02-27 13:54:45;;7114.64
o-991847;2024-02-27 16:07:36;;2717.51
o-991848;2024-02-27 17:33:18;;5234.81
o-991849;2024-02-27 19:24:41;;956.85
o-991850;2024-02-27 22:25:33;;1813.33
o-991851;2024-02-28 08:39:18;;642.34
o-991852;2024-02-28 10:47:02;;159.84
o-991853;2024-02-28 12:52:10;;2407.84
o-991854;2024-02-28 15:02:26;;1052.15
o-991855;2024-02-28 16:22:57;;643.51
o-991856;2024-02-28 18:04:00;;1349.96
o-991857;2024-02-28 19:48:11;;6324.86
o-991858;2024-02-28 23:12:33;;2683.03
o-991859;2024-02-29 09:03:15;;992.57
o-991860;2024-02-29 10:24:36;;1878.9
o-991861;2024-02-29 12:07:18;;3815.94
o-991862;2024-02-29 13:32:41;;183.67
o-991863;2024-02-29 15:23:28;;3365.61
o-991864;2024-02-29 17:05:02;;2624.69
o-991865;2024-02-29 18:28:09;;2864.11
o-991866;2024-02-29 21:00:38;;3228.65
o-991867;2024-03-01 02:04:45;;4994.13
o-991868;2024-03-01 09:17:19;;4524.8
o-991869;2024-03-01 10:52:44;;1052.14
o-991870;2024-03-01 13:03:33;;4250.77
o-991871;2024-03-01 14:25:12;;1237.99
o-991872;2024-03-01 16:08:29;;2205.32
o-991873;2024-03-01 17:35:04;;4113.77
o-991874;2024-03-01 19:28:14;;3185.73
o-991875;2024-03-01 22:32:39;;2003.99
o-991876;2024-03-02 17:58:50;;2859.33
o-991877;2024-03-03 18:34:37;;3646.78
o-991878;2024-03-04 09:04:31;;4767.82
o-991879;2024-03-04 10:27:08;;3815.89
o-991880;2024-03-04 12:12:22;;3690.89
o-991881;2024-03-04 13:42:49;;5517.15
o-991882;2024-03-04 15:43:44;;1277.29
o-991883;2024-03-04 17:45:34;;2039.72
o-991884;2024-03-04 19:52:53;;3018.97
o-991885;2024-03-04 23:21:57;;539.88
o-991886;2024-03-05 09:14:32;;1373.79
o-991887;2024-03-05 10:47:10;;1480.99
o-991888;2024-03-05 12:52:25;;4647.47
o-991889;2024-03-05 15:02:56;;5782.78
o-991890;2024-03-05 16:23:57;;1576.29
o-991891;2024-03-05 18:06:00;;1372.58
o-991892;2024-03-05 19:54:11;;1528.64
o-991893;2024-03-05 23:24:34;;1202.27
o-991894;2024-03-06 09:17:40;;6896.65
o-991895;2024-03-06 10:53:25;;52.64
o-991896;2024-03-06 13:04:56;;975.87
o-991897;2024-03-06 14:27:58;;1612.04
o-991898;2024-03-06 16:14:01;;1336.81
o-991899;2024-03-06 17:46:08;;159.85
o-991900;2024-03-06 19:54:35;;76.44
o-991901;2024-03-06 23:25:21;;5639.83
o-991902;2024-03-07 09:18:37;;726.92
o-991903;2024-03-07 10:55:20;;6610.73
o-991904;2024-03-07 13:08:45;;718.55
o-991905;2024-03-07 14:35:36;;713.78
o-991906;2024-03-07 16:29:17;;1832.45
o-991907;2024-03-07 18:16:40;;909.17
o-991908;2024-03-07 20:26:11;;219.4
o-991909;2024-03-07 23:38:03;;4994.1
o-991910;2024-03-08 09:33:51;;988.97
o-991911;2024-03-08 11:25:47;;3269.14
o-991912;2024-03-08 13:09:40;;3346.61
o-991913;2024-03-08 14:37:26;;183.67
o-991914;2024-03-08 16:32:57;;1467.92
o-991915;2024-03-08 18:24:00;;3550.32
o-991916;2024-03-08 20:48:11;;3881.46
o-991917;2024-03-09 09:15:54;;5906.65
o-991918;2024-03-10 09:01:35;;2673.5
o-991919;2024-03-11 00:58:06;;2962.96
o-991920;2024-03-11 10:04:00;;231.31
o-991921;2024-03-11 11:26:06;;725.75
o-991922;2024-03-11 13:10:18;;630.42
o-991923;2024-03-11 14:38:41;;3412.07
o-991924;2024-03-11 16:35:28;;1606.11
o-991925;2024-03-11 18:29:01;;40.72
o-991926;2024-03-11 21:03:15;;2780.71
o-991927;2024-03-12 02:20:26;;1940.86
o-991928;2024-03-12 09:34:34;;4584.34
o-991929;2024-03-12 11:27:14;;2983.25
o-991930;2024-03-12 13:12:34;;374.27
o-991931;2024-03-12 14:43:13;;159.85
o-991932;2024-03-12 16:44:32;;136.0
o-991933;2024-03-12 18:47:10;;3065.41
o-991934;2024-03-12 21:57:41;;6913.35
o-991935;2024-03-13 07:47:02;;607.79
o-991936;2024-03-13 10:33:50;;3215.56
o-991937;2024-03-13 12:25:46;;2625.86
o-991938;2024-03-13 14:09:37;;1236.78
o-991939;2024-03-13 15:37:20;;1108.12
o-991940;2024-03-13 17:32:46;;1433.36
o-991941;2024-03-13 19:23:37;;6517.79
o-991942;2024-03-13 22:23:25;;4293.7
o-991943;2024-03-14 08:35:02;;588.7
o-991944;2024-03-14 10:40:38;;1036.64
o-991945;2024-03-14 12:39:22;;660.17
o-991946;2024-03-14 14:36:50;;810.32
o-991947;2024-03-14 16:31:45;;2283.93
o-991948;2024-03-14 18:21:36;;3097.63
o-991949;2024-03-14 20:40:59;;2623.48
o-991950;2024-03-15 01:06:51;;4209.06
o-991951;2024-03-15 09:13:37;;2230.28
o-991952;2024-03-15 10:45:20;;1289.2
o-991953;2024-03-15 12:48:46;;3969.62
o-991954;2024-03-15 14:55:37;;778.14
o-991955;2024-03-15 17:09:20;;3233.4
o-991956;2024-03-15 18:36:46;;1373.79
o-991957;2024-03-15 21:26:29;;539.88
o-991958;2024-03-16 12:21:50;;3304.86
o-991959;2024-03-17 12:20:37;;956.85
o-991960;2024-03-18 04:36:10;;2170.73
o-991961;2024-03-18 10:03:53;;2795.02
o-991962;2024-03-18 11:25:51;;1161.77
o-991963;2024-03-18 13:09:48;;1000.88
o-991964;2024-03-18 14:37:41;;1588.19
o-991965;2024-03-18 16:33:28;;4430.71
o-991966;2024-03-18 18:25:02;;2804.53
o-991967;2024-03-18 20:51:17;;100.3
o-991968;2024-03-19 02:08:38;;3098.81
o-991969;2024-03-19 09:21:36;;100.3
o-991970;2024-03-19 11:01:17;;243.25
o-991971;2024-03-19 12:20:40;;100.28
o-991972;2024-03-19 13:59:26;;1314.24
o-991973;2024-03-19 16:16:57;;1414.3
o-991974;2024-03-19 17:52:00;;2420.93
o-991975;2024-03-19 20:12:11;;136.02
o-991976;2024-03-19 23:00:34;;2360.19
o-991977;2024-03-20 08:48:52;;2780.71
o-991978;2024-03-20 11:01:23;;3551.47
o-991979;2024-03-20 12:20:52;;2721.16
o-991980;2024-03-20 13:59:50;;718.55
o-991981;2024-03-20 16:17:45;;980.64
o-991982;2024-03-20 17:53:36;;3463.33
o-991983;2024-03-20 20:16:59;;611.35
o-991984;2024-03-20 23:10:09;;2983.25
o-991985;2024-03-21 09:00:22;;8864.61
o-991986;2024-03-21 10:18:50;;6012.73
o-991987;2024-03-21 11:55:46;;4680.84
o-991988;2024-03-21 14:09:37;;3431.18
o-991989;2024-03-21 15:37:20;;3970.81
o-991990;2024-03-21 17:32:46;;8404.79
o-991991;2024-03-21 19:23:37;;6074.67
o-991992;2024-03-21 22:23:26;;136.0
o-991993;2024-03-22 08:35:03;;1552.46
o-991994;2024-03-22 10:40:40;;3639.67
o-991995;2024-03-22 12:39:26;;2661.58
o-991996;2024-03-22 14:36:57;;635.18
o-991997;2024-03-22 16:32:00;;873.42
o-991998;2024-03-22 18:22:06;;2623.48
o-991999;2024-03-22 20:42:29;;4340.1
o-992000;2024-03-23 06:16:03;;2200.55
