ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td1575;2026-09-03 05:18:11;;2
td1574;2026-09-03 18:22:06;Status;;in transit
td1575;2026-09-03 21:25:49;Status;;in transit
td1576;2026-09-04 00:13:06;;3
td1577;2026-09-04 06:16:28;;3
td1552;2026-09-04 11:00:00;Status;;shipped
td1557;2026-09-04 11:00:00;Status;;shipped
td1551;2026-09-04 11:00:00;Status;;shipped
td1556;2026-09-04 11:00:00;Status;;shipped
td1558;2026-09-04 11:00:00;Status;;shipped
td1568;2026-09-04 11:00:00;Status;;shipped
td1577;2026-09-04 22:29:16;Status;;in transit
td1578;2026-09-05 02:44:16;;5
td1576;2026-09-05 02:52:49;Status;;in transit
td1578;2026-09-06 03:46:26;Status;;in transit
td1579;2026-09-07 23:06:42;;5
td1580;2026-09-08 03:37:41;;4
td1549;2026-09-08 11:00:00;Status;;shipped
td1566;2026-09-08 11:00:00;Status;;shipped
td1581;2026-09-08 21:36:00;;4
td1582;2026-09-09 05:33:20;;2
td1579;2026-09-09 05:34:06;Status;;in transit
td1583;2026-09-09 23:17:44;;5
td1584;2026-09-10 05:34:11;;3
td1582;2026-09-10 20:17:29;Status;;in transit
td1585;2026-09-10 23:05:41;;4
td1581;2026-09-11 04:14:45;Status;;in transit
td1586;2026-09-11 06:03:30;;5
td1559;2026-09-11 11:00:00;Status;;shipped
td1560;2026-09-11 11:00:00;Status;;shipped
td1555;2026-09-11 11:00:00;Status;;shipped
td1571;2026-09-11 11:00:00;Status;;shipped
td1567;2026-09-11 11:00:00;Status;;shipped
td1554;2026-09-11 11:00:00;Status;;shipped
td1579;2026-09-11 11:00:00;Status;;shipped
td1580;2026-09-11 15:44:01;Status;;in transit
td1587;2026-09-12 01:15:34;;5
td1585;2026-09-14 01:28:55;Status;;in transit
td1584;2026-09-14 05:38:42;Status;;in transit
td1586;2026-09-14 09:38:25;Status;;in transit
td1587;2026-09-14 13:51:39;Status;;in transit
td1583;2026-09-14 18:07:52;Status;;in transit
td1588;2026-09-14 21:42:37;;5
td1589;2026-09-15 04:21:52;;4
td1564;2026-09-15 11:00:00;Status;;shipped
td1565;2026-09-15 11:00:00;Status;;shipped
td1575;2026-09-15 11:00:00;Status;;shipped
td1573;2026-09-15 11:00:00;Status;;shipped
td1572;2026-09-15 11:00:00;Status;;shipped
td1570;2026-09-15 11:00:00;Status;;shipped
td1590;2026-09-15 23:31:14;;3
td1591;2026-09-16 04:11:46;;3
td1589;2026-09-16 12:58:44;Status;;in transit
td1592;2026-09-16 21:50:46;;4
td1588;2026-09-17 02:24:54;Status;;in transit
td1593;2026-09-17 04:51:37;;3
td1594;2026-09-17 22:10:18;;2
td1595;2026-09-18 05:24:50;;4
td1590;2026-09-18 08:16:11;Status;;in transit
td1574;2026-09-18 11:00:00;Status;;shipped
td1569;2026-09-18 11:00:00;Status;;shipped
td1561;2026-09-18 11:00:00;Status;;shipped
td1582;2026-09-18 11:00:00;Status;;shipped
td1577;2026-09-18 11:00:00;Status;;shipped
td1593;2026-09-18 13:22:22;Status;;in transit
td1596;2026-09-19 00:11:49;;3
td1591;2026-09-19 18:56:12;Status;;in transit
td1592;2026-09-20 00:00:08;Status;;in transit
td1594;2026-09-20 05:24:12;Status;;in transit
td1595;2026-09-20 19:43:09;Status;;in transit
td1596;2026-09-20 22:52:44;Status;;in transit
td1597;2026-09-21 22:09:29;;2
td1598;2026-09-22 03:02:23;;5
td1597;2026-09-22 10:44:42;Status;;in transit
td1576;2026-09-22 11:00:00;Status;;shipped
td1563;2026-09-22 11:00:00;Status;;shipped
td1599;2026-09-22 22:09:30;;3
td1600;2026-09-23 03:04:45;;3
td1598;2026-09-23 20:26:37;Status;;in transit
td1601;2026-09-23 20:36:21;;3
td1599;2026-09-24 02:15:04;Status;;in transit
td1602;2026-09-24 03:25:10;;3
td1603;2026-09-24 21:54:42;;5
td1604;2026-09-25 02:46:04;;3
td1601;2026-09-25 05:26:27;Status;;in transit
td1593;2026-09-25 11:00:00;Status;;shipped
td1589;2026-09-25 11:00:00;Status;;shipped
td1595;2026-09-25 11:00:00;Status;;shipped
td1578;2026-09-25 11:00:00;Status;;shipped
td1598;2026-09-25 11:00:00;Status;;shipped
td1584;2026-09-25 11:00:00;Status;;shipped
td1605;2026-09-25 21:44:25;;4
td1606;2026-09-26 07:21:45;;5
td1604;2026-09-28 02:01:46;Status;;in transit
td1600;2026-09-28 04:43:57;Status;;in transit
td1605;2026-09-28 09:54:13;Status;;in transit
td1602;2026-09-28 12:30:42;Status;;in transit
td1606;2026-09-28 20:08:06;Status;;in transit
td1603;2026-09-28 23:25:37;Status;;in transit
td1607;2026-09-28 23:49:30;;5
td1608;2026-09-29 05:59:35;;4
td1581;2026-09-29 11:00:00;Status;;shipped
td1592;2026-09-29 11:00:00;Status;;shipped
td1583;2026-09-29 11:00:00;Status;;shipped
td1586;2026-09-29 11:00:00;Status;;shipped
td1596;2026-09-29 11:00:00;Status;;shipped
td1580;2026-09-29 11:00:00;Status;;shipped
td1594;2026-09-29 11:00:00;Status;;shipped
td1585;2026-09-29 11:00:00;Status;;shipped
td1609;2026-09-30 00:07:32;;5
td1610;2026-09-30 07:59:39;;2
td1611;2026-10-01 02:11:29;;5
td1609;2026-10-01 02:41:48;Status;;in transit
td1608;2026-10-01 06:44:59;Status;;in transit
td1612;2026-10-01 08:09:38;;2
td1607;2026-10-01 18:54:09;Status;;in transit
td1613;2026-10-01 23:59:43;;1
td1614;2026-10-02 07:13:42;;1
td1591;2026-10-02 11:00:00;Status;;shipped
td1588;2026-10-02 11:00:00;Status;;shipped
td1611;2026-10-02 14:10:38;Status;;in transit
td1613;2026-10-02 18:05:18;Status;;in transit
td1612;2026-10-02 21:53:04;Status;;in transit
td1614;2026-10-03 02:05:47;Status;;in transit
td1615;2026-10-03 04:08:32;;2
td1610;2026-10-03 06:05:39;Status;;in transit
td1615;2026-10-03 15:27:48;Status;;in transit
td1616;2026-10-06 00:11:01;;3
td1617;2026-10-06 06:03:01;;5
td1616;2026-10-06 10:56:30;Status;;in transit
td1601;2026-10-06 11:00:00;Status;;shipped
td1590;2026-10-06 11:00:00;Status;;shipped
td1613;2026-10-06 11:00:00;Status;;shipped
td1602;2026-10-06 11:00:00;Status;;shipped
td1600;2026-10-06 11:00:00;Status;;shipped
td1605;2026-10-06 11:00:00;Status;;shipped
td1604;2026-10-06 11:00:00;Status;;shipped
td1606;2026-10-06 11:00:00;Status;;shipped
td1618;2026-10-06 23:15:58;;5
td1617;2026-10-07 02:33:56;Status;;in transit
td1619;2026-10-07 07:03:38;;3
td1620;2026-10-08 01:29:53;;5
td1618;2026-10-08 03:36:53;Status;;in transit
td1621;2026-10-08 06:38:56;;4
td1619;2026-10-08 07:39:27;Status;;in transit
td1622;2026-10-09 01:21:57;;2
td1623;2026-10-09 07:46:35;;4
td1614;2026-10-09 11:00:00;Status;;shipped
td1587;2026-10-09 11:00:00;Status;;shipped
td1621;2026-10-09 15:04:34;Status;;in transit
td1624;2026-10-10 03:31:59;;3
td1620;2026-10-10 07:03:34;Status;;in transit
td1622;2026-10-10 16:11:40;Status;;in transit
td1623;2026-10-10 23:26:05;Status;;in transit
td1624;2026-10-11 04:09:48;Status;;in transit
td1625;2026-10-12 22:01:21;;5
td1626;2026-10-13 04:07:32;;4
td1597;2026-10-13 11:00:00;Status;;shipped
td1627;2026-10-14 00:06:17;;2
td1628;2026-10-14 05:37:36;;4
td1629;2026-10-14 23:51:55;;5
td1626;2026-10-15 00:47:15;Status;;in transit
td1630;2026-10-15 04:48:00;;3
td1627;2026-10-15 08:05:21;Status;;in transit
td1631;2026-10-16 00:31:30;;4
td1632;2026-10-16 06:27:31;;5
td1609;2026-10-16 11:00:00;Status;;shipped
td1610;2026-10-16 11:00:00;Status;;shipped
td1603;2026-10-16 11:00:00;Status;;shipped
td1617;2026-10-16 11:00:00;Status;;shipped
td1629;2026-10-16 11:56:43;Status;;in transit
td1633;2026-10-17 03:16:14;;5
td1630;2026-10-18 16:12:45;Status;;in transit
td1628;2026-10-19 03:34:13;Status;;in transit
td1625;2026-10-19 11:44:03;Status;;in transit
td1632;2026-10-19 16:04:52;Status;;in transit
td1631;2026-10-19 20:02:29;Status;;in transit
td1634;2026-10-19 22:56:20;;3
td1635;2026-10-20 03:34:52;;2
td1615;2026-10-20 11:00:00;Status;;shipped
td1621;2026-10-20 11:00:00;Status;;shipped
td1626;2026-10-20 11:00:00;Status;;shipped
td1599;2026-10-20 11:00:00;Status;;shipped
td1618;2026-10-20 11:00:00;Status;;shipped
td1629;2026-10-20 11:00:00;Status;;shipped
td1633;2026-10-20 14:31:07;Status;;in transit
td1635;2026-10-20 22:23:45;Status;;in transit
td1636;2026-10-20 23:28:52;;2
td1634;2026-10-21 02:44:59;Status;;in transit
td1637;2026-10-21 04:06:58;;4
td1636;2026-10-21 16:03:47;Status;;in transit
td1638;2026-10-21 22:34:56;;4
td1639;2026-10-22 05:32:19;;2
td1637;2026-10-22 05:34:00;Status;;in transit
td1639;2026-10-22 21:47:05;Status;;in transit
td1640;2026-10-23 00:07:40;;4
td1638;2026-10-23 01:12:05;Status;;in transit
td1641;2026-10-23 04:40:55;;4
td1620;2026-10-23 11:00:00;Status;;shipped
td1632;2026-10-23 11:00:00;Status;;shipped
td1607;2026-10-23 11:00:00;Status;;shipped
td1622;2026-10-23 11:00:00;Status;;shipped
td1628;2026-10-23 11:00:00;Status;;shipped
td1608;2026-10-23 11:00:00;Status;;shipped
td1625;2026-10-23 11:00:00;Status;;shipped
td1640;2026-10-23 22:31:36;Status;;in transit
td1642;2026-10-24 00:24:49;;3
td1641;2026-10-24 18:27:28;Status;;in transit
td1642;2026-10-24 22:52:43;Status;;in transit
td1643;2026-10-26 22:06:08;;5
td1644;2026-10-27 04:37:58;;3
td1635;2026-10-27 11:00:00;Status;;shipped
td1611;2026-10-27 11:00:00;Status;;shipped
td1616;2026-10-27 11:00:00;Status;;shipped
td1631;2026-10-27 11:00:00;Status;;shipped
td1612;2026-10-27 11:00:00;Status;;shipped
td1619;2026-10-27 11:00:00;Status;;shipped
td1623;2026-10-27 11:00:00;Status;;shipped
td1645;2026-10-27 22:19:54;;2
td1643;2026-10-27 22:26:39;Status;;in transit
td1644;2026-10-28 01:18:58;Status;;in transit
td1646;2026-10-28 04:02:14;;2
td1645;2026-10-28 07:57:02;Status;;in transit
td1646;2026-10-28 13:20:37;Status;;in transit
td1647;2026-10-28 21:01:58;;4
td1648;2026-10-29 03:34:20;;2
td1648;2026-10-29 12:30:48;Status;;in transit
td1647;2026-10-29 18:19:40;Status;;in transit
td1649;2026-10-29 22:49:51;;2
td1650;2026-10-30 05:38:19;;1
td1649;2026-10-30 07:37:31;Status;;in transit
td1624;2026-10-30 11:00:00;Status;;shipped
td1634;2026-10-30 11:00:00;Status;;shipped
td1633;2026-10-30 11:00:00;Status;;shipped
td1627;2026-10-30 11:00:00;Status;;shipped
td1630;2026-10-30 11:00:00;Status;;shipped
td1650;2026-10-30 12:09:24;Status;;in transit
td1651;2026-10-31 01:02:17;;4
td1651;2026-10-31 17:03:47;Status;;in transit
td1652;2026-11-02 21:51:31;;2
td1653;2026-11-03 03:34:50;;2
td1652;2026-11-03 05:50:49;Status;;in transit
td1639;2026-11-03 11:00:00;Status;;shipped
td1653;2026-11-03 12:10:48;Status;;in transit
td1654;2026-11-03 20:41:46;;4
td1655;2026-11-04 02:08:11;;1
td1655;2026-11-04 15:02:17;Status;;in transit
td1654;2026-11-04 18:32:53;Status;;in transit
td1656;2026-11-04 21:16:18;;4
td1657;2026-11-05 03:18:37;;5
td1658;2026-11-05 20:39:28;;4
td1659;2026-11-06 02:35:45;;2
td1656;2026-11-06 09:40:14;Status;;in transit
td1641;2026-11-06 11:00:00;Status;;shipped
td1643;2026-11-06 11:00:00;Status;;shipped
td1649;2026-11-06 11:00:00;Status;;shipped
td1660;2026-11-06 21:32:40;;5
td1657;2026-11-06 22:35:40;Status;;in transit
td1661;2026-11-07 08:10:59;;3
td1659;2026-11-07 15:21:20;Status;;in transit
td1658;2026-11-08 08:17:08;Status;;in transit
td1661;2026-11-08 13:12:12;Status;;in transit
td1660;2026-11-08 23:05:56;Status;;in transit
td1662;2026-11-09 23:39:53;;3
td1663;2026-11-10 07:44:18;;5
td1646;2026-11-10 11:00:00;Status;;shipped
td1652;2026-11-10 11:00:00;Status;;shipped
td1637;2026-11-10 11:00:00;Status;;shipped
td1638;2026-11-10 11:00:00;Status;;shipped
td1642;2026-11-10 11:00:00;Status;;shipped
td1662;2026-11-10 13:05:11;Status;;in transit
td1664;2026-11-11 01:03:13;;4
td1665;2026-11-11 07:15:13;;4
td1663;2026-11-11 21:23:31;Status;;in transit
td1666;2026-11-12 01:23:01;;1
td1664;2026-11-12 06:01:06;Status;;in transit
td1667;2026-11-12 08:17:42;;5
td1666;2026-11-12 11:52:01;Status;;in transit
td1668;2026-11-13 01:52:16;;4
td1669;2026-11-13 06:45:04;;5
td1667;2026-11-13 08:29:56;Status;;in transit
td1645;2026-11-13 11:00:00;Status;;shipped
td1654;2026-11-13 11:00:00;Status;;shipped
td1647;2026-11-13 11:00:00;Status;;shipped
td1657;2026-11-13 11:00:00;Status;;shipped
td1636;2026-11-13 11:00:00;Status;;shipped
td1640;2026-11-13 11:00:00;Status;;shipped
td1644;2026-11-13 11:00:00;Status;;shipped
td1670;2026-11-14 03:51:51;;5
td1669;2026-11-14 11:36:27;Status;;in transit
td1665;2026-11-14 22:42:36;Status;;in transit
td1670;2026-11-15 16:24:45;Status;;in transit
td1668;2026-11-15 20:49:51;Status;;in transit
td1671;2026-11-16 22:57:52;;4
td1672;2026-11-17 05:34:42;;5
td1650;2026-11-17 11:00:00;Status;;shipped
td1656;2026-11-17 11:00:00;Status;;shipped
td1648;2026-11-17 11:00:00;Status;;shipped
td1673;2026-11-17 23:58:29;;4
td1674;2026-11-18 06:12:57;;2
td1671;2026-11-18 07:19:56;Status;;in transit
td1674;2026-11-19 00:51:50;Status;;in transit
td1675;2026-11-19 01:41:16;;4
td1676;2026-11-19 07:21:40;;2
td1672;2026-11-19 10:25:54;Status;;in transit
td1677;2026-11-20 01:23:39;;5
td1678;2026-11-20 08:03:58;;3
td1653;2026-11-20 11:00:00;Status;;shipped
td1655;2026-11-20 11:00:00;Status;;shipped
td1679;2026-11-21 04:23:56;;4
td1676;2026-11-21 09:42:00;Status;;in transit
td1675;2026-11-22 04:39:00;Status;;in transit
td1677;2026-11-22 16:20:40;Status;;in transit
td1678;2026-11-23 05:53:25;Status;;in transit
td1679;2026-11-23 11:01:53;Status;;in transit
td1673;2026-11-23 15:54:43;Status;;in transit
td1680;2026-11-23 23:37:36;;1
td1681;2026-11-24 05:55:43;;5
td1680;2026-11-24 08:05:03;Status;;in transit
td1675;2026-11-24 11:00:00;Status;;shipped
td1659;2026-11-24 11:00:00;Status;;shipped
td1660;2026-11-24 11:00:00;Status;;shipped
td1669;2026-11-24 11:00:00;Status;;shipped
td1682;2026-11-24 23:45:57;;3
td1683;2026-11-25 06:10:14;;2
td1684;2026-11-25 23:56:59;;2
td1682;2026-11-26 03:47:30;Status;;in transit
td1685;2026-11-26 06:31:44;;5
td1684;2026-11-26 13:49:08;Status;;in transit
td1686;2026-11-26 23:30:58;;2
td1683;2026-11-27 02:52:48;Status;;in transit
td1687;2026-11-27 06:06:17;;5
td1664;2026-11-27 11:00:00;Status;;shipped
td1663;2026-11-27 11:00:00;Status;;shipped
td1662;2026-11-27 11:00:00;Status;;shipped
td1670;2026-11-27 11:00:00;Status;;shipped
td1668;2026-11-27 11:00:00;Status;;shipped
td1665;2026-11-27 11:00:00;Status;;shipped
td1667;2026-11-27 11:00:00;Status;;shipped
td1651;2026-11-27 11:00:00;Status;;shipped
td1661;2026-11-27 11:00:00;Status;;shipped
td1688;2026-11-28 03:11:00;;2
td1685;2026-11-28 04:55:14;Status;;in transit
td1681;2026-11-28 15:09:04;Status;;in transit
td1687;2026-11-28 19:37:34;Status;;in transit
td1686;2026-11-29 00:17:49;Status;;in transit
td1688;2026-11-29 04:35:34;Status;;in transit
td1689;2026-11-30 21:23:33;;4
td1690;2026-12-01 04:39:21;;3
td1678;2026-12-01 11:00:00;Status;;shipped
td1666;2026-12-01 11:00:00;Status;;shipped
td1677;2026-12-01 11:00:00;Status;;shipped
td1658;2026-12-01 11:00:00;Status;;shipped
td1689;2026-12-01 21:17:41;Status;;in transit
td1691;2026-12-01 23:02:38;;3
td1690;2026-12-02 01:13:17;Status;;in transit
td1692;2026-12-02 04:39:47;;4
td1691;2026-12-02 19:59:07;Status;;in transit
td1693;2026-12-02 23:10:33;;3
td1694;2026-12-03 04:31:33;;4
td1692;2026-12-03 05:02:05;Status;;in transit
td1695;2026-12-03 23:13:03;;3
td1693;2026-12-04 03:12:49;Status;;in transit
td1696;2026-12-04 06:27:00;;4
td1672;2026-12-04 11:00:00;Status;;shipped
td1679;2026-12-04 11:00:00;Status;;shipped
td1681;2026-12-04 11:00:00;Status;;shipped
td1697;2026-12-05 00:20:31;;5
td1694;2026-12-05 04:06:48;Status;;in transit
td1695;2026-12-05 13:46:58;Status;;in transit
td1696;2026-12-05 18:41:21;Status;;in transit
td1697;2026-12-06 13:13:42;Status;;in transit
td1698;2026-12-07 22:42:02;;5
td1699;2026-12-08 03:16:58;;4
td1671;2026-12-08 11:00:00;Status;;shipped
td1683;2026-12-08 11:00:00;Status;;shipped
td1700;2026-12-08 22:06:18;;5
td1699;2026-12-09 02:47:58;Status;;in transit
td1701;2026-12-09 03:18:09;;5
td1702;2026-12-09 21:10:53;;2
td1703;2026-12-10 04:25:33;;3
td1704;2026-12-10 22:21:01;;4
td1705;2026-12-11 05:07:37;;1
td1680;2026-12-11 11:00:00;Status;;shipped
td1684;2026-12-11 11:00:00;Status;;shipped
td1687;2026-12-11 11:00:00;Status;;shipped
td1674;2026-12-11 11:00:00;Status;;shipped
td1689;2026-12-11 11:00:00;Status;;shipped
td1690;2026-12-11 11:00:00;Status;;shipped
td1676;2026-12-11 11:00:00;Status;;shipped
td1702;2026-12-11 11:25:01;Status;;in transit
td1705;2026-12-11 16:30:42;Status;;in transit
td1706;2026-12-12 01:24:27;;5
td1703;2026-12-12 02:29:13;Status;;in transit
td1700;2026-12-12 17:31:39;Status;;in transit
td1698;2026-12-12 23:03:45;Status;;in transit
td1704;2026-12-13 15:40:57;Status;;in transit
td1706;2026-12-14 10:27:47;Status;;in transit
td1701;2026-12-14 14:41:11;Status;;in transit
td1707;2026-12-14 21:53:15;;2
td1708;2026-12-15 03:09:53;;3
td1707;2026-12-15 07:30:57;Status;;in transit
td1686;2026-12-15 11:00:00;Status;;shipped
td1673;2026-12-15 11:00:00;Status;;shipped
td1697;2026-12-15 11:00:00;Status;;shipped
td1699;2026-12-15 11:00:00;Status;;shipped
td1708;2026-12-15 19:24:12;Status;;in transit
td1709;2026-12-15 22:17:30;;4
td1710;2026-12-16 02:34:34;;3
td1711;2026-12-16 22:12:07;;5
td1709;2026-12-17 03:19:47;Status;;in transit
td1712;2026-12-17 03:21:55;;3
td1710;2026-12-17 05:52:29;Status;;in transit
td1713;2026-12-17 20:09:19;;4
td1714;2026-12-18 03:47:06;;5
td1693;2026-12-18 11:00:00;Status;;shipped
td1695;2026-12-18 11:00:00;Status;;shipped
td1691;2026-12-18 11:00:00;Status;;shipped
td1692;2026-12-18 11:00:00;Status;;shipped
td1700;2026-12-18 11:00:00;Status;;shipped
td1715;2026-12-18 23:01:26;;3
td1716;2026-12-19 08:08:09;;2
td1712;2026-12-19 15:16:09;Status;;in transit
td1713;2026-12-19 20:31:15;Status;;in transit
td1716;2026-12-20 04:37:47;Status;;in transit
td1711;2026-12-20 09:59:04;Status;;in transit
td1714;2026-12-21 05:03:53;Status;;in transit
td1715;2026-12-21 07:24:34;Status;;in transit
td1717;2026-12-22 00:01:27;;4
td1718;2026-12-22 06:55:33;;4
td1705;2026-12-22 11:00:00;Status;;shipped
td1704;2026-12-22 11:00:00;Status;;shipped
td1685;2026-12-22 11:00:00;Status;;shipped
td1694;2026-12-22 11:00:00;Status;;shipped
td1682;2026-12-22 11:00:00;Status;;shipped
td1711;2026-12-22 11:00:00;Status;;shipped
td1696;2026-12-22 11:00:00;Status;;shipped
td1719;2026-12-23 00:04:27;;3
td1717;2026-12-23 04:26:59;Status;;in transit
td1720;2026-12-23 06:05:56;;2
td1719;2026-12-23 17:32:54;Status;;in transit
td1720;2026-12-24 00:57:04;Status;;in transit
td1721;2026-12-24 01:28:26;;3
td1718;2026-12-24 04:42:17;Status;;in transit
td1722;2026-12-24 08:32:30;;3
td1721;2026-12-24 22:39:10;Status;;in transit
td1723;2026-12-25 01:50:03;;2
td1722;2026-12-25 02:32:42;Status;;in transit
td1724;2026-12-25 07:59:50;;3
td1716;2026-12-25 11:00:00;Status;;shipped
td1698;2026-12-25 11:00:00;Status;;shipped
td1688;2026-12-25 11:00:00;Status;;shipped
td1723;2026-12-25 12:50:02;Status;;in transit
td1724;2026-12-26 01:41:42;Status;;in transit
td1725;2026-12-26 04:23:38;;4
td1725;2026-12-26 23:50:30;Status;;in transit
td1726;2026-12-28 22:24:17;;4
td1727;2026-12-29 04:25:14;;5
td1707;2026-12-29 11:00:00;Status;;shipped
td1701;2026-12-29 11:00:00;Status;;shipped
td1706;2026-12-29 11:00:00;Status;;shipped
td1702;2026-12-29 11:00:00;Status;;shipped
td1703;2026-12-29 11:00:00;Status;;shipped
td1717;2026-12-29 11:00:00;Status;;shipped
td1726;2026-12-29 19:30:54;Status;;in transit
td1728;2026-12-29 23:00:08;;3
td1729;2026-12-30 06:52:03;;2
td1727;2026-12-30 12:07:03;Status;;in transit
td1728;2026-12-31 00:59:27;Status;;in transit
td1730;2026-12-31 01:54:59;;5
td1729;2026-12-31 03:30:30;Status;;in transit
td1731;2026-12-31 07:03:16;;3
td1732;2026-12-31 23:55:02;;5
td1731;2027-01-01 04:51:31;Status;;in transit
td1733;2027-01-01 07:21:44;;3
td1714;2027-01-01 11:00:00;Status;;shipped
td1720;2027-01-01 11:00:00;Status;;shipped
td1723;2027-01-01 11:00:00;Status;;shipped
td1734;2027-01-02 03:45:25;;2
td1733;2027-01-02 05:54:11;Status;;in transit
td1734;2027-01-02 19:45:05;Status;;in transit
td1730;2027-01-03 05:21:16;Status;;in transit
td1732;2027-01-03 10:11:53;Status;;in transit
td1735;2027-01-04 23:01:19;;2
td1736;2027-01-05 05:55:22;;5
td1735;2027-01-05 09:03:39;Status;;in transit
td1721;2027-01-05 11:00:00;Status;;shipped
td1724;2027-01-05 11:00:00;Status;;shipped
td1726;2027-01-05 11:00:00;Status;;shipped
td1709;2027-01-05 11:00:00;Status;;shipped
td1713;2027-01-05 11:00:00;Status;;shipped
td1708;2027-01-05 11:00:00;Status;;shipped
td1737;2027-01-05 23:34:35;;4
td1736;2027-01-06 04:18:42;Status;;in transit
td1738;2027-01-06 05:04:47;;5
td1739;2027-01-06 23:27:45;;2
td1740;2027-01-07 04:36:10;;5
td1739;2027-01-07 12:55:04;Status;;in transit
td1741;2027-01-08 00:48:21;;2
td1742;2027-01-08 07:03:55;;4
td1738;2027-01-08 10:40:42;Status;;in transit
td1712;2027-01-08 11:00:00;Status;;shipped
td1718;2027-01-08 11:00:00;Status;;shipped
td1710;2027-01-08 11:00:00;Status;;shipped
td1715;2027-01-08 11:00:00;Status;;shipped
td1737;2027-01-08 23:44:58;Status;;in transit
td1743;2027-01-09 02:50:53;;5
td1740;2027-01-10 05:08:33;Status;;in transit
td1742;2027-01-10 19:12:14;Status;;in transit
td1741;2027-01-10 23:03:41;Status;;in transit
td1743;2027-01-11 02:26:38;Status;;in transit
td1744;2027-01-11 23:24:42;;3
td1745;2027-01-12 04:47:32;;5
td1725;2027-01-12 11:00:00;Status;;shipped
td1727;2027-01-12 11:00:00;Status;;shipped
td1732;2027-01-12 11:00:00;Status;;shipped
td1731;2027-01-12 11:00:00;Status;;shipped
td1746;2027-01-12 22:45:27;;3
td1744;2027-01-12 23:49:43;Status;;in transit
td1747;2027-01-13 04:35:33;;5
td1745;2027-01-13 22:18:01;Status;;in transit
td1748;2027-01-13 22:43:37;;4
td1749;2027-01-14 05:46:47;;3
td1750;2027-01-15 00:00:39;;5
td1746;2027-01-15 03:50:12;Status;;in transit
td1751;2027-01-15 05:45:02;;5
td1719;2027-01-15 11:00:00;Status;;shipped
td1728;2027-01-15 11:00:00;Status;;shipped
td1730;2027-01-15 11:00:00;Status;;shipped
td1752;2027-01-16 01:33:39;;4
td1748;2027-01-16 17:27:19;Status;;in transit
td1747;2027-01-18 20:03:28;Status;;in transit
td1753;2027-01-18 20:41:23;;3
td1752;2027-01-19 01:00:13;Status;;in transit
td1754;2027-01-19 03:19:59;;3
td1736;2027-01-19 11:00:00;Status;;shipped
td1722;2027-01-19 11:00:00;Status;;shipped
td1741;2027-01-19 11:00:00;Status;;shipped
td1750;2027-01-19 11:23:47;Status;;in transit
td1749;2027-01-19 19:29:14;Status;;in transit
td1755;2027-01-19 23:25:16;;3
td1751;2027-01-20 00:39:11;Status;;in transit
td1756;2027-01-20 03:30:45;;3
td1754;2027-01-20 12:04:53;Status;;in transit
td1757;2027-01-20 22:11:32;;5
td1758;2027-01-21 03:27:49;;2
td1759;2027-01-21 23:35:22;;5
td1760;2027-01-22 04:13:00;;3
td1756;2027-01-22 06:29:38;Status;;in transit
td1734;2027-01-22 11:00:00;Status;;shipped
td1744;2027-01-22 11:00:00;Status;;shipped
td1735;2027-01-22 11:00:00;Status;;shipped
td1740;2027-01-22 11:00:00;Status;;shipped
td1742;2027-01-22 11:00:00;Status;;shipped
td1761;2027-01-23 00:19:29;;2
td1760;2027-01-23 19:56:10;Status;;in transit
td1753;2027-01-24 17:58:10;Status;;in transit
td1757;2027-01-24 20:52:30;Status;;in transit
td1755;2027-01-25 02:55:50;Status;;in transit
td1758;2027-01-25 08:06:48;Status;;in transit
td1759;2027-01-25 12:45:42;Status;;in transit
td1761;2027-01-25 19:19:48;Status;;in transit
td1762;2027-01-25 20:26:15;;2
td1763;2027-01-26 02:52:52;;2
td1762;2027-01-26 07:20:45;Status;;in transit
td1749;2027-01-26 11:00:00;Status;;shipped
td1729;2027-01-26 11:00:00;Status;;shipped
td1743;2027-01-26 11:00:00;Status;;shipped
td1746;2027-01-26 11:00:00;Status;;shipped
td1733;2027-01-26 11:00:00;Status;;shipped
td1737;2027-01-26 11:00:00;Status;;shipped
td1763;2027-01-26 15:20:06;Status;;in transit
td1764;2027-01-26 22:19:18;;5
td1765;2027-01-27 02:56:20;;5
td1766;2027-01-27 20:33:59;;5
td1767;2027-01-28 02:55:48;;3
td1768;2027-01-28 21:44:46;;3
td1769;2027-01-29 03:29:37;;4
td1765;2027-01-29 04:10:29;Status;;in transit
td1748;2027-01-29 11:00:00;Status;;shipped
td1753;2027-01-29 11:00:00;Status;;shipped
td1751;2027-01-29 11:00:00;Status;;shipped
td1745;2027-01-29 11:00:00;Status;;shipped
td1738;2027-01-29 11:00:00;Status;;shipped
td1770;2027-01-29 22:19:20;;3
td1771;2027-01-30 07:02:21;;3
td1767;2027-01-30 08:45:05;Status;;in transit
td1768;2027-01-31 09:22:02;Status;;in transit
td1769;2027-01-31 23:46:27;Status;;in transit
td1770;2027-02-01 04:29:57;Status;;in transit
td1764;2027-02-01 07:59:31;Status;;in transit
td1766;2027-02-01 20:06:54;Status;;in transit
td1771;2027-02-02 00:16:14;Status;;in transit
td1772;2027-02-02 01:40:09;;3
td1773;2027-02-02 06:22:34;;5
td1739;2027-02-02 11:00:00;Status;;shipped
td1760;2027-02-02 11:00:00;Status;;shipped
td1754;2027-02-02 11:00:00;Status;;shipped
