ocel_event_id;ocel_object_id;ocel_qualifier
arrive_at_Silo56;Silo56;Silo for truck load
determine_continuanceSilo56;Silo56;silo evaluated for pickup continuance
load_trucktr110;tr110;cargo load for truck
assign_trs_Pcp1947;tr42;Pickup plan trucks assignment
assign_trs_Pcp1947;tr196;Pickup plan trucks assignment
assign_trs_Pcp1947;tr188;Pickup plan trucks assignment
assign_trs_Pcp1947;tr209;Pickup plan trucks assignment
weigh_loaded_trucktr110;tr110;Truck weighed
trs_entrytr209;tr209;Entry evaluation for truck
input_tally_sheettr110;tr110;Tally Sheet for pickup plan
print_w_tickettr110;tr110;Printed weighing ticket for pickup plan
trs_entrytr42;tr42;Entry evaluation for truck
trs_entrytr196;tr196;Entry evaluation for truck
weigh_empty_trucktr209;tr209;Empty truck weighed
trs_entrytr188;tr188;Entry evaluation for truck
weigh_empty_trucktr42;tr42;Empty truck weighed
eval_trs_exittr110_Pcp1897;tr110;Exit evaluation for truck
weigh_empty_trucktr196;tr196;Empty truck weighed
weigh_empty_trucktr188;tr188;Empty truck weighed
check_abnormalitytr42;tr42;truck exmained for empty weight abnormality
check_abnormalitytr209;tr209;truck exmained for empty weight abnormality
fail_weightr42;tr42;Truck failed to be weighed
check_abnormalitytr188;tr188;truck exmained for empty weight abnormality
check_abnormalitytr196;tr196;truck exmained for empty weight abnormality
fail_weightr188;tr188;Truck failed to be weighed
arrive_at_Silo52;Silo52;Silo for truck load
fail_weightr196;tr196;Truck failed to be weighed
determine_continuanceSilo52;Silo52;silo evaluated for pickup continuance
load_trucktr209;tr209;cargo load for truck
Lodge_Pcp696;Pcp696;lodged pickup plan
Lodge_Pcp696;Cr327;cargo to be picked up
weigh_loaded_trucktr209;tr209;Truck weighed
print_w_tickettr209;tr209;Printed weighing ticket for pickup plan
input_tally_sheettr209;tr209;Tally Sheet for pickup plan
eval_trs_exittr209_Pcp1947;tr209;Exit evaluation for truck
assign_trs_Pcp696;tr106;Pickup plan trucks assignment
assign_trs_Pcp696;tr20;Pickup plan trucks assignment
assign_trs_Pcp696;tr266;Pickup plan trucks assignment
assign_trs_Pcp696;tr152;Pickup plan trucks assignment
assign_trs_Pcp696;tr41;Pickup plan trucks assignment
assign_trs_Pcp696;tr286;Pickup plan trucks assignment
Lodge_Pcp194;Pcp194;lodged pickup plan
Lodge_Pcp194;Cr209;cargo to be picked up
trs_entrytr106;tr106;Entry evaluation for truck
trs_entrytr266;tr266;Entry evaluation for truck
trs_entrytr152;tr152;Entry evaluation for truck
trs_entrytr286;tr286;Entry evaluation for truck
weigh_empty_trucktr106;tr106;Empty truck weighed
trs_entrytr20;tr20;Entry evaluation for truck
trs_entrytr41;tr41;Entry evaluation for truck
weigh_empty_trucktr266;tr266;Empty truck weighed
weigh_empty_trucktr152;tr152;Empty truck weighed
weigh_empty_trucktr286;tr286;Empty truck weighed
weigh_empty_trucktr41;tr41;Empty truck weighed
weigh_empty_trucktr20;tr20;Empty truck weighed
check_abnormalitytr106;tr106;truck exmained for empty weight abnormality
check_abnormalitytr266;tr266;truck exmained for empty weight abnormality
check_abnormalitytr152;tr152;truck exmained for empty weight abnormality
fail_weightr106;tr106;Truck failed to be weighed
check_abnormalitytr286;tr286;truck exmained for empty weight abnormality
check_abnormalitytr41;tr41;truck exmained for empty weight abnormality
fail_weightr152;tr152;Truck failed to be weighed
check_abnormalitytr20;tr20;truck exmained for empty weight abnormality
fail_weightr266;tr266;Truck failed to be weighed
fail_weightr286;tr286;Truck failed to be weighed
fail_weightr20;tr20;Truck failed to be weighed
arrive_at_Silo45;Silo45;Silo for truck load
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
load_trucktr41;tr41;cargo load for truck
weigh_loaded_trucktr41;tr41;Truck weighed
print_w_tickettr41;tr41;Printed weighing ticket for pickup plan
input_tally_sheettr41;tr41;Tally Sheet for pickup plan
eval_trs_exittr41_Pcp696;tr41;Exit evaluation for truck
assign_trs_Pcp194;tr168;Pickup plan trucks assignment
assign_trs_Pcp194;tr287;Pickup plan trucks assignment
assign_trs_Pcp194;tr226;Pickup plan trucks assignment
assign_trs_Pcp194;tr205;Pickup plan trucks assignment
assign_trs_Pcp194;tr187;Pickup plan trucks assignment
assign_trs_Pcp194;tr240;Pickup plan trucks assignment
assign_trs_Pcp194;tr263;Pickup plan trucks assignment
trs_entrytr168;tr168;Entry evaluation for truck
trs_entrytr287;tr287;Entry evaluation for truck
trs_entrytr240;tr240;Entry evaluation for truck
trs_entrytr226;tr226;Entry evaluation for truck
trs_entrytr187;tr187;Entry evaluation for truck
weigh_empty_trucktr168;tr168;Empty truck weighed
trs_entrytr263;tr263;Entry evaluation for truck
weigh_empty_trucktr287;tr287;Empty truck weighed
trs_entrytr205;tr205;Entry evaluation for truck
weigh_empty_trucktr226;tr226;Empty truck weighed
weigh_empty_trucktr187;tr187;Empty truck weighed
weigh_empty_trucktr240;tr240;Empty truck weighed
weigh_empty_trucktr263;tr263;Empty truck weighed
weigh_empty_trucktr205;tr205;Empty truck weighed
Lodge_Pcp1804;Pcp1804;lodged pickup plan
Lodge_Pcp1804;Cr324;cargo to be picked up
check_abnormalitytr168;tr168;truck exmained for empty weight abnormality
check_abnormalitytr226;tr226;truck exmained for empty weight abnormality
check_abnormalitytr287;tr287;truck exmained for empty weight abnormality
check_abnormalitytr187;tr187;truck exmained for empty weight abnormality
check_abnormalitytr240;tr240;truck exmained for empty weight abnormality
check_abnormalitytr263;tr263;truck exmained for empty weight abnormality
check_abnormalitytr205;tr205;truck exmained for empty weight abnormality
fail_weightr287;tr287;Truck failed to be weighed
fail_weightr187;tr187;Truck failed to be weighed
fail_weightr263;tr263;Truck failed to be weighed
arrive_at_Silo57;Silo57;Silo for truck load
arrive_at_Silo57;Silo57;Silo for truck load
fail_weightr205;tr205;Truck failed to be weighed
determine_continuanceSilo57;Silo57;silo evaluated for pickup continuance
arrive_at_Silo57;Silo57;Silo for truck load
load_trucktr168;tr168;cargo load for truck
determine_continuanceSilo57;Silo57;silo evaluated for pickup continuance
load_trucktr226;tr226;cargo load for truck
determine_continuanceSilo57;Silo57;silo evaluated for pickup continuance
load_trucktr240;tr240;cargo load for truck
weigh_loaded_trucktr168;tr168;Truck weighed
weigh_loaded_trucktr226;tr226;Truck weighed
weigh_loaded_trucktr240;tr240;Truck weighed
input_tally_sheettr168;tr168;Tally Sheet for pickup plan
print_w_tickettr168;tr168;Printed weighing ticket for pickup plan
eval_trs_exittr168_Pcp194;tr168;Exit evaluation for truck
input_tally_sheettr226;tr226;Tally Sheet for pickup plan
print_w_tickettr226;tr226;Printed weighing ticket for pickup plan
print_w_tickettr240;tr240;Printed weighing ticket for pickup plan
input_tally_sheettr240;tr240;Tally Sheet for pickup plan
eval_trs_exittr226_Pcp194;tr226;Exit evaluation for truck
eval_trs_exittr240_Pcp194;tr240;Exit evaluation for truck
Lodge_Pcp474;Pcp474;lodged pickup plan
Lodge_Pcp474;Cr1038;cargo to be picked up
assign_trs_Pcp1804;tr125;Pickup plan trucks assignment
assign_trs_Pcp1804;tr54;Pickup plan trucks assignment
assign_trs_Pcp1804;tr105;Pickup plan trucks assignment
assign_trs_Pcp1804;tr211;Pickup plan trucks assignment
assign_trs_Pcp1804;tr139;Pickup plan trucks assignment
assign_trs_Pcp1804;tr68;Pickup plan trucks assignment
trs_entrytr54;tr54;Entry evaluation for truck
trs_entrytr125;tr125;Entry evaluation for truck
weigh_empty_trucktr54;tr54;Empty truck weighed
trs_entrytr211;tr211;Entry evaluation for truck
trs_entrytr105;tr105;Entry evaluation for truck
trs_entrytr139;tr139;Entry evaluation for truck
weigh_empty_trucktr125;tr125;Empty truck weighed
trs_entrytr68;tr68;Entry evaluation for truck
weigh_empty_trucktr105;tr105;Empty truck weighed
weigh_empty_trucktr211;tr211;Empty truck weighed
weigh_empty_trucktr139;tr139;Empty truck weighed
check_abnormalitytr54;tr54;truck exmained for empty weight abnormality
weigh_empty_trucktr68;tr68;Empty truck weighed
check_abnormalitytr125;tr125;truck exmained for empty weight abnormality
fail_weightr54;tr54;Truck failed to be weighed
check_abnormalitytr105;tr105;truck exmained for empty weight abnormality
check_abnormalitytr211;tr211;truck exmained for empty weight abnormality
check_abnormalitytr139;tr139;truck exmained for empty weight abnormality
fail_weightr125;tr125;Truck failed to be weighed
fail_weightr105;tr105;Truck failed to be weighed
fail_weightr211;tr211;Truck failed to be weighed
fail_weightr139;tr139;Truck failed to be weighed
check_abnormalitytr68;tr68;truck exmained for empty weight abnormality
arrive_at_Silo4;Silo4;Silo for truck load
determine_continuanceSilo4;Silo4;silo evaluated for pickup continuance
load_trucktr68;tr68;cargo load for truck
weigh_loaded_trucktr68;tr68;Truck weighed
input_tally_sheettr68;tr68;Tally Sheet for pickup plan
print_w_tickettr68;tr68;Printed weighing ticket for pickup plan
eval_trs_exittr68_Pcp1804;tr68;Exit evaluation for truck
assign_trs_Pcp474;tr239;Pickup plan trucks assignment
assign_trs_Pcp474;tr73;Pickup plan trucks assignment
assign_trs_Pcp474;tr33;Pickup plan trucks assignment
assign_trs_Pcp474;tr21;Pickup plan trucks assignment
assign_trs_Pcp474;tr209;Pickup plan trucks assignment
assign_trs_Pcp474;tr115;Pickup plan trucks assignment
trs_entrytr239;tr239;Entry evaluation for truck
trs_entrytr73;tr73;Entry evaluation for truck
weigh_empty_trucktr239;tr239;Empty truck weighed
trs_entrytr33;tr33;Entry evaluation for truck
trs_entrytr115;tr115;Entry evaluation for truck
trs_entrytr21;tr21;Entry evaluation for truck
weigh_empty_trucktr73;tr73;Empty truck weighed
trs_entrytr209;tr209;Entry evaluation for truck
weigh_empty_trucktr33;tr33;Empty truck weighed
weigh_empty_trucktr21;tr21;Empty truck weighed
check_abnormalitytr239;tr239;truck exmained for empty weight abnormality
weigh_empty_trucktr115;tr115;Empty truck weighed
weigh_empty_trucktr209;tr209;Empty truck weighed
check_abnormalitytr73;tr73;truck exmained for empty weight abnormality
fail_weightr239;tr239;Truck failed to be weighed
check_abnormalitytr33;tr33;truck exmained for empty weight abnormality
check_abnormalitytr115;tr115;truck exmained for empty weight abnormality
check_abnormalitytr21;tr21;truck exmained for empty weight abnormality
fail_weightr73;tr73;Truck failed to be weighed
check_abnormalitytr209;tr209;truck exmained for empty weight abnormality
fail_weightr21;tr21;Truck failed to be weighed
fail_weightr33;tr33;Truck failed to be weighed
fail_weightr115;tr115;Truck failed to be weighed
Lodge_Pcp1244;Pcp1244;lodged pickup plan
Lodge_Pcp1244;Cr42;cargo to be picked up
fail_weightr209;tr209;Truck failed to be weighed
Lodge_Pcp302;Pcp302;lodged pickup plan
Lodge_Pcp302;Cr1032;cargo to be picked up
assign_trs_Pcp1244;tr47;Pickup plan trucks assignment
assign_trs_Pcp1244;tr238;Pickup plan trucks assignment
assign_trs_Pcp1244;tr1;Pickup plan trucks assignment
assign_trs_Pcp1244;tr228;Pickup plan trucks assignment
trs_entrytr47;tr47;Entry evaluation for truck
trs_entrytr238;tr238;Entry evaluation for truck
trs_entrytr1;tr1;Entry evaluation for truck
weigh_empty_trucktr238;tr238;Empty truck weighed
weigh_empty_trucktr47;tr47;Empty truck weighed
trs_entrytr228;tr228;Entry evaluation for truck
weigh_empty_trucktr1;tr1;Empty truck weighed
weigh_empty_trucktr228;tr228;Empty truck weighed
check_abnormalitytr47;tr47;truck exmained for empty weight abnormality
check_abnormalitytr238;tr238;truck exmained for empty weight abnormality
check_abnormalitytr1;tr1;truck exmained for empty weight abnormality
check_abnormalitytr228;tr228;truck exmained for empty weight abnormality
fail_weightr47;tr47;Truck failed to be weighed
fail_weightr238;tr238;Truck failed to be weighed
arrive_at_Silo90;Silo90;Silo for truck load
fail_weightr228;tr228;Truck failed to be weighed
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
load_trucktr1;tr1;cargo load for truck
weigh_loaded_trucktr1;tr1;Truck weighed
print_w_tickettr1;tr1;Printed weighing ticket for pickup plan
input_tally_sheettr1;tr1;Tally Sheet for pickup plan
eval_trs_exittr1_Pcp1244;tr1;Exit evaluation for truck
assign_trs_Pcp302;tr157;Pickup plan trucks assignment
assign_trs_Pcp302;tr253;Pickup plan trucks assignment
assign_trs_Pcp302;tr283;Pickup plan trucks assignment
assign_trs_Pcp302;tr230;Pickup plan trucks assignment
assign_trs_Pcp302;tr128;Pickup plan trucks assignment
assign_trs_Pcp302;tr118;Pickup plan trucks assignment
trs_entrytr157;tr157;Entry evaluation for truck
trs_entrytr253;tr253;Entry evaluation for truck
trs_entrytr283;tr283;Entry evaluation for truck
trs_entrytr128;tr128;Entry evaluation for truck
trs_entrytr118;tr118;Entry evaluation for truck
weigh_empty_trucktr157;tr157;Empty truck weighed
weigh_empty_trucktr253;tr253;Empty truck weighed
trs_entrytr230;tr230;Entry evaluation for truck
weigh_empty_trucktr283;tr283;Empty truck weighed
weigh_empty_trucktr118;tr118;Empty truck weighed
weigh_empty_trucktr128;tr128;Empty truck weighed
weigh_empty_trucktr230;tr230;Empty truck weighed
check_abnormalitytr157;tr157;truck exmained for empty weight abnormality
check_abnormalitytr253;tr253;truck exmained for empty weight abnormality
check_abnormalitytr283;tr283;truck exmained for empty weight abnormality
check_abnormalitytr118;tr118;truck exmained for empty weight abnormality
fail_weightr157;tr157;Truck failed to be weighed
check_abnormalitytr128;tr128;truck exmained for empty weight abnormality
fail_weightr253;tr253;Truck failed to be weighed
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
fail_weightr283;tr283;Truck failed to be weighed
fail_weightr118;tr118;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
fail_weightr128;tr128;Truck failed to be weighed
Lodge_Pcp1406;Pcp1406;lodged pickup plan
Lodge_Pcp1406;Cr1197;cargo to be picked up
assign_trs_Pcp1406;tr252;Pickup plan trucks assignment
assign_trs_Pcp1406;tr15;Pickup plan trucks assignment
assign_trs_Pcp1406;tr268;Pickup plan trucks assignment
trs_entrytr252;tr252;Entry evaluation for truck
trs_entrytr268;tr268;Entry evaluation for truck
weigh_empty_trucktr252;tr252;Empty truck weighed
trs_entrytr15;tr15;Entry evaluation for truck
weigh_empty_trucktr268;tr268;Empty truck weighed
weigh_empty_trucktr15;tr15;Empty truck weighed
check_abnormalitytr252;tr252;truck exmained for empty weight abnormality
fail_weightr252;tr252;Truck failed to be weighed
check_abnormalitytr268;tr268;truck exmained for empty weight abnormality
check_abnormalitytr15;tr15;truck exmained for empty weight abnormality
arrive_at_Silo16;Silo16;Silo for truck load
arrive_at_Silo16;Silo16;Silo for truck load
determine_continuanceSilo16;Silo16;silo evaluated for pickup continuance
determine_continuanceSilo16;Silo16;silo evaluated for pickup continuance
load_trucktr268;tr268;cargo load for truck
load_trucktr15;tr15;cargo load for truck
Lodge_Pcp134;Pcp134;lodged pickup plan
Lodge_Pcp134;Cr1732;cargo to be picked up
weigh_loaded_trucktr268;tr268;Truck weighed
weigh_loaded_trucktr15;tr15;Truck weighed
Lodge_Pcp66;Pcp66;lodged pickup plan
Lodge_Pcp66;Cr589;cargo to be picked up
input_tally_sheettr268;tr268;Tally Sheet for pickup plan
print_w_tickettr268;tr268;Printed weighing ticket for pickup plan
input_tally_sheettr15;tr15;Tally Sheet for pickup plan
print_w_tickettr15;tr15;Printed weighing ticket for pickup plan
eval_trs_exittr268_Pcp1406;tr268;Exit evaluation for truck
eval_trs_exittr15_Pcp1406;tr15;Exit evaluation for truck
Lodge_Pcp1334;Pcp1334;lodged pickup plan
Lodge_Pcp1334;Cr1539;cargo to be picked up
assign_trs_Pcp134;tr249;Pickup plan trucks assignment
assign_trs_Pcp134;tr148;Pickup plan trucks assignment
assign_trs_Pcp134;tr285;Pickup plan trucks assignment
assign_trs_Pcp134;tr198;Pickup plan trucks assignment
assign_trs_Pcp134;tr166;Pickup plan trucks assignment
assign_trs_Pcp134;tr151;Pickup plan trucks assignment
assign_trs_Pcp134;tr13;Pickup plan trucks assignment
trs_entrytr249;tr249;Entry evaluation for truck
trs_entrytr198;tr198;Entry evaluation for truck
weigh_empty_trucktr249;tr249;Empty truck weighed
trs_entrytr285;tr285;Entry evaluation for truck
trs_entrytr151;tr151;Entry evaluation for truck
trs_entrytr166;tr166;Entry evaluation for truck
weigh_empty_trucktr198;tr198;Empty truck weighed
trs_entrytr148;tr148;Entry evaluation for truck
weigh_empty_trucktr285;tr285;Empty truck weighed
trs_entrytr13;tr13;Entry evaluation for truck
weigh_empty_trucktr151;tr151;Empty truck weighed
weigh_empty_trucktr148;tr148;Empty truck weighed
check_abnormalitytr249;tr249;truck exmained for empty weight abnormality
weigh_empty_trucktr166;tr166;Empty truck weighed
weigh_empty_trucktr13;tr13;Empty truck weighed
check_abnormalitytr198;tr198;truck exmained for empty weight abnormality
fail_weightr249;tr249;Truck failed to be weighed
check_abnormalitytr148;tr148;truck exmained for empty weight abnormality
check_abnormalitytr151;tr151;truck exmained for empty weight abnormality
check_abnormalitytr285;tr285;truck exmained for empty weight abnormality
check_abnormalitytr166;tr166;truck exmained for empty weight abnormality
fail_weightr151;tr151;Truck failed to be weighed
check_abnormalitytr13;tr13;truck exmained for empty weight abnormality
fail_weightr148;tr148;Truck failed to be weighed
fail_weightr166;tr166;Truck failed to be weighed
arrive_at_Silo87;Silo87;Silo for truck load
fail_weightr13;tr13;Truck failed to be weighed
arrive_at_Silo87;Silo87;Silo for truck load
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
load_trucktr198;tr198;cargo load for truck
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
load_trucktr285;tr285;cargo load for truck
assign_trs_Pcp66;tr33;Pickup plan trucks assignment
assign_trs_Pcp66;tr256;Pickup plan trucks assignment
assign_trs_Pcp66;tr208;Pickup plan trucks assignment
assign_trs_Pcp66;tr158;Pickup plan trucks assignment
weigh_loaded_trucktr198;tr198;Truck weighed
weigh_loaded_trucktr285;tr285;Truck weighed
trs_entrytr256;tr256;Entry evaluation for truck
print_w_tickettr198;tr198;Printed weighing ticket for pickup plan
input_tally_sheettr198;tr198;Tally Sheet for pickup plan
trs_entrytr208;tr208;Entry evaluation for truck
trs_entrytr33;tr33;Entry evaluation for truck
trs_entrytr158;tr158;Entry evaluation for truck
weigh_empty_trucktr256;tr256;Empty truck weighed
weigh_empty_trucktr33;tr33;Empty truck weighed
eval_trs_exittr198_Pcp134;tr198;Exit evaluation for truck
weigh_empty_trucktr208;tr208;Empty truck weighed
weigh_empty_trucktr158;tr158;Empty truck weighed
input_tally_sheettr285;tr285;Tally Sheet for pickup plan
print_w_tickettr285;tr285;Printed weighing ticket for pickup plan
check_abnormalitytr33;tr33;truck exmained for empty weight abnormality
check_abnormalitytr158;tr158;truck exmained for empty weight abnormality
eval_trs_exittr285_Pcp134;tr285;Exit evaluation for truck
check_abnormalitytr256;tr256;truck exmained for empty weight abnormality
check_abnormalitytr208;tr208;truck exmained for empty weight abnormality
assign_trs_Pcp1334;tr216;Pickup plan trucks assignment
assign_trs_Pcp1334;tr10;Pickup plan trucks assignment
assign_trs_Pcp1334;tr287;Pickup plan trucks assignment
fail_weightr158;tr158;Truck failed to be weighed
fail_weightr256;tr256;Truck failed to be weighed
fail_weightr208;tr208;Truck failed to be weighed
arrive_at_Silo5;Silo5;Silo for truck load
determine_continuanceSilo5;Silo5;silo evaluated for pickup continuance
load_trucktr33;tr33;cargo load for truck
trs_entrytr216;tr216;Entry evaluation for truck
trs_entrytr10;tr10;Entry evaluation for truck
weigh_empty_trucktr216;tr216;Empty truck weighed
weigh_loaded_trucktr33;tr33;Truck weighed
weigh_empty_trucktr10;tr10;Empty truck weighed
check_abnormalitytr216;tr216;truck exmained for empty weight abnormality
trs_entrytr287;tr287;Entry evaluation for truck
check_abnormalitytr10;tr10;truck exmained for empty weight abnormality
fail_weightr216;tr216;Truck failed to be weighed
input_tally_sheettr33;tr33;Tally Sheet for pickup plan
print_w_tickettr33;tr33;Printed weighing ticket for pickup plan
weigh_empty_trucktr287;tr287;Empty truck weighed
fail_weightr10;tr10;Truck failed to be weighed
eval_trs_exittr33_Pcp66;tr33;Exit evaluation for truck
check_abnormalitytr287;tr287;truck exmained for empty weight abnormality
fail_weightr287;tr287;Truck failed to be weighed
Lodge_Pcp490;Pcp490;lodged pickup plan
Lodge_Pcp490;Cr1821;cargo to be picked up
assign_trs_Pcp490;tr48;Pickup plan trucks assignment
assign_trs_Pcp490;tr61;Pickup plan trucks assignment
assign_trs_Pcp490;tr140;Pickup plan trucks assignment
assign_trs_Pcp490;tr145;Pickup plan trucks assignment
trs_entrytr48;tr48;Entry evaluation for truck
trs_entrytr61;tr61;Entry evaluation for truck
trs_entrytr145;tr145;Entry evaluation for truck
weigh_empty_trucktr48;tr48;Empty truck weighed
trs_entrytr140;tr140;Entry evaluation for truck
weigh_empty_trucktr61;tr61;Empty truck weighed
weigh_empty_trucktr145;tr145;Empty truck weighed
weigh_empty_trucktr140;tr140;Empty truck weighed
check_abnormalitytr48;tr48;truck exmained for empty weight abnormality
check_abnormalitytr145;tr145;truck exmained for empty weight abnormality
check_abnormalitytr61;tr61;truck exmained for empty weight abnormality
fail_weightr48;tr48;Truck failed to be weighed
check_abnormalitytr140;tr140;truck exmained for empty weight abnormality
fail_weightr61;tr61;Truck failed to be weighed
fail_weightr140;tr140;Truck failed to be weighed
arrive_at_Silo37;Silo37;Silo for truck load
determine_continuanceSilo37;Silo37;silo evaluated for pickup continuance
load_trucktr145;tr145;cargo load for truck
weigh_loaded_trucktr145;tr145;Truck weighed
Lodge_Pcp839;Pcp839;lodged pickup plan
Lodge_Pcp839;Cr463;cargo to be picked up
input_tally_sheettr145;tr145;Tally Sheet for pickup plan
print_w_tickettr145;tr145;Printed weighing ticket for pickup plan
eval_trs_exittr145_Pcp490;tr145;Exit evaluation for truck
Lodge_Pcp1620;Pcp1620;lodged pickup plan
Lodge_Pcp1620;Cr894;cargo to be picked up
assign_trs_Pcp839;tr138;Pickup plan trucks assignment
assign_trs_Pcp839;tr291;Pickup plan trucks assignment
assign_trs_Pcp839;tr247;Pickup plan trucks assignment
assign_trs_Pcp839;tr241;Pickup plan trucks assignment
assign_trs_Pcp839;tr243;Pickup plan trucks assignment
trs_entrytr241;tr241;Entry evaluation for truck
trs_entrytr247;tr247;Entry evaluation for truck
trs_entrytr291;tr291;Entry evaluation for truck
trs_entrytr138;tr138;Entry evaluation for truck
trs_entrytr243;tr243;Entry evaluation for truck
weigh_empty_trucktr291;tr291;Empty truck weighed
weigh_empty_trucktr138;tr138;Empty truck weighed
weigh_empty_trucktr247;tr247;Empty truck weighed
weigh_empty_trucktr241;tr241;Empty truck weighed
weigh_empty_trucktr243;tr243;Empty truck weighed
assign_trs_Pcp1620;tr42;Pickup plan trucks assignment
assign_trs_Pcp1620;tr228;Pickup plan trucks assignment
assign_trs_Pcp1620;tr157;Pickup plan trucks assignment
assign_trs_Pcp1620;tr223;Pickup plan trucks assignment
check_abnormalitytr241;tr241;truck exmained for empty weight abnormality
check_abnormalitytr138;tr138;truck exmained for empty weight abnormality
check_abnormalitytr291;tr291;truck exmained for empty weight abnormality
check_abnormalitytr243;tr243;truck exmained for empty weight abnormality
check_abnormalitytr247;tr247;truck exmained for empty weight abnormality
fail_weightr241;tr241;Truck failed to be weighed
fail_weightr138;tr138;Truck failed to be weighed
arrive_at_Silo81;Silo81;Silo for truck load
trs_entrytr228;tr228;Entry evaluation for truck
arrive_at_Silo81;Silo81;Silo for truck load
arrive_at_Silo81;Silo81;Silo for truck load
trs_entrytr223;tr223;Entry evaluation for truck
trs_entrytr157;tr157;Entry evaluation for truck
determine_continuanceSilo81;Silo81;silo evaluated for pickup continuance
trs_entrytr42;tr42;Entry evaluation for truck
determine_continuanceSilo81;Silo81;silo evaluated for pickup continuance
weigh_empty_trucktr228;tr228;Empty truck weighed
weigh_empty_trucktr223;tr223;Empty truck weighed
determine_continuanceSilo81;Silo81;silo evaluated for pickup continuance
load_trucktr243;tr243;cargo load for truck
load_trucktr247;tr247;cargo load for truck
weigh_empty_trucktr157;tr157;Empty truck weighed
weigh_empty_trucktr42;tr42;Empty truck weighed
load_trucktr291;tr291;cargo load for truck
check_abnormalitytr223;tr223;truck exmained for empty weight abnormality
check_abnormalitytr228;tr228;truck exmained for empty weight abnormality
check_abnormalitytr42;tr42;truck exmained for empty weight abnormality
check_abnormalitytr157;tr157;truck exmained for empty weight abnormality
fail_weightr228;tr228;Truck failed to be weighed
fail_weightr42;tr42;Truck failed to be weighed
weigh_loaded_trucktr243;tr243;Truck weighed
fail_weightr157;tr157;Truck failed to be weighed
arrive_at_Silo5;Silo5;Silo for truck load
determine_continuanceSilo5;Silo5;silo evaluated for pickup continuance
weigh_loaded_trucktr247;tr247;Truck weighed
load_trucktr223;tr223;cargo load for truck
weigh_loaded_trucktr291;tr291;Truck weighed
input_tally_sheettr247;tr247;Tally Sheet for pickup plan
print_w_tickettr247;tr247;Printed weighing ticket for pickup plan
input_tally_sheettr291;tr291;Tally Sheet for pickup plan
print_w_tickettr291;tr291;Printed weighing ticket for pickup plan
input_tally_sheettr243;tr243;Tally Sheet for pickup plan
print_w_tickettr243;tr243;Printed weighing ticket for pickup plan
eval_trs_exittr247_Pcp839;tr247;Exit evaluation for truck
weigh_loaded_trucktr223;tr223;Truck weighed
eval_trs_exittr291_Pcp839;tr291;Exit evaluation for truck
eval_trs_exittr243_Pcp839;tr243;Exit evaluation for truck
input_tally_sheettr223;tr223;Tally Sheet for pickup plan
print_w_tickettr223;tr223;Printed weighing ticket for pickup plan
eval_trs_exittr223_Pcp1620;tr223;Exit evaluation for truck
Lodge_Pcp805;Pcp805;lodged pickup plan
Lodge_Pcp805;Cr525;cargo to be picked up
Lodge_Pcp1612;Pcp1612;lodged pickup plan
Lodge_Pcp1612;Cr26;cargo to be picked up
assign_trs_Pcp805;tr203;Pickup plan trucks assignment
assign_trs_Pcp805;tr258;Pickup plan trucks assignment
assign_trs_Pcp805;tr135;Pickup plan trucks assignment
assign_trs_Pcp805;tr271;Pickup plan trucks assignment
assign_trs_Pcp805;tr10;Pickup plan trucks assignment
assign_trs_Pcp805;tr49;Pickup plan trucks assignment
trs_entrytr203;tr203;Entry evaluation for truck
trs_entrytr135;tr135;Entry evaluation for truck
trs_entrytr271;tr271;Entry evaluation for truck
weigh_empty_trucktr203;tr203;Empty truck weighed
trs_entrytr10;tr10;Entry evaluation for truck
trs_entrytr258;tr258;Entry evaluation for truck
weigh_empty_trucktr271;tr271;Empty truck weighed
trs_entrytr49;tr49;Entry evaluation for truck
weigh_empty_trucktr135;tr135;Empty truck weighed
weigh_empty_trucktr10;tr10;Empty truck weighed
weigh_empty_trucktr49;tr49;Empty truck weighed
check_abnormalitytr203;tr203;truck exmained for empty weight abnormality
weigh_empty_trucktr258;tr258;Empty truck weighed
check_abnormalitytr271;tr271;truck exmained for empty weight abnormality
check_abnormalitytr135;tr135;truck exmained for empty weight abnormality
fail_weightr203;tr203;Truck failed to be weighed
check_abnormalitytr10;tr10;truck exmained for empty weight abnormality
check_abnormalitytr258;tr258;truck exmained for empty weight abnormality
check_abnormalitytr49;tr49;truck exmained for empty weight abnormality
fail_weightr271;tr271;Truck failed to be weighed
fail_weightr258;tr258;Truck failed to be weighed
fail_weightr49;tr49;Truck failed to be weighed
arrive_at_Silo32;Silo32;Silo for truck load
fail_weightr10;tr10;Truck failed to be weighed
determine_continuanceSilo32;Silo32;silo evaluated for pickup continuance
load_trucktr135;tr135;cargo load for truck
Lodge_Pcp779;Pcp779;lodged pickup plan
Lodge_Pcp779;Cr1059;cargo to be picked up
weigh_loaded_trucktr135;tr135;Truck weighed
input_tally_sheettr135;tr135;Tally Sheet for pickup plan
print_w_tickettr135;tr135;Printed weighing ticket for pickup plan
