ocel_id;ocel_time;ocel_changed_field;Cargo Type;Cargo stock weight(scheduled);Silo ID
Cr1808;2028-05-18 12:36:54;Cargo stock weight(scheduled);;0.0
Cr300;2028-05-19 08:28:20;Cargo stock weight(scheduled);;0.0
Cr209;2028-05-20 22:08:56;Cargo stock weight(scheduled);;223.3
Cr931;2028-05-20 23:52:43;Cargo stock weight(scheduled);;0.0
Cr1226;2028-05-23 13:46:39;Cargo stock weight(scheduled);;0.0
Cr1235;2028-05-24 06:39:18;Cargo stock weight(scheduled);;0.0
Cr1613;2028-05-24 11:06:00;Cargo stock weight(scheduled);;0.0
Cr868;2028-05-24 16:31:21;Cargo stock weight(scheduled);;0.0
Cr713;2028-05-24 18:01:12;Cargo stock weight(scheduled);;0.0
Cr304;2028-05-25 11:08:10;Cargo stock weight(scheduled);;0.0
Cr549;2028-05-27 17:00:48;Cargo stock weight(scheduled);;0.0
Cr150;2028-05-28 18:55:56;Cargo stock weight(scheduled);;0.0
Cr1552;2028-05-30 00:34:40;Cargo stock weight(scheduled);;0.0
Cr24;2028-06-01 22:28:30;Cargo stock weight(scheduled);;5772.2
Cr1916;2028-06-03 12:14:51;Cargo stock weight(scheduled);;18576.7
Cr1189;2028-06-04 05:36:32;Cargo stock weight(scheduled);;0.0
Cr258;2028-06-05 00:16:35;Cargo stock weight(scheduled);;32432.0
Cr1287;2028-06-07 05:02:35;Cargo stock weight(scheduled);;27033.4
Cr820;2028-06-12 06:00:00;Cargo stock weight(scheduled);;284.7
Cr1099;2028-06-13 14:00:00;Cargo stock weight(scheduled);;0.0
Cr1040;2028-06-17 12:00:00;Cargo stock weight(scheduled);;0.0
Cr1085;2028-06-17 13:00:00;Cargo stock weight(scheduled);;0.0
Cr1290;2028-06-19 04:00:00;Cargo stock weight(scheduled);;0.0
Cr854;2028-06-19 04:00:00;Cargo stock weight(scheduled);;919.9
Cr1687;2028-06-20 07:19:45;Cargo stock weight(scheduled);;0.0
Cr826;2028-06-20 23:45:26;Cargo stock weight(scheduled);;0.0
Cr817;2028-06-23 15:01:02;Cargo stock weight(scheduled);;0.0
Cr654;2028-06-24 13:06:00;Cargo stock weight(scheduled);;18955.1
Cr1648;2028-06-25 16:26:50;Cargo stock weight(scheduled);;6433.8
Cr71;2028-06-26 15:05:15;Cargo stock weight(scheduled);;4208.0
Cr1231;2028-06-28 17:49:12;Cargo stock weight(scheduled);;0.0
Cr686;2028-07-14 04:00:00;Cargo stock weight(scheduled);;0.0
Cr587;2028-07-14 21:00:00;Cargo stock weight(scheduled);;5301.5
Cr99;2028-07-15 05:00:00;Cargo stock weight(scheduled);;3513.0
Cr714;2028-07-19 00:24:12;Cargo stock weight(scheduled);;3297.5
Cr254;2028-07-19 03:57:32;Cargo stock weight(scheduled);;0.0
Cr1062;2028-07-19 09:27:32;Cargo stock weight(scheduled);;0.0
Cr115;2028-07-19 15:16:15;Cargo stock weight(scheduled);;0.0
Cr1967;2028-07-20 10:00:00;Cargo stock weight(scheduled);;0.0
Cr1322;2028-07-22 13:38:33;Cargo stock weight(scheduled);;0.0
Cr1674;2028-07-23 00:14:42;Cargo stock weight(scheduled);;2041.3
Cr1529;2028-07-24 22:09:20;Cargo stock weight(scheduled);;22418.6
Cr1815;2028-07-26 16:40:48;Cargo stock weight(scheduled);;0.0
Cr1163;2028-07-26 21:39:30;Cargo stock weight(scheduled);;27269.2
Cr1638;2028-07-27 04:46:35;Cargo stock weight(scheduled);;14740.6
Cr1767;2028-07-27 15:18:25;Cargo stock weight(scheduled);;1570.5
Cr1017;2028-07-29 06:47:04;Cargo stock weight(scheduled);;3489.9
Cr813;2028-07-30 11:37:12;Cargo stock weight(scheduled);;0.0
Cr956;2028-07-30 23:42:18;Cargo stock weight(scheduled);;0.0
Cr1677;2028-08-01 10:36:10;Cargo stock weight(scheduled);;0.0
Cr1641;2028-08-04 21:48:17;Cargo stock weight(scheduled);;11242.2
Cr408;2028-08-05 08:46:42;Cargo stock weight(scheduled);;0.0
Cr1289;2028-08-06 05:21:40;Cargo stock weight(scheduled);;0.0
Cr286;2028-08-06 06:57:36;Cargo stock weight(scheduled);;7625.6
Cr1201;2028-08-07 04:06:54;Cargo stock weight(scheduled);;3986.5
Cr892;2028-08-07 07:08:42;Cargo stock weight(scheduled);;0.0
Cr921;2028-08-07 09:46:24;Cargo stock weight(scheduled);;4552.1
Cr1884;2028-08-07 22:48:36;Cargo stock weight(scheduled);;2876.6
Cr1048;2028-08-08 15:26:06;Cargo stock weight(scheduled);;0.0
Cr1506;2028-08-09 13:28:12;Cargo stock weight(scheduled);;0.0
Cr1668;2028-08-10 01:33:00;Cargo stock weight(scheduled);;0.0
Cr1716;2028-08-11 17:07:41;Cargo stock weight(scheduled);;1842.5
Cr827;2028-08-13 05:51:42;Cargo stock weight(scheduled);;8996.3
Cr224;2028-08-13 11:59:12;Cargo stock weight(scheduled);;0.0
Cr124;2028-08-13 19:46:00;Cargo stock weight(scheduled);;23259.4
Cr1511;2028-08-14 16:50:27;Cargo stock weight(scheduled);;0.0
Cr961;2028-08-15 02:44:30;Cargo stock weight(scheduled);;6948.7
Cr1547;2028-08-15 09:41:50;Cargo stock weight(scheduled);;22042.3
Cr652;2028-08-17 07:04:17;Cargo stock weight(scheduled);;0.0
Cr1813;2028-08-20 17:33:45;Cargo stock weight(scheduled);;0.0
Cr1264;2028-08-21 12:52:20;Cargo stock weight(scheduled);;0.0
Cr1347;2028-08-22 12:44:42;Cargo stock weight(scheduled);;0.0
Cr117;2028-08-22 15:30:50;Cargo stock weight(scheduled);;0.0
Cr1078;2028-08-24 02:56:16;Cargo stock weight(scheduled);;0.0
Cr1420;2028-08-24 05:15:11;Cargo stock weight(scheduled);;0.0
Cr432;2028-08-24 14:46:13;Cargo stock weight(scheduled);;0.0
Cr615;2028-09-02 10:00:00;Cargo stock weight(scheduled);;14817.6
Cr1718;2028-09-02 16:00:00;Cargo stock weight(scheduled);;0.0
Cr1182;2028-09-04 21:31:06;Cargo stock weight(scheduled);;0.0
Cr1354;2028-09-05 13:04:14;Cargo stock weight(scheduled);;6834.8
Cr1456;2028-09-07 07:35:16;Cargo stock weight(scheduled);;0.0
Cr1910;2028-09-07 10:22:20;Cargo stock weight(scheduled);;0.0
Cr1590;2028-09-08 18:00:24;Cargo stock weight(scheduled);;0.0
Cr1558;2028-09-08 18:41:06;Cargo stock weight(scheduled);;0.0
Cr1332;2028-09-10 18:53:24;Cargo stock weight(scheduled);;7049.7
Cr1664;2028-09-11 23:37:12;Cargo stock weight(scheduled);;0.0
Cr28;2028-09-13 00:00:05;Cargo stock weight(scheduled);;3431.2
Cr1980;2028-09-13 15:16:45;Cargo stock weight(scheduled);;0.0
Cr560;2028-09-14 17:08:16;Cargo stock weight(scheduled);;0.0
Cr685;2028-09-14 17:31:56;Cargo stock weight(scheduled);;3259.0
Cr1713;2028-09-15 14:14:36;Cargo stock weight(scheduled);;0.0
Cr578;2028-09-16 01:30:40;Cargo stock weight(scheduled);;27464.7
Cr1962;2028-09-18 02:41:36;Cargo stock weight(scheduled);;0.0
Cr593;2028-09-18 04:51:54;Cargo stock weight(scheduled);;0.0
Cr1867;2028-09-20 08:38:24;Cargo stock weight(scheduled);;16785.8
Cr911;2028-09-23 08:52:36;Cargo stock weight(scheduled);;0.0
Cr406;2028-09-24 16:18:09;Cargo stock weight(scheduled);;0.0
Cr1134;2028-09-24 20:55:51;Cargo stock weight(scheduled);;15170.1
Cr749;2028-09-25 03:23:00;Cargo stock weight(scheduled);;19857.9
Cr1227;2028-09-25 16:33:50;Cargo stock weight(scheduled);;0.0
Cr299;2028-09-29 02:03:48;Cargo stock weight(scheduled);;0.0
Cr647;2028-09-29 13:14:54;Cargo stock weight(scheduled);;19408.5
Cr1543;2028-09-29 19:50:42;Cargo stock weight(scheduled);;0.0
Cr1679;2028-09-30 17:30:02;Cargo stock weight(scheduled);;4148.6
Cr1564;2028-10-01 13:32:00;Cargo stock weight(scheduled);;0.0
Cr1520;2028-10-04 20:28:15;Cargo stock weight(scheduled);;0.0
Cr229;2028-10-05 02:20:39;Cargo stock weight(scheduled);;5466.8
Cr1826;2028-10-05 07:42:54;Cargo stock weight(scheduled);;0.0
Cr1217;2028-10-07 21:25:55;Cargo stock weight(scheduled);;0.0
Cr570;2028-10-08 21:12:36;Cargo stock weight(scheduled);;0.0
Cr1444;2028-10-09 17:16:02;Cargo stock weight(scheduled);;0.0
Cr862;2028-10-10 02:47:36;Cargo stock weight(scheduled);;0.0
Cr702;2028-10-10 08:16:35;Cargo stock weight(scheduled);;0.0
Cr1413;2028-10-10 21:00:00;Cargo stock weight(scheduled);;0.0
Cr437;2028-10-11 09:41:10;Cargo stock weight(scheduled);;0.0
Cr1923;2028-10-12 09:09:52;Cargo stock weight(scheduled);;0.0
Cr1746;2028-10-13 00:10:25;Cargo stock weight(scheduled);;0.0
Cr1890;2028-10-14 08:01:12;Cargo stock weight(scheduled);;0.0
Cr914;2028-10-16 11:42:00;Cargo stock weight(scheduled);;72.0
Cr92;2028-10-18 11:24:26;Cargo stock weight(scheduled);;0.0
Cr1104;2028-10-18 11:58:05;Cargo stock weight(scheduled);;0.0
Cr420;2028-10-19 21:11:12;Cargo stock weight(scheduled);;15934.7
Cr1460;2028-10-21 23:17:12;Cargo stock weight(scheduled);;9469.1
Cr884;2028-10-22 08:37:53;Cargo stock weight(scheduled);;24577.8
Cr1119;2028-10-22 17:45:12;Cargo stock weight(scheduled);;0.0
Cr1206;2028-10-24 18:46:48;Cargo stock weight(scheduled);;3312.8
Cr370;2028-10-25 13:18:18;Cargo stock weight(scheduled);;7932.0
Cr1113;2028-10-28 06:55:20;Cargo stock weight(scheduled);;0.0
Cr505;2028-10-29 09:04:24;Cargo stock weight(scheduled);;0.0
Cr893;2028-10-29 20:32:28;Cargo stock weight(scheduled);;0.0
Cr719;2028-11-01 17:49:36;Cargo stock weight(scheduled);;0.0
Cr1304;2028-11-04 02:27:06;Cargo stock weight(scheduled);;0.0
Cr1120;2028-11-05 16:00:00;Cargo stock weight(scheduled);;0.0
Cr997;2028-11-06 23:43:36;Cargo stock weight(scheduled);;0.0
Cr1991;2028-11-09 17:37:02;Cargo stock weight(scheduled);;0.0
Cr756;2028-11-10 20:00:00;Cargo stock weight(scheduled);;0.0
Cr106;2028-11-11 23:48:20;Cargo stock weight(scheduled);;0.0
Cr1628;2028-11-13 12:29:08;Cargo stock weight(scheduled);;0.0
Cr705;2028-11-15 12:14:47;Cargo stock weight(scheduled);;0.0
Cr497;2028-11-16 21:32:28;Cargo stock weight(scheduled);;0.0
Cr1023;2028-11-17 04:00:00;Cargo stock weight(scheduled);;0.0
Cr313;2028-11-17 07:00:00;Cargo stock weight(scheduled);;10413.4
Cr1485;2028-11-17 12:00:00;Cargo stock weight(scheduled);;0.0
Cr828;2028-11-18 15:00:00;Cargo stock weight(scheduled);;0.0
Cr1545;2028-11-20 22:34:24;Cargo stock weight(scheduled);;0.0
Cr1657;2028-11-24 11:08:24;Cargo stock weight(scheduled);;10442.3
Cr700;2028-11-25 15:00:00;Cargo stock weight(scheduled);;0.0
Cr256;2028-11-27 06:36:02;Cargo stock weight(scheduled);;19483.7
Cr1428;2028-11-27 21:49:38;Cargo stock weight(scheduled);;0.0
Cr1132;2028-11-28 19:34:21;Cargo stock weight(scheduled);;0.0
Cr458;2028-11-29 17:14:27;Cargo stock weight(scheduled);;0.0
Cr1157;2028-12-02 12:49:03;Cargo stock weight(scheduled);;0.0
Cr321;2028-12-06 00:33:46;Cargo stock weight(scheduled);;0.0
Cr1559;2028-12-06 15:00:00;Cargo stock weight(scheduled);;0.0
Cr30;2028-12-08 00:00:00;Cargo stock weight(scheduled);;0.0
Cr1785;2028-12-08 03:42:34;Cargo stock weight(scheduled);;0.0
Cr1580;2028-12-08 08:23:26;Cargo stock weight(scheduled);;0.0
Cr251;2028-12-12 15:43:20;Cargo stock weight(scheduled);;0.0
Cr1314;2028-12-13 16:05:42;Cargo stock weight(scheduled);;0.0
Cr1186;2028-12-15 20:59:30;Cargo stock weight(scheduled);;503.7
Cr1031;2028-12-18 00:33:41;Cargo stock weight(scheduled);;8837.3
Cr1416;2028-12-19 00:00:00;Cargo stock weight(scheduled);;0.0
Cr433;2028-12-20 04:42:57;Cargo stock weight(scheduled);;0.0
Cr142;2028-12-22 05:45:33;Cargo stock weight(scheduled);;2620.0
Cr414;2028-12-26 04:00:00;Cargo stock weight(scheduled);;9812.2
Cr206;2028-12-27 19:00:00;Cargo stock weight(scheduled);;20301.1
Cr1921;2029-01-01 01:00:00;Cargo stock weight(scheduled);;0.0
Cr1137;2029-01-01 23:00:00;Cargo stock weight(scheduled);;0.0
Cr975;2029-01-03 21:29:28;Cargo stock weight(scheduled);;10552.6
Cr506;2029-01-04 04:40:28;Cargo stock weight(scheduled);;8788.5
Cr1641;2029-01-06 03:12:16;Cargo stock weight(scheduled);;0.0
Cr513;2029-01-06 06:39:16;Cargo stock weight(scheduled);;0.0
Cr1018;2029-01-08 10:29:20;Cargo stock weight(scheduled);;0.0
Cr771;2029-01-08 11:07:16;Cargo stock weight(scheduled);;30406.3
Cr978;2029-01-10 02:52:03;Cargo stock weight(scheduled);;0.0
Cr965;2029-01-11 20:09:27;Cargo stock weight(scheduled);;0.0
Cr762;2029-01-12 14:00:46;Cargo stock weight(scheduled);;0.0
Cr1789;2029-01-13 12:16:40;Cargo stock weight(scheduled);;0.0
Cr1982;2029-01-13 12:25:50;Cargo stock weight(scheduled);;5546.5
Cr420;2029-01-14 10:00:00;Cargo stock weight(scheduled);;0.0
Cr1627;2029-01-14 12:00:00;Cargo stock weight(scheduled);;0.0
Cr1432;2029-01-14 17:29:44;Cargo stock weight(scheduled);;0.0
Cr146;2029-01-15 23:50:40;Cargo stock weight(scheduled);;1272.4
Cr903;2029-01-19 17:49:54;Cargo stock weight(scheduled);;0.0
Cr48;2029-01-19 18:25:25;Cargo stock weight(scheduled);;0.0
Cr113;2029-01-19 23:41:40;Cargo stock weight(scheduled);;7066.6
Cr1147;2029-01-19 23:45:20;Cargo stock weight(scheduled);;0.0
Cr1091;2029-01-20 15:17:09;Cargo stock weight(scheduled);;0.0
Cr1883;2029-01-21 18:05:52;Cargo stock weight(scheduled);;0.0
Cr1970;2029-01-22 14:04:40;Cargo stock weight(scheduled);;0.0
Cr1607;2029-01-22 19:54:09;Cargo stock weight(scheduled);;0.0
Cr1225;2029-01-27 02:02:06;Cargo stock weight(scheduled);;0.0
Cr1232;2029-01-27 13:51:54;Cargo stock weight(scheduled);;0.0
Cr1557;2029-01-28 10:51:12;Cargo stock weight(scheduled);;5616.5
Cr1239;2029-01-30 12:26:33;Cargo stock weight(scheduled);;0.0
Cr697;2029-01-31 06:59:50;Cargo stock weight(scheduled);;0.0
Cr1690;2029-01-31 21:01:57;Cargo stock weight(scheduled);;7518.1
Cr1285;2029-02-01 14:36:45;Cargo stock weight(scheduled);;22995.5
Cr326;2029-02-01 23:01:48;Cargo stock weight(scheduled);;23773.6
Cr1911;2029-02-02 18:34:30;Cargo stock weight(scheduled);;27991.5
Cr1782;2029-02-03 04:04:44;Cargo stock weight(scheduled);;131.0
Cr1703;2029-02-06 06:22:24;Cargo stock weight(scheduled);;0.0
Cr168;2029-02-06 09:45:08;Cargo stock weight(scheduled);;0.0
Cr1389;2029-02-07 01:58:45;Cargo stock weight(scheduled);;16108.7
Cr1059;2029-02-07 05:31:55;Cargo stock weight(scheduled);;6816.5
Cr1122;2029-02-07 13:29:55;Cargo stock weight(scheduled);;3693.5
Cr201;2029-02-07 15:42:44;Cargo stock weight(scheduled);;0.0
Cr234;2029-02-08 11:06:18;Cargo stock weight(scheduled);;0.0
Cr555;2029-02-09 08:03:31;Cargo stock weight(scheduled);;13216.6
Cr786;2029-02-10 18:20:12;Cargo stock weight(scheduled);;2696.5
Cr690;2029-02-10 23:09:12;Cargo stock weight(scheduled);;0.0
Cr866;2029-02-11 07:43:02;Cargo stock weight(scheduled);;0.0
Cr1862;2029-02-12 16:42:30;Cargo stock weight(scheduled);;0.0
Cr1737;2029-02-12 23:24:30;Cargo stock weight(scheduled);;0.0
Cr912;2029-02-14 21:01:28;Cargo stock weight(scheduled);;2584.5
Cr1930;2029-02-15 13:29:39;Cargo stock weight(scheduled);;11104.7
Cr367;2029-02-19 03:40:15;Cargo stock weight(scheduled);;0.0
Cr1889;2029-02-20 11:15:38;Cargo stock weight(scheduled);;0.0
Cr393;2029-02-21 01:15:52;Cargo stock weight(scheduled);;2978.6
Cr1285;2029-02-21 15:59:31;Cargo stock weight(scheduled);;0.0
Cr1252;2029-02-22 11:00:07;Cargo stock weight(scheduled);;8697.9
Cr1077;2029-02-22 18:09:36;Cargo stock weight(scheduled);;0.0
Cr1916;2029-02-25 02:33:00;Cargo stock weight(scheduled);;0.0
Cr17;2029-02-27 02:22:56;Cargo stock weight(scheduled);;25450.6
Cr1154;2029-02-27 14:21:46;Cargo stock weight(scheduled);;18692.3
Cr396;2029-02-28 16:37:48;Cargo stock weight(scheduled);;2797.4
Cr1820;2029-03-01 00:25:53;Cargo stock weight(scheduled);;0.0
Cr1277;2029-03-01 08:01:31;Cargo stock weight(scheduled);;2958.4
Cr217;2029-03-03 04:54:24;Cargo stock weight(scheduled);;0.0
Cr1517;2029-03-03 05:20:32;Cargo stock weight(scheduled);;0.0
Cr1450;2029-03-03 08:04:48;Cargo stock weight(scheduled);;11636.9
Cr1282;2029-03-06 11:50:56;Cargo stock weight(scheduled);;0.0
Cr524;2029-03-06 18:30:45;Cargo stock weight(scheduled);;0.0
Cr183;2029-03-08 03:23:30;Cargo stock weight(scheduled);;24142.4
Cr441;2029-03-08 09:51:45;Cargo stock weight(scheduled);;1334.3
Cr1831;2029-03-10 01:48:00;Cargo stock weight(scheduled);;0.0
Cr1034;2029-03-12 06:34:08;Cargo stock weight(scheduled);;0.0
Cr1771;2029-03-12 13:08:00;Cargo stock weight(scheduled);;8670.5
Cr459;2029-03-15 21:41:45;Cargo stock weight(scheduled);;18893.3
Cr1281;2029-03-16 12:24:48;Cargo stock weight(scheduled);;16083.1
Cr1089;2029-03-17 15:57:40;Cargo stock weight(scheduled);;16995.1
Cr138;2029-03-18 01:48:40;Cargo stock weight(scheduled);;0.0
Cr1240;2029-03-20 06:41:24;Cargo stock weight(scheduled);;0.0
Cr223;2029-03-20 12:43:48;Cargo stock weight(scheduled);;0.0
Cr991;2029-03-21 20:12:00;Cargo stock weight(scheduled);;0.0
Cr785;2029-03-21 23:50:40;Cargo stock weight(scheduled);;0.0
Cr286;2029-03-23 20:15:23;Cargo stock weight(scheduled);;0.0
Cr624;2029-03-25 23:50:51;Cargo stock weight(scheduled);;27257.2
Cr1497;2029-03-26 17:54:54;Cargo stock weight(scheduled);;0.0
Cr732;2029-03-27 01:53:06;Cargo stock weight(scheduled);;0.0
Cr558;2029-03-29 06:27:01;Cargo stock weight(scheduled);;30106.1
Cr811;2029-03-29 20:26:48;Cargo stock weight(scheduled);;12840.1
Cr1860;2029-04-01 10:50:16;Cargo stock weight(scheduled);;32889.0
Cr1156;2029-04-03 20:18:53;Cargo stock weight(scheduled);;480.2
Cr1381;2029-04-03 23:41:54;Cargo stock weight(scheduled);;10377.3
Cr207;2029-04-05 04:00:00;Cargo stock weight(scheduled);;0.0
Cr579;2029-04-06 13:28:06;Cargo stock weight(scheduled);;9669.6
Cr1433;2029-04-06 20:19:28;Cargo stock weight(scheduled);;0.0
Cr1448;2029-04-08 01:16:14;Cargo stock weight(scheduled);;12071.0
Cr364;2029-04-10 11:14:46;Cargo stock weight(scheduled);;0.0
Cr1504;2029-04-11 16:00:00;Cargo stock weight(scheduled);;0.0
Cr625;2029-04-14 18:51:12;Cargo stock weight(scheduled);;306.7
Cr1645;2029-04-15 10:39:12;Cargo stock weight(scheduled);;0.0
Cr1149;2029-04-16 04:00:00;Cargo stock weight(scheduled);;0.0
Cr467;2029-04-17 11:32:07;Cargo stock weight(scheduled);;6665.9
Cr1199;2029-04-17 13:55:02;Cargo stock weight(scheduled);;28664.5
Cr1106;2029-04-18 12:08:21;Cargo stock weight(scheduled);;0.0
Cr100;2029-04-20 22:53:20;Cargo stock weight(scheduled);;0.0
Cr335;2029-04-21 15:48:32;Cargo stock weight(scheduled);;10103.8
Cr1608;2029-04-24 15:13:08;Cargo stock weight(scheduled);;6030.8
Cr1096;2029-04-25 08:00:00;Cargo stock weight(scheduled);;35200.2
Cr1651;2029-04-27 11:43:39;Cargo stock weight(scheduled);;0.0
Cr1965;2029-04-29 17:47:48;Cargo stock weight(scheduled);;0.0
Cr170;2029-05-01 10:00:00;Cargo stock weight(scheduled);;0.0
Cr1555;2029-05-01 16:00:00;Cargo stock weight(scheduled);;0.0
Cr1919;2029-05-02 00:32:18;Cargo stock weight(scheduled);;0.0
Cr692;2029-05-02 02:39:02;Cargo stock weight(scheduled);;0.0
Cr1828;2029-05-02 04:24:50;Cargo stock weight(scheduled);;0.0
Cr1228;2029-05-02 21:00:00;Cargo stock weight(scheduled);;17717.4
Cr1163;2029-05-08 03:00:16;Cargo stock weight(scheduled);;0.0
Cr146;2029-05-10 07:34:34;Cargo stock weight(scheduled);;0.0
Cr961;2029-05-11 02:15:03;Cargo stock weight(scheduled);;0.0
Cr527;2029-05-11 09:36:11;Cargo stock weight(scheduled);;26728.3
Cr307;2029-05-20 00:00:00;Cargo stock weight(scheduled);;20890.0
Cr530;2029-05-21 10:00:00;Cargo stock weight(scheduled);;7578.8
Cr96;2029-05-21 20:00:00;Cargo stock weight(scheduled);;0.0
Cr1906;2029-05-22 10:47:48;Cargo stock weight(scheduled);;0.0
Cr1738;2029-05-23 02:50:48;Cargo stock weight(scheduled);;0.0
Cr1088;2029-05-28 16:00:00;Cargo stock weight(scheduled);;6094.6
Cr52;2029-05-31 02:24:04;Cargo stock weight(scheduled);;11530.7
Cr857;2029-06-02 01:00:00;Cargo stock weight(scheduled);;0.0
Cr891;2029-06-02 11:26:26;Cargo stock weight(scheduled);;1556.3
Cr569;2029-06-03 00:00:00;Cargo stock weight(scheduled);;0.0
Cr749;2029-06-04 22:04:04;Cargo stock weight(scheduled);;0.0
Cr1850;2029-06-05 01:18:40;Cargo stock weight(scheduled);;8773.6
Cr1452;2029-06-06 10:38:44;Cargo stock weight(scheduled);;10229.6
Cr1092;2029-06-09 01:47:45;Cargo stock weight(scheduled);;33158.9
Cr572;2029-06-13 13:00:00;Cargo stock weight(scheduled);;0.0
Cr527;2029-06-14 04:00:00;Cargo stock weight(scheduled);;0.0
Cr1859;2029-06-14 10:00:00;Cargo stock weight(scheduled);;0.0
Cr883;2029-06-17 10:29:56;Cargo stock weight(scheduled);;1116.1
Cr1439;2029-06-18 00:35:20;Cargo stock weight(scheduled);;0.0
Cr1702;2029-06-18 03:08:02;Cargo stock weight(scheduled);;0.0
Cr563;2029-06-19 21:10:40;Cargo stock weight(scheduled);;0.0
Cr522;2029-06-23 03:47:48;Cargo stock weight(scheduled);;22438.5
Cr1343;2029-06-23 05:05:00;Cargo stock weight(scheduled);;0.0
Cr1527;2029-06-23 23:53:03;Cargo stock weight(scheduled);;0.0
Cr804;2029-06-24 15:12:38;Cargo stock weight(scheduled);;24963.9
Cr1412;2029-06-24 23:15:47;Cargo stock weight(scheduled);;0.0
Cr869;2029-06-25 23:39:27;Cargo stock weight(scheduled);;0.0
Cr739;2029-06-29 02:34:48;Cargo stock weight(scheduled);;7825.7
Cr1634;2029-06-29 12:44:40;Cargo stock weight(scheduled);;14660.4
Cr391;2029-06-30 12:24:16;Cargo stock weight(scheduled);;0.0
Cr383;2029-06-30 15:20:32;Cargo stock weight(scheduled);;0.0
Cr1158;2029-07-01 13:16:33;Cargo stock weight(scheduled);;0.0
Cr876;2029-07-01 20:03:45;Cargo stock weight(scheduled);;5687.0
Cr288;2029-07-02 11:54:54;Cargo stock weight(scheduled);;18668.4
Cr529;2029-07-03 05:13:54;Cargo stock weight(scheduled);;0.0
Cr1248;2029-07-03 05:38:12;Cargo stock weight(scheduled);;22834.2
Cr1408;2029-07-04 10:45:36;Cargo stock weight(scheduled);;0.0
Cr1482;2029-07-04 16:56:40;Cargo stock weight(scheduled);;8491.3
Cr1105;2029-07-05 15:36:09;Cargo stock weight(scheduled);;24819.1
Cr1210;2029-07-08 05:32:24;Cargo stock weight(scheduled);;0.0
Cr722;2029-07-08 22:53:20;Cargo stock weight(scheduled);;0.0
Cr1173;2029-07-09 05:10:10;Cargo stock weight(scheduled);;0.0
Cr1521;2029-07-10 14:26:42;Cargo stock weight(scheduled);;0.0
Cr653;2029-07-12 15:28:51;Cargo stock weight(scheduled);;0.0
Cr1566;2029-07-13 12:58:50;Cargo stock weight(scheduled);;11292.1
Cr1614;2029-07-14 14:18:10;Cargo stock weight(scheduled);;0.0
Cr123;2029-07-14 19:23:15;Cargo stock weight(scheduled);;0.0
Cr139;2029-07-15 11:04:48;Cargo stock weight(scheduled);;2382.3
Cr750;2029-07-16 04:36:40;Cargo stock weight(scheduled);;0.0
Cr959;2029-07-16 05:18:16;Cargo stock weight(scheduled);;587.2
Cr385;2029-07-16 12:34:36;Cargo stock weight(scheduled);;0.0
Cr1706;2029-07-20 08:50:21;Cargo stock weight(scheduled);;0.0
Cr979;2029-07-21 04:20:06;Cargo stock weight(scheduled);;6867.4
Cr517;2029-07-21 08:22:20;Cargo stock weight(scheduled);;5401.2
Cr1253;2029-07-21 16:13:48;Cargo stock weight(scheduled);;0.0
Cr1230;2029-07-22 03:44:51;Cargo stock weight(scheduled);;0.0
Cr1860;2029-07-22 05:52:39;Cargo stock weight(scheduled);;0.0
Cr1130;2029-07-24 02:41:12;Cargo stock weight(scheduled);;4295.3
Cr552;2029-07-25 23:19:09;Cargo stock weight(scheduled);;0.0
Cr313;2029-07-26 05:09:20;Cargo stock weight(scheduled);;0.0
Cr1486;2029-07-26 07:04:01;Cargo stock weight(scheduled);;0.0
Cr1534;2029-07-27 02:59:24;Cargo stock weight(scheduled);;15099.0
Cr698;2029-07-27 13:34:20;Cargo stock weight(scheduled);;1357.4
Cr1448;2029-07-27 15:03:41;Cargo stock weight(scheduled);;0.0
Cr62;2029-07-28 06:29:33;Cargo stock weight(scheduled);;964.4
Cr194;2029-07-30 21:45:06;Cargo stock weight(scheduled);;0.0
Cr1016;2029-08-01 05:30:25;Cargo stock weight(scheduled);;0.0
Cr1422;2029-08-05 00:34:04;Cargo stock weight(scheduled);;16709.1
Cr979;2029-08-07 01:28:54;Cargo stock weight(scheduled);;0.0
Cr731;2029-08-07 03:59:06;Cargo stock weight(scheduled);;0.0
Cr932;2029-08-08 04:50:36;Cargo stock weight(scheduled);;0.0
Cr372;2029-08-08 18:04:25;Cargo stock weight(scheduled);;0.0
Cr1750;2029-08-09 06:18:25;Cargo stock weight(scheduled);;0.0
Cr1557;2029-08-14 07:49:10;Cargo stock weight(scheduled);;0.0
Cr811;2029-08-16 01:26:21;Cargo stock weight(scheduled);;0.0
Cr311;2029-08-16 05:22:54;Cargo stock weight(scheduled);;0.0
Cr1523;2029-08-16 07:24:20;Cargo stock weight(scheduled);;0.0
Cr763;2029-08-16 17:26:21;Cargo stock weight(scheduled);;0.0
Cr1139;2029-08-16 20:41:14;Cargo stock weight(scheduled);;0.0
Cr498;2029-08-18 06:30:50;Cargo stock weight(scheduled);;0.0
Cr1311;2029-08-18 22:15:25;Cargo stock weight(scheduled);;0.0
Cr1252;2029-08-19 21:45:09;Cargo stock weight(scheduled);;0.0
Cr1764;2029-08-20 14:16:08;Cargo stock weight(scheduled);;0.0
Cr1169;2029-08-22 14:03:40;Cargo stock weight(scheduled);;0.0
Cr620;2029-08-23 19:39:00;Cargo stock weight(scheduled);;0.0
