ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td1535;2026-08-08 16:40:52;Status;;in transit
td1537;2026-08-09 07:24:25;Status;;in transit
td1539;2026-08-09 14:01:07;Status;;in transit
td1536;2026-08-09 18:45:02;Status;;in transit
td1541;2026-08-09 23:48:13;Status;;in transit
td1538;2026-08-10 04:27:36;Status;;in transit
td1542;2026-08-10 23:30:48;;5
td1543;2026-08-11 03:03:02;;5
td1527;2026-08-11 11:00:00;Status;;shipped
td1526;2026-08-11 11:00:00;Status;;shipped
td1524;2026-08-11 11:00:00;Status;;shipped
td1511;2026-08-11 11:00:00;Status;;shipped
td1515;2026-08-11 11:00:00;Status;;shipped
td1544;2026-08-11 20:52:12;;5
td1545;2026-08-12 01:45:03;;2
td1546;2026-08-12 21:53:14;;4
td1547;2026-08-13 04:26:40;;3
td1543;2026-08-13 13:51:58;Status;;in transit
td1545;2026-08-13 18:19:35;Status;;in transit
td1548;2026-08-13 22:12:25;;5
td1549;2026-08-14 04:31:04;;2
td1533;2026-08-14 11:00:00;Status;;shipped
td1525;2026-08-14 11:00:00;Status;;shipped
td1536;2026-08-14 11:00:00;Status;;shipped
td1546;2026-08-14 19:45:43;Status;;in transit
td1550;2026-08-14 23:38:28;;5
td1551;2026-08-15 08:21:31;;5
td1542;2026-08-15 09:27:11;Status;;in transit
td1548;2026-08-16 22:32:41;Status;;in transit
td1549;2026-08-17 05:31:15;Status;;in transit
td1547;2026-08-17 11:50:29;Status;;in transit
td1544;2026-08-17 15:18:40;Status;;in transit
td1552;2026-08-18 01:03:52;;2
td1550;2026-08-18 05:20:32;Status;;in transit
td1553;2026-08-18 08:06:01;;2
td1534;2026-08-18 11:00:00;Status;;shipped
td1529;2026-08-18 11:00:00;Status;;shipped
td1532;2026-08-18 11:00:00;Status;;shipped
td1523;2026-08-18 11:00:00;Status;;shipped
td1538;2026-08-18 11:00:00;Status;;shipped
td1543;2026-08-18 11:00:00;Status;;shipped
td1535;2026-08-18 11:00:00;Status;;shipped
td1552;2026-08-18 12:46:32;Status;;in transit
td1551;2026-08-18 16:41:34;Status;;in transit
td1553;2026-08-18 22:20:17;Status;;in transit
td1554;2026-08-18 23:34:42;;3
td1555;2026-08-19 08:34:13;;1
td1554;2026-08-19 14:08:37;Status;;in transit
td1555;2026-08-19 18:22:04;Status;;in transit
td1556;2026-08-20 01:42:11;;3
td1557;2026-08-20 06:31:00;;4
td1556;2026-08-20 12:26:30;Status;;in transit
td1557;2026-08-20 23:10:10;Status;;in transit
td1558;2026-08-20 23:17:43;;1
td1558;2026-08-21 05:14:46;Status;;in transit
td1559;2026-08-21 06:22:00;;2
td1540;2026-08-21 11:00:00;Status;;shipped
td1546;2026-08-21 11:00:00;Status;;shipped
td1537;2026-08-21 11:00:00;Status;;shipped
td1544;2026-08-21 11:00:00;Status;;shipped
td1542;2026-08-21 11:00:00;Status;;shipped
td1559;2026-08-21 15:46:34;Status;;in transit
td1560;2026-08-22 05:43:11;;2
td1560;2026-08-22 15:48:11;Status;;in transit
td1561;2026-08-25 01:10:37;;3
td1562;2026-08-25 06:02:49;;4
td1531;2026-08-25 11:00:00;Status;;shipped
td1541;2026-08-25 11:00:00;Status;;shipped
td1539;2026-08-25 11:00:00;Status;;shipped
td1563;2026-08-25 22:25:13;;5
td1562;2026-08-26 00:09:32;Status;;in transit
td1561;2026-08-26 02:05:02;Status;;in transit
td1564;2026-08-26 05:06:14;;3
td1564;2026-08-27 01:58:43;Status;;in transit
td1565;2026-08-27 02:04:53;;2
td1563;2026-08-27 05:19:31;Status;;in transit
td1566;2026-08-27 07:16:18;;5
td1565;2026-08-27 12:00:53;Status;;in transit
td1567;2026-08-27 22:59:49;;3
td1566;2026-08-28 05:23:14;Status;;in transit
td1568;2026-08-28 05:40:44;;3
td1555;2026-08-28 11:00:00;Status;;shipped
td1547;2026-08-28 11:00:00;Status;;shipped
td1551;2026-08-28 11:00:00;Status;;shipped
td1552;2026-08-28 11:00:00;Status;;shipped
td1549;2026-08-28 11:00:00;Status;;shipped
td1567;2026-08-28 14:54:53;Status;;in transit
td1568;2026-08-29 01:42:39;Status;;in transit
td1569;2026-08-29 05:36:53;;4
td1569;2026-08-30 01:06:36;Status;;in transit
td1570;2026-08-31 22:22:12;;3
td1571;2026-09-01 03:11:10;;3
td1545;2026-09-01 11:00:00;Status;;shipped
td1557;2026-09-01 11:00:00;Status;;shipped
td1572;2026-09-01 21:29:09;;5
td1570;2026-09-01 21:48:48;Status;;in transit
td1571;2026-09-02 02:24:44;Status;;in transit
td1573;2026-09-02 05:50:09;;4
td1574;2026-09-02 22:48:14;;4
td1575;2026-09-03 05:12:01;;5
td1576;2026-09-03 22:29:47;;3
td1573;2026-09-03 23:14:59;Status;;in transit
td1577;2026-09-04 03:51:32;;4
td1548;2026-09-04 11:00:00;Status;;shipped
td1556;2026-09-04 11:00:00;Status;;shipped
td1553;2026-09-04 11:00:00;Status;;shipped
td1578;2026-09-05 00:33:43;;5
td1574;2026-09-06 11:05:29;Status;;in transit
td1572;2026-09-06 21:12:29;Status;;in transit
td1575;2026-09-07 06:34:29;Status;;in transit
td1578;2026-09-07 10:25:02;Status;;in transit
td1576;2026-09-07 15:00:33;Status;;in transit
td1577;2026-09-07 22:58:09;Status;;in transit
td1579;2026-09-08 00:10:10;;5
td1580;2026-09-08 05:16:12;;4
td1558;2026-09-08 11:00:00;Status;;shipped
td1554;2026-09-08 11:00:00;Status;;shipped
td1559;2026-09-08 11:00:00;Status;;shipped
td1570;2026-09-08 11:00:00;Status;;shipped
td1568;2026-09-08 11:00:00;Status;;shipped
td1563;2026-09-08 11:00:00;Status;;shipped
td1581;2026-09-08 20:28:39;;5
td1582;2026-09-09 03:53:16;;5
td1583;2026-09-10 00:14:14;;2
td1584;2026-09-10 03:46:27;;4
td1583;2026-09-10 13:37:03;Status;;in transit
td1585;2026-09-11 01:14:45;;5
td1586;2026-09-11 03:54:36;;4
td1565;2026-09-11 11:00:00;Status;;shipped
td1550;2026-09-11 11:00:00;Status;;shipped
td1566;2026-09-11 11:00:00;Status;;shipped
td1567;2026-09-11 11:00:00;Status;;shipped
td1587;2026-09-12 02:27:24;;2
td1581;2026-09-12 08:50:01;Status;;in transit
td1582;2026-09-13 12:22:05;Status;;in transit
td1587;2026-09-13 17:11:35;Status;;in transit
td1580;2026-09-14 02:40:05;Status;;in transit
td1579;2026-09-14 07:00:23;Status;;in transit
td1584;2026-09-14 19:38:58;Status;;in transit
td1588;2026-09-14 22:48:59;;5
td1585;2026-09-14 23:52:50;Status;;in transit
td1589;2026-09-15 02:10:53;;2
td1586;2026-09-15 04:20:02;Status;;in transit
td1580;2026-09-15 11:00:00;Status;;shipped
td1575;2026-09-15 11:00:00;Status;;shipped
td1569;2026-09-15 11:00:00;Status;;shipped
td1582;2026-09-15 11:00:00;Status;;shipped
td1590;2026-09-15 23:08:40;;5
td1591;2026-09-16 06:02:52;;4
td1589;2026-09-16 07:38:05;Status;;in transit
td1588;2026-09-16 12:47:13;Status;;in transit
td1592;2026-09-16 22:50:13;;2
td1593;2026-09-17 03:52:03;;5
td1594;2026-09-17 21:47:56;;3
td1592;2026-09-18 02:58:21;Status;;in transit
td1595;2026-09-18 04:54:08;;3
td1591;2026-09-18 07:23:10;Status;;in transit
td1560;2026-09-18 11:00:00;Status;;shipped
td1561;2026-09-18 11:00:00;Status;;shipped
td1574;2026-09-18 11:00:00;Status;;shipped
td1571;2026-09-18 11:00:00;Status;;shipped
td1581;2026-09-18 11:00:00;Status;;shipped
td1562;2026-09-18 11:00:00;Status;;shipped
td1578;2026-09-18 11:00:00;Status;;shipped
td1596;2026-09-19 01:53:19;;3
td1594;2026-09-19 11:18:23;Status;;in transit
td1595;2026-09-20 01:15:06;Status;;in transit
td1593;2026-09-20 09:14:35;Status;;in transit
td1590;2026-09-20 13:29:19;Status;;in transit
td1596;2026-09-20 18:21:46;Status;;in transit
td1597;2026-09-21 20:36:23;;4
td1598;2026-09-22 01:23:05;;3
td1564;2026-09-22 11:00:00;Status;;shipped
td1598;2026-09-22 22:05:13;Status;;in transit
td1599;2026-09-22 23:31:30;;5
td1600;2026-09-23 01:08:06;;2
td1597;2026-09-23 13:30:58;Status;;in transit
td1600;2026-09-23 22:27:40;Status;;in transit
td1601;2026-09-23 22:58:26;;3
td1602;2026-09-24 04:38:50;;1
td1603;2026-09-24 18:59:43;;3
td1602;2026-09-24 20:00:31;Status;;in transit
td1599;2026-09-25 00:13:49;Status;;in transit
td1604;2026-09-25 04:26:29;;4
td1601;2026-09-25 08:33:45;Status;;in transit
td1602;2026-09-25 11:00:00;Status;;shipped
td1577;2026-09-25 11:00:00;Status;;shipped
td1585;2026-09-25 11:00:00;Status;;shipped
td1589;2026-09-25 11:00:00;Status;;shipped
td1579;2026-09-25 11:00:00;Status;;shipped
td1584;2026-09-25 11:00:00;Status;;shipped
td1605;2026-09-25 22:17:34;;1
td1606;2026-09-26 05:34:42;;3
td1603;2026-09-26 07:13:29;Status;;in transit
td1604;2026-09-26 11:43:22;Status;;in transit
td1605;2026-09-26 21:30:34;Status;;in transit
td1606;2026-09-27 06:38:42;Status;;in transit
td1607;2026-09-28 22:49:10;;1
td1608;2026-09-29 04:43:39;;3
td1607;2026-09-29 06:25:17;Status;;in transit
td1572;2026-09-29 11:00:00;Status;;shipped
td1576;2026-09-29 11:00:00;Status;;shipped
td1573;2026-09-29 11:00:00;Status;;shipped
td1608;2026-09-29 20:44:13;Status;;in transit
td1609;2026-09-30 01:55:44;;2
td1610;2026-09-30 09:06:33;;3
td1609;2026-09-30 13:41:42;Status;;in transit
td1611;2026-10-01 00:42:49;;3
td1610;2026-10-01 04:06:46;Status;;in transit
td1612;2026-10-01 08:42:59;;2
td1611;2026-10-01 15:10:14;Status;;in transit
td1612;2026-10-01 21:31:19;Status;;in transit
td1613;2026-10-02 02:54:00;;3
td1614;2026-10-02 05:35:33;;5
td1583;2026-10-02 11:00:00;Status;;shipped
td1586;2026-10-02 11:00:00;Status;;shipped
td1588;2026-10-02 11:00:00;Status;;shipped
td1594;2026-10-02 11:00:00;Status;;shipped
td1590;2026-10-02 11:00:00;Status;;shipped
td1603;2026-10-02 11:00:00;Status;;shipped
td1593;2026-10-02 11:00:00;Status;;shipped
td1615;2026-10-03 03:59:37;;5
td1614;2026-10-03 11:16:41;Status;;in transit
td1613;2026-10-04 07:40:11;Status;;in transit
td1615;2026-10-04 11:52:41;Status;;in transit
td1616;2026-10-06 01:03:06;;2
td1617;2026-10-06 06:57:45;;4
td1598;2026-10-06 11:00:00;Status;;shipped
td1592;2026-10-06 11:00:00;Status;;shipped
td1601;2026-10-06 11:00:00;Status;;shipped
td1591;2026-10-06 11:00:00;Status;;shipped
td1616;2026-10-06 11:35:15;Status;;in transit
td1618;2026-10-07 00:35:29;;4
td1617;2026-10-07 03:24:43;Status;;in transit
td1619;2026-10-07 03:51:22;;1
td1619;2026-10-07 21:13:43;Status;;in transit
td1620;2026-10-07 23:07:40;;2
td1618;2026-10-08 00:32:59;Status;;in transit
td1621;2026-10-08 05:26:30;;2
td1620;2026-10-08 10:11:17;Status;;in transit
td1621;2026-10-08 17:03:19;Status;;in transit
td1622;2026-10-09 03:05:41;;2
td1623;2026-10-09 08:12:14;;2
td1595;2026-10-09 11:00:00;Status;;shipped
td1611;2026-10-09 11:00:00;Status;;shipped
td1608;2026-10-09 11:00:00;Status;;shipped
td1587;2026-10-09 11:00:00;Status;;shipped
td1607;2026-10-09 11:00:00;Status;;shipped
td1597;2026-10-09 11:00:00;Status;;shipped
td1622;2026-10-09 13:30:02;Status;;in transit
td1623;2026-10-09 20:31:50;Status;;in transit
td1624;2026-10-10 01:51:02;;2
td1624;2026-10-10 13:06:21;Status;;in transit
td1625;2026-10-12 23:39:57;;4
td1626;2026-10-13 03:22:11;;3
td1600;2026-10-13 11:00:00;Status;;shipped
td1599;2026-10-13 11:00:00;Status;;shipped
td1616;2026-10-13 11:00:00;Status;;shipped
td1613;2026-10-13 11:00:00;Status;;shipped
td1604;2026-10-13 11:00:00;Status;;shipped
td1596;2026-10-13 11:00:00;Status;;shipped
td1612;2026-10-13 11:00:00;Status;;shipped
td1626;2026-10-13 19:56:29;Status;;in transit
td1627;2026-10-13 22:54:23;;5
td1625;2026-10-13 23:07:46;Status;;in transit
td1628;2026-10-14 06:04:34;;3
td1629;2026-10-14 21:26:10;;4
td1628;2026-10-14 22:28:00;Status;;in transit
td1627;2026-10-15 04:02:04;Status;;in transit
td1630;2026-10-15 04:16:19;;2
td1630;2026-10-15 16:42:40;Status;;in transit
td1629;2026-10-15 19:23:21;Status;;in transit
td1631;2026-10-15 22:13:17;;5
td1632;2026-10-16 06:15:06;;4
td1622;2026-10-16 11:00:00;Status;;shipped
td1605;2026-10-16 11:00:00;Status;;shipped
td1606;2026-10-16 11:00:00;Status;;shipped
td1609;2026-10-16 11:00:00;Status;;shipped
td1610;2026-10-16 11:00:00;Status;;shipped
td1617;2026-10-16 11:00:00;Status;;shipped
td1624;2026-10-16 11:00:00;Status;;shipped
td1631;2026-10-17 00:35:15;Status;;in transit
td1633;2026-10-17 04:41:06;;3
td1632;2026-10-17 07:55:06;Status;;in transit
td1633;2026-10-17 19:34:27;Status;;in transit
td1634;2026-10-20 00:23:45;;5
td1635;2026-10-20 04:15:44;;5
td1621;2026-10-20 11:00:00;Status;;shipped
td1618;2026-10-20 11:00:00;Status;;shipped
td1628;2026-10-20 11:00:00;Status;;shipped
td1620;2026-10-20 11:00:00;Status;;shipped
td1636;2026-10-20 21:05:36;;5
td1634;2026-10-21 00:19:26;Status;;in transit
td1637;2026-10-21 02:47:52;;5
td1638;2026-10-21 23:30:54;;2
td1639;2026-10-22 06:46:46;;5
td1640;2026-10-22 22:25:50;;5
td1638;2026-10-22 23:10:55;Status;;in transit
td1641;2026-10-23 06:19:18;;3
td1635;2026-10-23 09:21:26;Status;;in transit
td1623;2026-10-23 11:00:00;Status;;shipped
td1642;2026-10-24 03:10:27;;2
td1637;2026-10-24 10:12:14;Status;;in transit
td1640;2026-10-25 15:27:33;Status;;in transit
td1641;2026-10-26 02:39:48;Status;;in transit
td1642;2026-10-26 07:49:50;Status;;in transit
td1636;2026-10-26 16:08:49;Status;;in transit
td1639;2026-10-26 20:34:26;Status;;in transit
td1643;2026-10-26 23:01:49;;5
td1644;2026-10-27 02:48:59;;5
td1619;2026-10-27 11:00:00;Status;;shipped
td1630;2026-10-27 11:00:00;Status;;shipped
td1634;2026-10-27 11:00:00;Status;;shipped
td1635;2026-10-27 11:00:00;Status;;shipped
td1614;2026-10-27 11:00:00;Status;;shipped
td1645;2026-10-27 21:29:41;;2
td1646;2026-10-28 03:26:17;;4
td1647;2026-10-28 22:29:16;;1
td1648;2026-10-29 03:07:27;;3
td1645;2026-10-29 04:06:15;Status;;in transit
td1647;2026-10-29 12:12:27;Status;;in transit
td1643;2026-10-29 23:42:07;Status;;in transit
td1649;2026-10-30 00:46:05;;4
td1650;2026-10-30 03:04:04;;3
td1644;2026-10-30 08:08:39;Status;;in transit
td1625;2026-10-30 11:00:00;Status;;shipped
td1641;2026-10-30 11:00:00;Status;;shipped
td1640;2026-10-30 11:00:00;Status;;shipped
td1633;2026-10-30 11:00:00;Status;;shipped
td1615;2026-10-30 11:00:00;Status;;shipped
td1646;2026-10-30 17:37:12;Status;;in transit
td1651;2026-10-31 01:45:24;;2
td1648;2026-10-31 07:13:58;Status;;in transit
td1649;2026-10-31 14:49:52;Status;;in transit
td1650;2026-10-31 21:50:24;Status;;in transit
td1651;2026-11-01 05:43:28;Status;;in transit
td1652;2026-11-02 20:18:26;;4
td1653;2026-11-03 03:43:36;;5
td1637;2026-11-03 11:00:00;Status;;shipped
td1632;2026-11-03 11:00:00;Status;;shipped
td1626;2026-11-03 11:00:00;Status;;shipped
td1638;2026-11-03 11:00:00;Status;;shipped
td1631;2026-11-03 11:00:00;Status;;shipped
td1654;2026-11-03 21:50:34;;2
td1652;2026-11-04 02:40:08;Status;;in transit
td1655;2026-11-04 03:44:03;;2
td1654;2026-11-04 08:32:45;Status;;in transit
td1653;2026-11-04 17:08:01;Status;;in transit
td1656;2026-11-04 22:44:29;;4
td1655;2026-11-04 23:39:24;Status;;in transit
td1657;2026-11-05 03:41:04;;5
td1658;2026-11-05 21:57:45;;2
td1659;2026-11-06 02:48:31;;1
td1656;2026-11-06 04:35:40;Status;;in transit
td1629;2026-11-06 11:00:00;Status;;shipped
td1636;2026-11-06 11:00:00;Status;;shipped
td1659;2026-11-06 13:21:39;Status;;in transit
td1657;2026-11-06 17:36:36;Status;;in transit
td1660;2026-11-06 22:50:25;;1
td1658;2026-11-07 02:41:00;Status;;in transit
td1660;2026-11-07 07:16:40;Status;;in transit
td1661;2026-11-07 08:20:33;;2
td1661;2026-11-07 19:32:12;Status;;in transit
td1662;2026-11-09 23:36:49;;4
td1663;2026-11-10 05:21:05;;1
td1650;2026-11-10 11:00:00;Status;;shipped
td1639;2026-11-10 11:00:00;Status;;shipped
td1643;2026-11-10 11:00:00;Status;;shipped
td1627;2026-11-10 11:00:00;Status;;shipped
td1662;2026-11-10 18:40:36;Status;;in transit
td1663;2026-11-10 23:03:41;Status;;in transit
td1664;2026-11-11 01:05:25;;4
td1665;2026-11-11 07:05:54;;5
td1664;2026-11-11 23:59:44;Status;;in transit
td1666;2026-11-12 01:29:19;;3
td1667;2026-11-12 08:56:40;;5
td1668;2026-11-13 03:01:55;;4
td1669;2026-11-13 07:56:06;;3
td1647;2026-11-13 11:00:00;Status;;shipped
td1642;2026-11-13 11:00:00;Status;;shipped
td1649;2026-11-13 11:00:00;Status;;shipped
td1651;2026-11-13 11:00:00;Status;;shipped
td1645;2026-11-13 11:00:00;Status;;shipped
td1646;2026-11-13 11:00:00;Status;;shipped
td1670;2026-11-14 05:02:47;;2
td1665;2026-11-14 12:47:34;Status;;in transit
td1667;2026-11-14 15:57:26;Status;;in transit
td1668;2026-11-14 20:38:51;Status;;in transit
td1666;2026-11-15 01:34:37;Status;;in transit
td1669;2026-11-15 08:47:58;Status;;in transit
td1670;2026-11-15 13:23:24;Status;;in transit
td1671;2026-11-17 01:19:29;;4
td1672;2026-11-17 07:13:19;;5
td1665;2026-11-17 11:00:00;Status;;shipped
td1657;2026-11-17 11:00:00;Status;;shipped
td1673;2026-11-17 21:58:35;;3
td1674;2026-11-18 04:04:10;;3
td1671;2026-11-18 07:48:01;Status;;in transit
td1675;2026-11-19 02:23:07;;4
td1676;2026-11-19 07:21:07;;3
td1674;2026-11-19 14:44:59;Status;;in transit
td1677;2026-11-20 01:11:50;;4
td1673;2026-11-20 06:57:33;Status;;in transit
td1678;2026-11-20 07:40:37;;3
td1659;2026-11-20 11:00:00;Status;;shipped
td1655;2026-11-20 11:00:00;Status;;shipped
td1660;2026-11-20 11:00:00;Status;;shipped
td1656;2026-11-20 11:00:00;Status;;shipped
td1662;2026-11-20 11:00:00;Status;;shipped
td1644;2026-11-20 11:00:00;Status;;shipped
td1648;2026-11-20 11:00:00;Status;;shipped
td1679;2026-11-21 02:40:14;;4
td1675;2026-11-21 11:13:09;Status;;in transit
td1678;2026-11-22 04:41:23;Status;;in transit
td1676;2026-11-22 09:35:21;Status;;in transit
td1679;2026-11-22 19:23:26;Status;;in transit
td1672;2026-11-22 22:02:19;Status;;in transit
td1677;2026-11-23 02:32:36;Status;;in transit
td1680;2026-11-23 21:35:59;;4
td1681;2026-11-24 05:40:20;;1
td1663;2026-11-24 11:00:00;Status;;shipped
td1666;2026-11-24 11:00:00;Status;;shipped
td1658;2026-11-24 11:00:00;Status;;shipped
td1661;2026-11-24 11:00:00;Status;;shipped
td1680;2026-11-24 17:22:28;Status;;in transit
td1681;2026-11-24 21:58:54;Status;;in transit
td1682;2026-11-25 00:34:54;;5
td1683;2026-11-25 03:12:09;;2
td1684;2026-11-25 22:56:24;;5
td1685;2026-11-26 03:58:02;;2
td1683;2026-11-26 06:36:51;Status;;in transit
td1682;2026-11-26 11:05:43;Status;;in transit
td1686;2026-11-27 00:04:13;;3
td1687;2026-11-27 05:55:13;;1
td1652;2026-11-27 11:00:00;Status;;shipped
td1653;2026-11-27 11:00:00;Status;;shipped
td1664;2026-11-27 11:00:00;Status;;shipped
td1684;2026-11-27 12:59:33;Status;;in transit
td1687;2026-11-27 18:13:46;Status;;in transit
td1685;2026-11-27 23:03:37;Status;;in transit
td1688;2026-11-28 02:48:20;;5
td1686;2026-11-28 23:32:16;Status;;in transit
td1688;2026-11-29 16:10:31;Status;;in transit
td1689;2026-11-30 23:47:27;;3
td1690;2026-12-01 03:00:07;;3
td1654;2026-12-01 11:00:00;Status;;shipped
td1673;2026-12-01 11:00:00;Status;;shipped
td1669;2026-12-01 11:00:00;Status;;shipped
td1668;2026-12-01 11:00:00;Status;;shipped
td1679;2026-12-01 11:00:00;Status;;shipped
td1672;2026-12-01 11:00:00;Status;;shipped
td1667;2026-12-01 11:00:00;Status;;shipped
td1690;2026-12-01 21:52:38;Status;;in transit
td1691;2026-12-02 00:04:06;;4
td1689;2026-12-02 01:51:08;Status;;in transit
td1692;2026-12-02 03:54:49;;4
td1693;2026-12-02 23:09:02;;3
td1691;2026-12-03 04:40:35;Status;;in transit
td1694;2026-12-03 06:04:48;;5
td1692;2026-12-03 07:51:28;Status;;in transit
td1695;2026-12-04 01:10:14;;2
td1696;2026-12-04 03:27:43;;5
td1693;2026-12-04 04:27:01;Status;;in transit
td1670;2026-12-04 11:00:00;Status;;shipped
td1677;2026-12-04 11:00:00;Status;;shipped
td1671;2026-12-04 11:00:00;Status;;shipped
td1674;2026-12-04 11:00:00;Status;;shipped
td1680;2026-12-04 11:00:00;Status;;shipped
td1675;2026-12-04 11:00:00;Status;;shipped
td1695;2026-12-04 21:16:02;Status;;in transit
td1697;2026-12-05 00:33:27;;4
td1696;2026-12-05 10:34:03;Status;;in transit
td1694;2026-12-05 23:28:03;Status;;in transit
td1697;2026-12-06 06:27:03;Status;;in transit
td1698;2026-12-07 21:34:25;;5
td1699;2026-12-08 04:29:13;;5
td1681;2026-12-08 11:00:00;Status;;shipped
td1683;2026-12-08 11:00:00;Status;;shipped
td1676;2026-12-08 11:00:00;Status;;shipped
td1700;2026-12-08 20:29:18;;3
td1701;2026-12-09 02:43:16;;3
td1698;2026-12-09 05:36:34;Status;;in transit
td1702;2026-12-09 21:34:26;;5
td1703;2026-12-10 06:02:55;;3
td1700;2026-12-10 19:28:52;Status;;in transit
td1704;2026-12-11 00:23:15;;4
td1705;2026-12-11 06:10:58;;3
td1678;2026-12-11 11:00:00;Status;;shipped
td1695;2026-12-11 11:00:00;Status;;shipped
td1688;2026-12-11 11:00:00;Status;;shipped
td1706;2026-12-12 00:28:09;;4
td1701;2026-12-12 07:14:02;Status;;in transit
td1699;2026-12-14 02:55:34;Status;;in transit
td1705;2026-12-14 05:15:19;Status;;in transit
td1706;2026-12-14 09:40:28;Status;;in transit
td1702;2026-12-14 14:31:40;Status;;in transit
td1703;2026-12-14 19:48:28;Status;;in transit
td1707;2026-12-14 21:49:36;;3
td1704;2026-12-15 00:40:21;Status;;in transit
td1708;2026-12-15 03:04:09;;3
td1685;2026-12-15 11:00:00;Status;;shipped
td1693;2026-12-15 11:00:00;Status;;shipped
td1687;2026-12-15 11:00:00;Status;;shipped
td1696;2026-12-15 11:00:00;Status;;shipped
td1709;2026-12-15 19:29:15;;4
td1708;2026-12-16 00:36:14;Status;;in transit
td1710;2026-12-16 03:55:37;;1
td1707;2026-12-16 05:47:40;Status;;in transit
td1711;2026-12-16 20:59:15;;4
td1709;2026-12-17 03:32:16;Status;;in transit
td1712;2026-12-17 03:50:24;;3
td1713;2026-12-17 19:48:09;;1
td1710;2026-12-17 22:35:56;Status;;in transit
td1714;2026-12-18 01:27:30;;4
td1711;2026-12-18 08:41:59;Status;;in transit
td1700;2026-12-18 11:00:00;Status;;shipped
td1682;2026-12-18 11:00:00;Status;;shipped
td1704;2026-12-18 11:00:00;Status;;shipped
td1691;2026-12-18 11:00:00;Status;;shipped
td1715;2026-12-18 22:08:36;;2
td1714;2026-12-19 04:33:22;Status;;in transit
td1716;2026-12-19 06:40:04;;3
td1712;2026-12-19 15:25:42;Status;;in transit
td1715;2026-12-20 01:52:14;Status;;in transit
td1713;2026-12-20 12:50:14;Status;;in transit
td1716;2026-12-20 22:30:48;Status;;in transit
td1717;2026-12-22 00:48:43;;3
td1718;2026-12-22 06:23:27;;4
td1690;2026-12-22 11:00:00;Status;;shipped
td1686;2026-12-22 11:00:00;Status;;shipped
td1684;2026-12-22 11:00:00;Status;;shipped
td1717;2026-12-22 23:34:17;Status;;in transit
td1719;2026-12-23 01:33:50;;4
td1720;2026-12-23 06:46:38;;3
td1721;2026-12-24 03:38:05;;2
td1718;2026-12-24 07:20:39;Status;;in transit
td1722;2026-12-24 07:21:27;;4
td1723;2026-12-25 01:18:08;;4
td1720;2026-12-25 02:29:54;Status;;in transit
td1721;2026-12-25 05:36:54;Status;;in transit
td1724;2026-12-25 06:12:20;;5
td1710;2026-12-25 11:00:00;Status;;shipped
td1694;2026-12-25 11:00:00;Status;;shipped
td1689;2026-12-25 11:00:00;Status;;shipped
td1702;2026-12-25 11:00:00;Status;;shipped
td1713;2026-12-25 11:00:00;Status;;shipped
td1712;2026-12-25 11:00:00;Status;;shipped
td1725;2026-12-26 05:21:14;;4
td1719;2026-12-26 08:41:53;Status;;in transit
td1725;2026-12-28 02:44:47;Status;;in transit
td1722;2026-12-28 07:29:23;Status;;in transit
td1723;2026-12-28 15:12:29;Status;;in transit
td1724;2026-12-28 19:16:52;Status;;in transit
td1726;2026-12-28 23:05:08;;2
td1727;2026-12-29 05:30:03;;4
td1726;2026-12-29 09:59:01;Status;;in transit
td1709;2026-12-29 11:00:00;Status;;shipped
td1697;2026-12-29 11:00:00;Status;;shipped
td1692;2026-12-29 11:00:00;Status;;shipped
td1706;2026-12-29 11:00:00;Status;;shipped
td1723;2026-12-29 11:00:00;Status;;shipped
td1699;2026-12-29 11:00:00;Status;;shipped
td1701;2026-12-29 11:00:00;Status;;shipped
td1708;2026-12-29 11:00:00;Status;;shipped
td1728;2026-12-29 21:56:36;;3
td1727;2026-12-30 03:07:05;Status;;in transit
td1729;2026-12-30 04:14:21;;5
td1730;2026-12-31 02:55:05;;2
td1729;2026-12-31 07:12:03;Status;;in transit
td1731;2026-12-31 08:13:19;;3
td1728;2026-12-31 09:35:14;Status;;in transit
td1730;2026-12-31 21:03:25;Status;;in transit
td1732;2026-12-31 23:17:30;;5
td1731;2027-01-01 04:19:28;Status;;in transit
td1733;2027-01-01 06:40:29;;3
td1721;2027-01-01 11:00:00;Status;;shipped
td1703;2027-01-01 11:00:00;Status;;shipped
td1714;2027-01-01 11:00:00;Status;;shipped
td1698;2027-01-01 11:00:00;Status;;shipped
td1711;2027-01-01 11:00:00;Status;;shipped
td1734;2027-01-02 01:46:56;;4
td1734;2027-01-02 22:10:11;Status;;in transit
td1733;2027-01-03 02:01:42;Status;;in transit
td1732;2027-01-03 06:31:01;Status;;in transit
td1735;2027-01-04 23:39:17;;3
td1736;2027-01-05 05:05:00;;3
td1705;2027-01-05 11:00:00;Status;;shipped
td1736;2027-01-05 23:22:19;Status;;in transit
td1737;2027-01-05 23:23:47;;5
td1735;2027-01-06 04:06:13;Status;;in transit
td1738;2027-01-06 07:27:25;;5
td1739;2027-01-06 21:48:45;;5
td1740;2027-01-07 05:03:13;;3
td1741;2027-01-07 22:55:13;;5
td1737;2027-01-08 06:15:05;Status;;in transit
td1742;2027-01-08 06:22:21;;5
td1730;2027-01-08 11:00:00;Status;;shipped
td1728;2027-01-08 11:00:00;Status;;shipped
