ocel_source_id;ocel_target_id;ocel_qualifier
o-991689;i-886590;comprises
Mediterranea Luxury Cruises S.p.A.;o-991689;places
i-886586;iPhone 11 Pro;is a
i-886587;iPhone 11 Pro;is a
i-886588;MacBook Air;is a
i-886589;Echo;is a
i-886590;iPhone 11 Pro;is a
p-660897;Majid Rafiei;shipped by
p-660898;i-886436;contains
p-660898;i-886045;contains
p-660898;i-886141;contains
p-660898;i-886152;contains
p-660898;i-886437;contains
o-991690;i-886591;comprises
o-991690;i-886592;comprises
o-991690;i-886593;comprises
o-991690;i-886594;comprises
Danube Pharmaceuticals BV;o-991690;places
i-886591;Kindle;is a
i-886592;iPhone 11;is a
i-886593;iPad mini;is a
i-886594;iPad Air;is a
o-991691;i-886595;comprises
o-991691;i-886596;comprises
o-991691;i-886597;comprises
o-991691;i-886598;comprises
Baltic Wave Energies Ltd.;o-991691;places
i-886595;iPhone 8;is a
i-886596;iPhone 8;is a
i-886597;Echo;is a
i-886598;MacBook Air;is a
o-991692;i-886599;comprises
o-991692;i-886600;comprises
Pantheon Art Gallery Kft.;o-991692;places
i-886599;Echo Plus;is a
i-886600;iPhone 8;is a
p-660898;Eduardo Goulart Rocha;shipped by
p-660899;i-886487;contains
p-660899;i-886176;contains
p-660899;i-886484;contains
p-660899;i-886485;contains
o-991693;i-886601;comprises
o-991693;i-886602;comprises
o-991693;i-886603;comprises
Pantheon Art Gallery Kft.;o-991693;places
i-886601;iPad mini;is a
i-886602;Fire Stick;is a
i-886603;iPad mini;is a
p-660899;Gyunam Park;shipped by
p-660900;i-886491;contains
p-660900;i-886488;contains
p-660900;i-886490;contains
p-660900;i-886528;contains
p-660900;i-886489;contains
o-991694;i-886604;comprises
o-991694;i-886605;comprises
Mediterranea Luxury Cruises S.p.A.;o-991694;places
i-886604;iPad;is a
i-886605;Fire Stick 4K;is a
o-991695;i-886606;comprises
Carpathian Financial Services plc;o-991695;places
i-886606;Echo Show 8;is a
p-660901;i-886534;contains
p-660901;i-886532;contains
p-660901;i-886435;contains
o-991696;i-886607;comprises
o-991696;i-886608;comprises
o-991696;i-886609;comprises
Carpathian Financial Services plc;o-991696;places
i-886607;MacBook Pro;is a
i-886608;Echo Show 8;is a
i-886609;Echo Show 5;is a
p-660900;Yisong Zhang;shipped by
p-660902;i-886477;contains
p-660902;i-886442;contains
p-660902;i-886445;contains
p-660902;i-886479;contains
p-660902;i-886478;contains
p-660902;i-886476;contains
p-660902;i-886481;contains
p-660902;i-886548;contains
p-660902;i-886483;contains
o-991697;i-886610;comprises
o-991697;i-886611;comprises
o-991697;i-886612;comprises
Vesta Fashion House GmbH;o-991697;places
i-886610;Fire Stick;is a
i-886611;iPhone 11;is a
i-886612;iPad Pro;is a
o-991698;i-886613;comprises
Eastern Oak Insurance Zrt.;o-991698;places
i-886613;iPhone 11 Pro;is a
p-660901;Alessandro Berti;shipped by
o-991699;i-886614;comprises
o-991699;i-886615;comprises
o-991699;i-886616;comprises
Vesta Fashion House GmbH;o-991699;places
i-886614;Echo Show 8;is a
i-886615;Echo Show 8;is a
i-886616;Echo Show 5;is a
p-660902;Majid Rafiei;shipped by
p-660903;i-886475;contains
p-660903;i-886474;contains
p-660903;i-886473;contains
p-660903;i-886543;contains
p-660903;i-886539;contains
p-660903;i-886544;contains
p-660903;i-886204;contains
p-660903;i-886538;contains
p-660903;i-886542;contains
p-660903;i-886203;contains
p-660903;i-886432;contains
o-991700;i-886617;comprises
o-991700;i-886618;comprises
Riviera Robotics SAS;o-991700;places
i-886617;Echo Dot;is a
i-886618;Kindle Paperwhite;is a
o-991701;i-886619;comprises
o-991701;i-886620;comprises
o-991701;i-886621;comprises
Pantheon Art Gallery Kft.;o-991701;places
i-886619;iPhone 11 Pro;is a
i-886620;MacBook Air;is a
i-886621;Echo Show 5;is a
p-660903;Gyunam Park;shipped by
p-660904;i-886506;contains
p-660904;i-886507;contains
p-660904;i-886504;contains
p-660904;i-886505;contains
p-660904;i-886510;contains
p-660904;i-886248;contains
p-660904;i-886570;contains
p-660904;i-886567;contains
p-660904;i-886576;contains
p-660904;i-886511;contains
p-660904;Eduardo Goulart Rocha;shipped by
o-991702;i-886622;comprises
o-991702;i-886623;comprises
o-991702;i-886624;comprises
o-991702;i-886625;comprises
o-991702;i-886626;comprises
o-991702;i-886627;comprises
o-991702;i-886628;comprises
AlpenTech Innovations AG;o-991702;places
i-886622;Echo;is a
i-886623;iPad Pro;is a
i-886624;iPhone 11;is a
i-886625;MacBook Air;is a
i-886626;Fire Stick;is a
i-886627;Echo Show 8;is a
i-886628;Kindle Paperwhite;is a
o-991703;i-886629;comprises
o-991703;i-886630;comprises
o-991703;i-886631;comprises
Nordica Systems GmbH;o-991703;places
i-886629;Echo Show 8;is a
i-886630;iPhone X;is a
i-886631;Echo Dot;is a
o-991704;i-886632;comprises
o-991704;i-886633;comprises
o-991704;i-886634;comprises
Balkan Minerals d.o.o.;o-991704;places
i-886632;MacBook Air;is a
i-886633;Echo Studio;is a
i-886634;iPhone 11 Pro;is a
p-660905;i-886562;contains
p-660905;i-886210;contains
p-660905;i-886561;contains
p-660905;i-886586;contains
p-660905;i-886560;contains
p-660905;i-886588;contains
p-660905;i-886090;contains
o-991705;i-886635;comprises
o-991705;i-886636;comprises
o-991705;i-886637;comprises
Danube Pharmaceuticals BV;o-991705;places
i-886635;Echo Dot;is a
i-886636;iPad;is a
i-886637;iPad;is a
o-991706;i-886638;comprises
o-991706;i-886639;comprises
o-991706;i-886640;comprises
o-991706;i-886641;comprises
AlpenTech Innovations AG;o-991706;places
i-886638;iPhone X;is a
i-886639;Echo Dot;is a
i-886640;Fire Stick 4K;is a
i-886641;Kindle;is a
o-991707;i-886642;comprises
o-991707;i-886643;comprises
o-991707;i-886644;comprises
o-991707;i-886645;comprises
o-991707;i-886646;comprises
Iberian Sun Solaridades SA;o-991707;places
i-886642;MacBook Air;is a
i-886643;iPhone 8;is a
i-886644;iPad;is a
i-886645;MacBook Air;is a
i-886646;iPad mini;is a
p-660906;i-886513;contains
p-660906;i-886531;contains
p-660906;i-886516;contains
p-660906;i-886545;contains
p-660906;i-886517;contains
p-660906;i-886547;contains
p-660906;i-886515;contains
p-660906;i-886529;contains
p-660906;i-886569;contains
p-660906;i-886546;contains
p-660906;i-886514;contains
p-660905;Alessandro Berti;shipped by
o-991708;i-886647;comprises
Iberian Sun Solaridades SA;o-991708;places
i-886647;Kindle;is a
o-991709;i-886648;comprises
o-991709;i-886649;comprises
o-991709;i-886650;comprises
o-991709;i-886651;comprises
o-991709;i-886652;comprises
Celtica Green Farms Oy;o-991709;places
i-886648;Echo Show 5;is a
i-886649;iPad Air;is a
i-886650;Fire Stick;is a
i-886651;Kindle Paperwhite;is a
i-886652;iPad mini;is a
p-660906;Majid Rafiei;shipped by
o-991710;i-886653;comprises
o-991710;i-886654;comprises
Carpathian Financial Services plc;o-991710;places
i-886653;iPhone 8;is a
i-886654;Fire Stick 4K;is a
p-660907;i-886502;contains
p-660908;i-886526;contains
p-660908;i-886524;contains
p-660908;i-886520;contains
p-660908;i-886521;contains
p-660908;i-886169;contains
p-660908;i-886522;contains
p-660908;i-886606;contains
p-660908;i-886608;contains
p-660908;i-886523;contains
p-660907;Alessandro Berti;shipped by
p-660908;Alessandro Berti;shipped by
p-660909;i-886199;contains
p-660910;i-886555;contains
p-660910;i-886557;contains
p-660910;i-886554;contains
p-660910;i-886553;contains
p-660910;i-886602;contains
p-660910;i-886603;contains
p-660910;i-886577;contains
p-660910;i-886578;contains
p-660910;i-886556;contains
p-660910;i-886599;contains
p-660910;i-886601;contains
p-660910;i-886173;contains
p-660909;Gyunam Park;shipped by
p-660910;Yisong Zhang;shipped by
o-991711;i-886655;comprises
Baltic Wave Energies Ltd.;o-991711;places
i-886655;Echo Dot;is a
p-660911;i-886550;contains
p-660911;i-886552;contains
p-660911;i-886222;contains
p-660911;i-886591;contains
p-660911;i-886551;contains
p-660911;i-886592;contains
p-660911;i-886635;contains
p-660911;i-886637;contains
p-660911;i-886527;contains
p-660911;Gyunam Park;shipped by
p-660912;i-886565;contains
p-660912;i-886634;contains
p-660912;i-886564;contains
p-660913;i-886582;contains
p-660913;i-886581;contains
p-660913;i-886583;contains
p-660913;i-886249;contains
p-660913;i-886580;contains
p-660913;i-886622;contains
p-660913;i-886638;contains
p-660913;i-886585;contains
p-660913;i-886623;contains
p-660913;i-886584;contains
p-660913;i-886627;contains
p-660913;i-886628;contains
p-660913;i-886290;contains
p-660913;i-886518;contains
p-660912;Gyunam Park;shipped by
p-660913;Alessandro Berti;shipped by
o-991712;i-886656;comprises
o-991712;i-886657;comprises
o-991712;i-886658;comprises
o-991712;i-886659;comprises
o-991712;i-886660;comprises
o-991712;i-886661;comprises
AlpenTech Innovations AG;o-991712;places
i-886656;iPhone 8;is a
i-886657;iPhone 11 Pro;is a
i-886658;Echo Dot;is a
i-886659;Echo Studio;is a
i-886660;Echo Show 8;is a
i-886661;iPad;is a
o-991713;i-886662;comprises
o-991713;i-886663;comprises
o-991713;i-886664;comprises
o-991713;i-886665;comprises
o-991713;i-886666;comprises
o-991713;i-886667;comprises
Celtica Green Farms Oy;o-991713;places
i-886662;Echo Show 5;is a
i-886663;iPad mini;is a
i-886664;Fire Stick;is a
i-886665;Echo Dot;is a
i-886666;iPhone 8;is a
i-886667;iPad Air;is a
p-660914;i-886278;contains
p-660914;i-886178;contains
o-991714;i-886668;comprises
o-991714;i-886669;comprises
o-991714;i-886670;comprises
o-991714;i-886671;comprises
o-991714;i-886672;comprises
Vesta Fashion House GmbH;o-991714;places
i-886668;Kindle Paperwhite;is a
i-886669;Echo Dot;is a
i-886670;iPhone X;is a
i-886671;Echo;is a
i-886672;Fire Stick 4K;is a
o-991715;i-886673;comprises
Golden Fleece Textiles S.A.R.L.;o-991715;places
i-886673;Echo Show 8;is a
p-660915;i-886140;contains
p-660915;i-886191;contains
p-660915;i-886598;contains
p-660915;i-886596;contains
p-660915;i-886370;contains
p-660915;i-886595;contains
p-660914;Majid Rafiei;shipped by
o-991716;i-886674;comprises
o-991716;i-886675;comprises
Iberian Sun Solaridades SA;o-991716;places
i-886674;Echo Studio;is a
i-886675;iPhone 11;is a
o-991717;i-886676;comprises
o-991717;i-886677;comprises
o-991717;i-886678;comprises
o-991717;i-886679;comprises
Pantheon Art Gallery Kft.;o-991717;places
i-886676;Fire Stick 4K;is a
i-886677;Fire Stick;is a
i-886678;Echo Plus;is a
i-886679;iPad;is a
p-660915;Alessandro Berti;shipped by
o-991718;i-886680;comprises
o-991718;i-886681;comprises
o-991718;i-886682;comprises
Iberian Sun Solaridades SA;o-991718;places
i-886680;Fire Stick;is a
i-886681;iPad mini;is a
i-886682;iPad;is a
o-991719;i-886683;comprises
o-991719;i-886684;comprises
o-991719;i-886685;comprises
Pantheon Art Gallery Kft.;o-991719;places
i-886683;iPad Pro;is a
i-886684;iPhone 11 Pro;is a
i-886685;Fire Stick;is a
p-660916;i-886574;contains
p-660916;i-886566;contains
p-660916;i-886575;contains
p-660916;i-886572;contains
p-660916;i-886508;contains
p-660916;i-886573;contains
p-660916;Alessandro Berti;shipped by
o-991720;i-886686;comprises
o-991720;i-886687;comprises
Vesta Fashion House GmbH;o-991720;places
i-886686;iPhone 8;is a
i-886687;iPhone 11;is a
o-991721;i-886688;comprises
o-991721;i-886689;comprises
o-991721;i-886690;comprises
Golden Fleece Textiles S.A.R.L.;o-991721;places
i-886688;Echo Show 8;is a
i-886689;Echo Dot;is a
i-886690;Echo Plus;is a
p-660917;i-886616;contains
p-660917;i-886610;contains
p-660917;i-886611;contains
p-660917;i-886612;contains
p-660917;i-886615;contains
p-660917;i-886614;contains
p-660917;i-886302;contains
p-660917;i-886541;contains
o-991722;i-886691;comprises
o-991722;i-886692;comprises
o-991722;i-886693;comprises
o-991722;i-886694;comprises
o-991722;i-886695;comprises
Celtica Green Farms Oy;o-991722;places
i-886691;Echo;is a
i-886692;iPhone 11;is a
i-886693;iPhone 8;is a
i-886694;Fire Stick;is a
i-886695;iPad Pro;is a
o-991723;i-886696;comprises
o-991723;i-886697;comprises
o-991723;i-886698;comprises
Baltic Wave Energies Ltd.;o-991723;places
i-886696;Echo Plus;is a
i-886697;Kindle;is a
i-886698;Echo Studio;is a
o-991724;i-886699;comprises
o-991724;i-886700;comprises
o-991724;i-886701;comprises
o-991724;i-886702;comprises
o-991724;i-886703;comprises
o-991724;i-886704;comprises
o-991724;i-886705;comprises
SwissPeak Timepieces AG;o-991724;places
i-886699;iPad Pro;is a
i-886700;MacBook Pro;is a
i-886701;iPhone 8;is a
i-886702;iPhone X;is a
i-886703;MacBook Pro;is a
i-886704;Echo Show 5;is a
i-886705;iPad Air;is a
p-660917;Majid Rafiei;shipped by
o-991725;i-886706;comprises
o-991725;i-886707;comprises
o-991725;i-886708;comprises
o-991725;i-886709;comprises
o-991725;i-886710;comprises
o-991725;i-886711;comprises
o-991725;i-886712;comprises
o-991725;i-886713;comprises
Iberian Sun Solaridades SA;o-991725;places
i-886706;iPhone 11;is a
i-886707;Echo Studio;is a
i-886708;iPad;is a
i-886709;Echo Plus;is a
i-886710;Echo Studio;is a
i-886711;Fire Stick 4K;is a
i-886712;Fire Stick;is a
i-886713;Fire Stick 4K;is a
o-991726;i-886714;comprises
Pantheon Art Gallery Kft.;o-991726;places
i-886714;iPhone 11;is a
o-991727;i-886715;comprises
o-991727;i-886716;comprises
o-991727;i-886717;comprises
o-991727;i-886718;comprises
o-991727;i-886719;comprises
o-991727;i-886720;comprises
o-991727;i-886721;comprises
o-991727;i-886722;comprises
o-991727;i-886723;comprises
o-991727;i-886724;comprises
o-991727;i-886725;comprises
o-991727;i-886726;comprises
AlpenTech Innovations AG;o-991727;places
i-886715;Echo Show 8;is a
i-886716;iPhone 11 Pro;is a
i-886717;Kindle;is a
i-886718;iPad;is a
i-886719;Echo Plus;is a
i-886720;iPad Air;is a
i-886721;iPad Air;is a
i-886722;iPad Air;is a
i-886723;iPhone 11;is a
i-886724;Kindle;is a
i-886725;Echo Studio;is a
i-886726;iPad;is a
p-660918;i-886326;contains
p-660918;i-886310;contains
p-660918;i-886590;contains
p-660918;i-886604;contains
p-660918;i-886605;contains
o-991728;i-886727;comprises
o-991728;i-886728;comprises
o-991728;i-886729;comprises
Baltic Wave Energies Ltd.;o-991728;places
i-886727;iPhone 8;is a
i-886728;MacBook Air;is a
i-886729;MacBook Pro;is a
p-660919;i-886299;contains
p-660919;i-886409;contains
p-660919;i-886568;contains
p-660918;Majid Rafiei;shipped by
p-660919;Viki Peeva;shipped by
o-991729;i-886730;comprises
o-991729;i-886731;comprises
o-991729;i-886732;comprises
o-991729;i-886733;comprises
o-991729;i-886734;comprises
Danube Pharmaceuticals BV;o-991729;places
i-886730;Echo Show 5;is a
i-886731;Echo Show 8;is a
i-886732;iPad Pro;is a
i-886733;Fire Stick;is a
i-886734;Echo Plus;is a
p-660920;i-886493;contains
p-660920;i-886617;contains
o-991730;i-886735;comprises
o-991730;i-886736;comprises
o-991730;i-886737;comprises
o-991730;i-886738;comprises
o-991730;i-886739;comprises
o-991730;i-886740;comprises
Eastern Oak Insurance Zrt.;o-991730;places
i-886735;iPhone 8;is a
i-886736;iPad Pro;is a
i-886737;iPhone 11 Pro;is a
i-886738;Echo Studio;is a
i-886739;Echo Studio;is a
i-886740;iPhone 11 Pro;is a
o-991731;i-886741;comprises
Vesta Fashion House GmbH;o-991731;places
i-886741;Echo;is a
p-660921;i-886642;contains
p-660921;i-886646;contains
p-660921;i-886644;contains
p-660921;i-886645;contains
p-660921;i-886469;contains
p-660921;i-886643;contains
p-660921;i-886708;contains
p-660921;i-886132;contains
o-991732;i-886742;comprises
o-991732;i-886743;comprises
o-991732;i-886744;comprises
o-991732;i-886745;comprises
o-991732;i-886746;comprises
Vesta Fashion House GmbH;o-991732;places
i-886742;iPad Pro;is a
i-886743;iPhone 8;is a
i-886744;Fire Stick;is a
i-886745;iPad Pro;is a
i-886746;Echo Plus;is a
p-660920;Viki Peeva;shipped by
o-991733;i-886747;comprises
o-991733;i-886748;comprises
Danube Pharmaceuticals BV;o-991733;places
i-886747;iPad;is a
i-886748;iPad;is a
p-660921;Alessandro Berti;shipped by
o-991734;i-886749;comprises
o-991734;i-886750;comprises
o-991734;i-886751;comprises
o-991734;i-886752;comprises
o-991734;i-886753;comprises
o-991734;i-886754;comprises
Golden Fleece Textiles S.A.R.L.;o-991734;places
i-886749;Echo Show 5;is a
i-886750;Echo Show 8;is a
i-886751;Echo Show 8;is a
i-886752;iPhone 11 Pro;is a
i-886753;Echo;is a
i-886754;Echo Show 8;is a
p-660922;i-886315;contains
p-660922;i-886609;contains
p-660922;i-886653;contains
p-660922;i-886317;contains
p-660922;i-886654;contains
p-660922;i-886318;contains
p-660922;i-886607;contains
o-991735;i-886755;comprises
o-991735;i-886756;comprises
o-991735;i-886757;comprises
Carpathian Financial Services plc;o-991735;places
i-886755;iPad Air;is a
i-886756;Echo;is a
i-886757;iPad mini;is a
p-660922;Alessandro Berti;shipped by
o-991736;i-886758;comprises
o-991736;i-886759;comprises
o-991736;i-886760;comprises
Riviera Robotics SAS;o-991736;places
i-886758;Kindle;is a
i-886759;Echo Show 8;is a
i-886760;Kindle Paperwhite;is a
p-660923;i-886579;contains
p-660923;i-886621;contains
p-660923;i-886619;contains
p-660923;i-886293;contains
p-660923;i-886679;contains
p-660923;i-886685;contains
p-660923;i-886677;contains
p-660923;i-886684;contains
p-660923;i-886620;contains
p-660924;i-886594;contains
p-660924;i-886636;contains
p-660924;i-886188;contains
o-991737;i-886761;comprises
o-991737;i-886762;comprises
o-991737;i-886763;comprises
Nordica Systems GmbH;o-991737;places
i-886761;Echo Show 8;is a
i-886762;Fire Stick;is a
i-886763;iPhone X;is a
p-660923;Alessandro Berti;shipped by
p-660925;i-886650;contains
p-660925;i-886648;contains
p-660925;i-886257;contains
p-660925;i-886649;contains
p-660925;i-886255;contains
p-660925;i-886666;contains
p-660925;i-886662;contains
p-660925;i-886667;contains
p-660925;i-886694;contains
p-660925;i-886259;contains
p-660925;i-886652;contains
o-991738;i-886764;comprises
o-991738;i-886765;comprises
o-991738;i-886766;comprises
SwissPeak Timepieces AG;o-991738;places
i-886764;Echo Show 8;is a
i-886765;MacBook Air;is a
i-886766;Kindle Paperwhite;is a
o-991739;i-886767;comprises
o-991739;i-886768;comprises
o-991739;i-886769;comprises
o-991739;i-886770;comprises
Pantheon Art Gallery Kft.;o-991739;places
i-886767;iPhone X;is a
i-886768;Echo Show 5;is a
i-886769;iPad Pro;is a
i-886770;Kindle Paperwhite;is a
p-660924;Yisong Zhang;shipped by
p-660925;Eduardo Goulart Rocha;shipped by
o-991740;i-886771;comprises
Mediterranea Luxury Cruises S.p.A.;o-991740;places
i-886771;Kindle Paperwhite;is a
p-660926;i-886211;contains
p-660926;i-886629;contains
p-660926;i-886631;contains
o-991741;i-886772;comprises
o-991741;i-886773;comprises
o-991741;i-886774;comprises
o-991741;i-886775;comprises
o-991741;i-886776;comprises
o-991741;i-886777;comprises
Nordica Systems GmbH;o-991741;places
i-886772;iPad Air;is a
i-886773;MacBook Air;is a
i-886774;iPhone X;is a
i-886775;Kindle;is a
i-886776;Kindle Paperwhite;is a
i-886777;Echo Dot;is a
p-660927;i-886625;contains
p-660927;i-886658;contains
p-660927;i-886641;contains
p-660927;i-886659;contains
p-660927;i-886661;contains
p-660927;i-886726;contains
p-660927;i-886289;contains
p-660927;i-886721;contains
p-660927;i-886717;contains
p-660927;i-886716;contains
p-660927;i-886719;contains
p-660927;i-886715;contains
p-660927;i-886657;contains
p-660927;i-886624;contains
o-991742;i-886778;comprises
o-991742;i-886779;comprises
o-991742;i-886780;comprises
o-991742;i-886781;comprises
Golden Fleece Textiles S.A.R.L.;o-991742;places
i-886778;Echo Plus;is a
i-886779;MacBook Pro;is a
i-886780;iPhone 11;is a
i-886781;Kindle Paperwhite;is a
p-660926;Majid Rafiei;shipped by
o-991743;i-886782;comprises
o-991743;i-886783;comprises
o-991743;i-886784;comprises
o-991743;i-886785;comprises
o-991743;i-886786;comprises
Vesta Fashion House GmbH;o-991743;places
i-886782;Fire Stick 4K;is a
i-886783;iPad Pro;is a
i-886784;Fire Stick 4K;is a
i-886785;iPhone 8;is a
i-886786;MacBook Air;is a
p-660927;Eduardo Goulart Rocha;shipped by
p-660928;i-886633;contains
p-660928;i-886387;contains
p-660928;i-886237;contains
p-660928;i-886388;contains
p-660928;i-886632;contains
o-991744;i-886787;comprises
o-991744;i-886788;comprises
o-991744;i-886789;comprises
Baltic Wave Energies Ltd.;o-991744;places
i-886787;iPhone 8;is a
i-886788;Echo Show 8;is a
i-886789;Echo Plus;is a
o-991745;i-886790;comprises
Vesta Fashion House GmbH;o-991745;places
i-886790;Fire Stick;is a
o-991746;i-886791;comprises
o-991746;i-886792;comprises
o-991746;i-886793;comprises
Eastern Oak Insurance Zrt.;o-991746;places
i-886791;iPhone 11;is a
i-886792;iPhone X;is a
i-886793;Kindle;is a
p-660929;i-886728;contains
p-660929;i-886369;contains
p-660929;i-886729;contains
p-660929;i-886698;contains
p-660929;i-886697;contains
p-660929;i-886655;contains
o-991747;i-886794;comprises
o-991747;i-886795;comprises
o-991747;i-886796;comprises
o-991747;i-886797;comprises
o-991747;i-886798;comprises
o-991747;i-886799;comprises
o-991747;i-886800;comprises
o-991747;i-886801;comprises
o-991747;i-886802;comprises
Mediterranea Luxury Cruises S.p.A.;o-991747;places
i-886794;iPhone 11 Pro;is a
i-886795;Echo Studio;is a
i-886796;Kindle;is a
i-886797;Echo Studio;is a
i-886798;iPad Air;is a
i-886799;Kindle;is a
i-886800;MacBook Air;is a
i-886801;Kindle Paperwhite;is a
i-886802;iPhone X;is a
p-660928;Alessandro Berti;shipped by
p-660930;i-886688;contains
p-660930;i-886533;contains
p-660930;i-886752;contains
p-660930;i-886689;contains
p-660930;i-886673;contains
p-660930;i-886434;contains
o-991748;i-886803;comprises
o-991748;i-886804;comprises
Baltic Wave Energies Ltd.;o-991748;places
i-886803;MacBook Pro;is a
i-886804;Fire Stick;is a
p-660929;Yisong Zhang;shipped by
p-660931;i-886669;contains
p-660931;i-886668;contains
p-660931;i-886687;contains
p-660931;i-886672;contains
p-660931;i-886741;contains
p-660931;i-886743;contains
p-660931;i-886686;contains
o-991749;i-886805;comprises
o-991749;i-886806;comprises
Eastern Oak Insurance Zrt.;o-991749;places
i-886805;iPhone 11 Pro;is a
i-886806;iPad;is a
o-991750;i-886807;comprises
o-991750;i-886808;comprises
o-991750;i-886809;comprises
Mediterranea Luxury Cruises S.p.A.;o-991750;places
i-886807;Echo Studio;is a
i-886808;Echo Show 8;is a
i-886809;iPhone 11 Pro;is a
p-660930;Majid Rafiei;shipped by
p-660932;i-886711;contains
p-660932;i-886712;contains
p-660932;i-886707;contains
p-660932;i-886706;contains
p-660932;i-886680;contains
p-660932;i-886675;contains
p-660932;i-886681;contains
p-660932;i-886674;contains
p-660931;Gyunam Park;shipped by
o-991751;i-886810;comprises
o-991751;i-886811;comprises
Mediterranea Luxury Cruises S.p.A.;o-991751;places
i-886810;iPhone X;is a
i-886811;iPhone 11;is a
p-660932;Majid Rafiei;shipped by
p-660933;i-886704;contains
p-660933;i-886700;contains
p-660933;i-886699;contains
p-660933;i-886425;contains
p-660933;i-886701;contains
p-660933;i-886702;contains
p-660933;i-886705;contains
p-660933;i-886430;contains
p-660934;i-886740;contains
p-660934;i-886739;contains
p-660934;i-886735;contains
p-660934;i-886791;contains
p-660934;i-886736;contains
p-660933;Viki Peeva;shipped by
p-660934;Alessandro Berti;shipped by
p-660935;i-886714;contains
p-660935;i-886441;contains
p-660935;i-886678;contains
p-660935;i-886769;contains
p-660935;i-886683;contains
p-660935;i-886768;contains
p-660935;i-886770;contains
p-660935;i-886767;contains
p-660935;i-886676;contains
o-991752;i-886812;comprises
o-991752;i-886813;comprises
o-991752;i-886814;comprises
Danube Pharmaceuticals BV;o-991752;places
i-886812;Fire Stick;is a
i-886813;Echo Plus;is a
i-886814;Echo Dot;is a
p-660935;Gyunam Park;shipped by
p-660936;i-886692;contains
p-660936;i-886665;contains
p-660936;i-886663;contains
p-660936;i-886693;contains
p-660936;i-886358;contains
p-660936;i-886695;contains
p-660937;i-886348;contains
p-660937;i-886771;contains
p-660937;i-886361;contains
p-660937;i-886800;contains
p-660937;i-886808;contains
p-660937;i-886810;contains
p-660937;i-886802;contains
p-660937;i-886227;contains
p-660936;Majid Rafiei;shipped by
p-660937;Viki Peeva;shipped by
p-660938;i-886731;contains
p-660938;i-886732;contains
p-660938;i-886492;contains
p-660938;i-886379;contains
p-660938;i-886730;contains
p-660938;i-886747;contains
p-660938;i-886748;contains
o-991753;i-886815;comprises
o-991753;i-886816;comprises
o-991753;i-886817;comprises
o-991753;i-886818;comprises
o-991753;i-886819;comprises
o-991753;i-886820;comprises
o-991753;i-886821;comprises
o-991753;i-886822;comprises
Nordica Systems GmbH;o-991753;places
i-886815;Kindle;is a
i-886816;iPad Pro;is a
i-886817;iPhone 11;is a
i-886818;Kindle Paperwhite;is a
i-886819;MacBook Pro;is a
i-886820;Echo Plus;is a
i-886821;Kindle Paperwhite;is a
i-886822;Echo Plus;is a
p-660939;i-886755;contains
p-660939;i-886363;contains
p-660939;i-886757;contains
p-660938;Yisong Zhang;shipped by
p-660939;Majid Rafiei;shipped by
o-991754;i-886823;comprises
o-991754;i-886824;comprises
o-991754;i-886825;comprises
o-991754;i-886826;comprises
o-991754;i-886827;comprises
Riviera Robotics SAS;o-991754;places
i-886823;iPhone 8;is a
i-886824;iPad;is a
i-886825;iPhone 11;is a
i-886826;Kindle Paperwhite;is a
i-886827;iPhone X;is a
o-991755;i-886828;comprises
o-991755;i-886829;comprises
Vesta Fashion House GmbH;o-991755;places
i-886828;Echo Show 8;is a
i-886829;MacBook Pro;is a
o-991756;i-886830;comprises
o-991756;i-886831;comprises
o-991756;i-886832;comprises
o-991756;i-886833;comprises
o-991756;i-886834;comprises
o-991756;i-886835;comprises
Nordica Systems GmbH;o-991756;places
i-886830;Echo;is a
i-886831;Kindle;is a
i-886832;Echo;is a
i-886833;MacBook Pro;is a
i-886834;iPad Air;is a
i-886835;iPhone 11;is a
p-660940;i-886725;contains
p-660940;i-886718;contains
p-660940;i-886723;contains
p-660940;i-886724;contains
p-660940;i-886720;contains
p-660940;i-886722;contains
p-660940;i-886486;contains
o-991757;i-886836;comprises
o-991757;i-886837;comprises
o-991757;i-886838;comprises
Baltic Wave Energies Ltd.;o-991757;places
i-886836;Echo Plus;is a
i-886837;Echo Studio;is a
i-886838;iPad;is a
o-991758;i-886839;comprises
o-991758;i-886840;comprises
o-991758;i-886841;comprises
Baltic Wave Energies Ltd.;o-991758;places
i-886839;Echo Show 5;is a
i-886840;iPad Air;is a
i-886841;Kindle;is a
o-991759;i-886842;comprises
o-991759;i-886843;comprises
o-991759;i-886844;comprises
Eastern Oak Insurance Zrt.;o-991759;places
i-886842;iPad Pro;is a
i-886843;iPhone X;is a
i-886844;Fire Stick;is a
p-660940;Gyunam Park;shipped by
o-991760;i-886845;comprises
o-991760;i-886846;comprises
o-991760;i-886847;comprises
o-991760;i-886848;comprises
Riviera Robotics SAS;o-991760;places
i-886845;Kindle;is a
i-886846;Echo;is a
i-886847;iPhone 8;is a
i-886848;Echo Show 8;is a
o-991761;i-886849;comprises
o-991761;i-886850;comprises
o-991761;i-886851;comprises
o-991761;i-886852;comprises
o-991761;i-886853;comprises
o-991761;i-886854;comprises
o-991761;i-886855;comprises
o-991761;i-886856;comprises
Golden Fleece Textiles S.A.R.L.;o-991761;places
i-886849;iPad Air;is a
i-886850;Fire Stick;is a
i-886851;iPhone 11 Pro;is a
