ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td1503;2026-07-10 01:03:44;;2
td1502;2026-07-10 01:24:29;Status;;in transit
td1504;2026-07-10 07:47:13;;4
td1479;2026-07-10 11:00:00;Status;;shipped
td1484;2026-07-10 11:00:00;Status;;shipped
td1489;2026-07-10 11:00:00;Status;;shipped
td1503;2026-07-10 11:13:52;Status;;in transit
td1504;2026-07-11 02:47:52;Status;;in transit
td1505;2026-07-11 03:47:11;;3
td1505;2026-07-11 20:19:51;Status;;in transit
td1506;2026-07-13 23:22:16;;2
td1507;2026-07-14 05:02:32;;4
td1506;2026-07-14 08:50:22;Status;;in transit
td1485;2026-07-14 11:00:00;Status;;shipped
td1474;2026-07-14 11:00:00;Status;;shipped
td1490;2026-07-14 11:00:00;Status;;shipped
td1497;2026-07-14 11:00:00;Status;;shipped
td1480;2026-07-14 11:00:00;Status;;shipped
td1493;2026-07-14 11:00:00;Status;;shipped
td1491;2026-07-14 11:00:00;Status;;shipped
td1507;2026-07-14 21:08:22;Status;;in transit
td1508;2026-07-14 23:53:07;;4
td1509;2026-07-15 06:04:14;;3
td1509;2026-07-15 23:10:37;Status;;in transit
td1510;2026-07-16 00:56:30;;3
td1508;2026-07-16 02:51:27;Status;;in transit
td1511;2026-07-16 07:25:35;;3
td1511;2026-07-17 00:01:39;Status;;in transit
td1512;2026-07-17 00:59:43;;4
td1510;2026-07-17 04:08:59;Status;;in transit
td1513;2026-07-17 07:35:14;;3
td1488;2026-07-17 11:00:00;Status;;shipped
td1514;2026-07-18 03:26:37;;3
td1513;2026-07-18 03:54:27;Status;;in transit
td1512;2026-07-18 08:36:24;Status;;in transit
td1514;2026-07-18 22:10:24;Status;;in transit
td1515;2026-07-20 22:47:15;;2
td1516;2026-07-21 04:52:33;;2
td1515;2026-07-21 10:26:16;Status;;in transit
td1500;2026-07-21 11:00:00;Status;;shipped
td1496;2026-07-21 11:00:00;Status;;shipped
td1486;2026-07-21 11:00:00;Status;;shipped
td1516;2026-07-21 17:12:16;Status;;in transit
td1517;2026-07-21 23:33:06;;5
td1518;2026-07-22 05:24:15;;2
td1519;2026-07-22 23:36:30;;5
td1518;2026-07-23 02:37:29;Status;;in transit
td1520;2026-07-23 05:31:03;;2
td1517;2026-07-23 06:20:36;Status;;in transit
td1521;2026-07-23 23:50:06;;1
td1519;2026-07-24 00:56:14;Status;;in transit
td1522;2026-07-24 05:58:14;;4
td1520;2026-07-24 08:01:04;Status;;in transit
td1508;2026-07-24 11:00:00;Status;;shipped
td1503;2026-07-24 11:00:00;Status;;shipped
td1494;2026-07-24 11:00:00;Status;;shipped
td1495;2026-07-24 11:00:00;Status;;shipped
td1506;2026-07-24 11:00:00;Status;;shipped
td1502;2026-07-24 11:00:00;Status;;shipped
td1498;2026-07-24 11:00:00;Status;;shipped
td1521;2026-07-24 12:10:04;Status;;in transit
td1523;2026-07-25 02:34:20;;1
td1522;2026-07-25 03:54:59;Status;;in transit
td1523;2026-07-25 10:14:52;Status;;in transit
td1524;2026-07-27 22:18:23;;4
td1525;2026-07-28 03:54:47;;3
td1499;2026-07-28 11:00:00;Status;;shipped
td1513;2026-07-28 11:00:00;Status;;shipped
td1516;2026-07-28 11:00:00;Status;;shipped
td1511;2026-07-28 11:00:00;Status;;shipped
td1514;2026-07-28 11:00:00;Status;;shipped
td1504;2026-07-28 11:00:00;Status;;shipped
td1517;2026-07-28 11:00:00;Status;;shipped
td1492;2026-07-28 11:00:00;Status;;shipped
td1507;2026-07-28 11:00:00;Status;;shipped
td1524;2026-07-28 18:49:05;Status;;in transit
td1525;2026-07-28 21:09:05;Status;;in transit
td1526;2026-07-28 22:37:35;;4
td1527;2026-07-29 04:33:11;;3
td1526;2026-07-29 14:18:12;Status;;in transit
td1528;2026-07-29 22:54:22;;5
td1527;2026-07-30 00:19:16;Status;;in transit
td1529;2026-07-30 05:06:46;;4
td1530;2026-07-30 23:01:34;;3
td1528;2026-07-31 02:48:13;Status;;in transit
td1531;2026-07-31 05:21:10;;2
td1529;2026-07-31 06:16:10;Status;;in transit
td1505;2026-07-31 11:00:00;Status;;shipped
td1512;2026-07-31 11:00:00;Status;;shipped
td1515;2026-07-31 11:00:00;Status;;shipped
td1530;2026-07-31 19:50:02;Status;;in transit
td1531;2026-07-31 23:26:30;Status;;in transit
td1532;2026-08-01 01:04:19;;2
td1532;2026-08-01 09:57:03;Status;;in transit
td1533;2026-08-03 21:45:21;;2
td1534;2026-08-04 03:48:43;;4
td1533;2026-08-04 06:45:41;Status;;in transit
td1501;2026-08-04 11:00:00;Status;;shipped
td1510;2026-08-04 11:00:00;Status;;shipped
td1509;2026-08-04 11:00:00;Status;;shipped
td1534;2026-08-04 20:14:08;Status;;in transit
td1535;2026-08-04 22:25:26;;2
td1536;2026-08-05 04:08:55;;5
td1535;2026-08-05 08:42:10;Status;;in transit
td1537;2026-08-05 22:05:50;;3
td1536;2026-08-06 01:51:25;Status;;in transit
td1538;2026-08-06 04:29:43;;2
td1537;2026-08-06 13:30:50;Status;;in transit
td1538;2026-08-06 20:14:00;Status;;in transit
td1539;2026-08-06 22:47:27;;3
td1540;2026-08-07 04:52:54;;2
td1520;2026-08-07 11:00:00;Status;;shipped
td1540;2026-08-07 18:48:59;Status;;in transit
td1539;2026-08-07 23:09:31;Status;;in transit
td1541;2026-08-08 00:55:40;;5
td1541;2026-08-09 02:19:46;Status;;in transit
td1542;2026-08-10 21:30:39;;2
td1543;2026-08-11 03:19:19;;2
td1542;2026-08-11 05:58:04;Status;;in transit
td1521;2026-08-11 11:00:00;Status;;shipped
td1518;2026-08-11 11:00:00;Status;;shipped
td1519;2026-08-11 11:00:00;Status;;shipped
td1532;2026-08-11 11:00:00;Status;;shipped
td1524;2026-08-11 11:00:00;Status;;shipped
td1527;2026-08-11 11:00:00;Status;;shipped
td1543;2026-08-11 12:44:51;Status;;in transit
td1544;2026-08-11 21:26:38;;4
td1545;2026-08-12 03:11:18;;5
td1546;2026-08-12 21:10:39;;2
td1547;2026-08-13 02:39:18;;5
td1544;2026-08-13 07:39:15;Status;;in transit
td1546;2026-08-13 11:33:23;Status;;in transit
td1548;2026-08-13 21:06:39;;3
td1549;2026-08-14 03:31:18;;3
td1545;2026-08-14 09:30:56;Status;;in transit
td1531;2026-08-14 11:00:00;Status;;shipped
td1526;2026-08-14 11:00:00;Status;;shipped
td1537;2026-08-14 11:00:00;Status;;shipped
td1528;2026-08-14 11:00:00;Status;;shipped
td1530;2026-08-14 11:00:00;Status;;shipped
td1547;2026-08-14 13:51:28;Status;;in transit
td1550;2026-08-14 22:37:30;;4
td1548;2026-08-15 05:37:48;Status;;in transit
td1551;2026-08-15 07:06:50;;2
td1551;2026-08-16 03:24:30;Status;;in transit
td1550;2026-08-16 08:11:38;Status;;in transit
td1549;2026-08-16 11:59:10;Status;;in transit
td1552;2026-08-18 00:40:34;;5
td1553;2026-08-18 06:39:11;;2
td1538;2026-08-18 11:00:00;Status;;shipped
td1542;2026-08-18 11:00:00;Status;;shipped
td1529;2026-08-18 11:00:00;Status;;shipped
td1523;2026-08-18 11:00:00;Status;;shipped
td1522;2026-08-18 11:00:00;Status;;shipped
td1525;2026-08-18 11:00:00;Status;;shipped
td1554;2026-08-19 00:50:08;;4
td1553;2026-08-19 02:48:35;Status;;in transit
td1552;2026-08-19 07:06:25;Status;;in transit
td1555;2026-08-19 07:06:26;;4
td1556;2026-08-20 01:31:00;;3
td1557;2026-08-20 08:09:01;;4
td1554;2026-08-20 22:03:43;Status;;in transit
td1558;2026-08-21 01:03:44;;3
td1559;2026-08-21 07:47:14;;4
td1536;2026-08-21 11:00:00;Status;;shipped
td1533;2026-08-21 11:00:00;Status;;shipped
td1534;2026-08-21 11:00:00;Status;;shipped
td1551;2026-08-21 11:00:00;Status;;shipped
td1543;2026-08-21 11:00:00;Status;;shipped
td1560;2026-08-22 03:47:11;;4
td1557;2026-08-22 16:50:04;Status;;in transit
td1559;2026-08-23 00:08:18;Status;;in transit
td1560;2026-08-23 08:27:56;Status;;in transit
td1558;2026-08-23 13:23:48;Status;;in transit
td1555;2026-08-23 18:19:40;Status;;in transit
td1556;2026-08-23 20:42:02;Status;;in transit
td1561;2026-08-24 23:22:16;;4
td1562;2026-08-25 05:02:32;;5
td1545;2026-08-25 11:00:00;Status;;shipped
td1547;2026-08-25 11:00:00;Status;;shipped
td1535;2026-08-25 11:00:00;Status;;shipped
td1563;2026-08-25 23:53:06;;4
td1564;2026-08-26 06:04:14;;4
td1561;2026-08-26 08:29:51;Status;;in transit
td1562;2026-08-26 19:02:21;Status;;in transit
td1565;2026-08-27 00:56:30;;4
td1566;2026-08-27 07:25:35;;1
td1567;2026-08-28 00:59:44;;2
td1568;2026-08-28 07:35:14;;5
td1565;2026-08-28 10:12:31;Status;;in transit
td1539;2026-08-28 11:00:00;Status;;shipped
td1540;2026-08-28 11:00:00;Status;;shipped
td1546;2026-08-28 11:00:00;Status;;shipped
td1554;2026-08-28 11:00:00;Status;;shipped
td1561;2026-08-28 11:00:00;Status;;shipped
td1560;2026-08-28 11:00:00;Status;;shipped
td1552;2026-08-28 11:00:00;Status;;shipped
td1549;2026-08-28 11:00:00;Status;;shipped
td1569;2026-08-29 03:26:37;;5
td1563;2026-08-29 05:16:04;Status;;in transit
td1567;2026-08-29 09:45:20;Status;;in transit
td1568;2026-08-30 10:41:20;Status;;in transit
td1569;2026-08-30 15:19:32;Status;;in transit
td1564;2026-08-30 17:33:24;Status;;in transit
td1566;2026-08-30 22:11:36;Status;;in transit
td1570;2026-08-31 22:47:16;;2
td1571;2026-09-01 04:52:32;;3
td1570;2026-09-01 08:33:11;Status;;in transit
td1567;2026-09-01 11:00:00;Status;;shipped
td1544;2026-09-01 11:00:00;Status;;shipped
td1571;2026-09-01 21:46:16;Status;;in transit
td1572;2026-09-01 23:33:06;;2
td1573;2026-09-02 05:24:14;;4
td1572;2026-09-02 11:59:36;Status;;in transit
td1574;2026-09-02 23:36:31;;4
td1575;2026-09-03 05:31:02;;3
td1573;2026-09-03 05:43:43;Status;;in transit
td1576;2026-09-03 23:50:06;;5
td1574;2026-09-04 03:45:23;Status;;in transit
td1577;2026-09-04 05:58:15;;2
td1553;2026-09-04 11:00:00;Status;;shipped
td1558;2026-09-04 11:00:00;Status;;shipped
td1541;2026-09-04 11:00:00;Status;;shipped
td1550;2026-09-04 11:00:00;Status;;shipped
td1556;2026-09-04 11:00:00;Status;;shipped
td1566;2026-09-04 11:00:00;Status;;shipped
td1548;2026-09-04 11:00:00;Status;;shipped
td1575;2026-09-05 00:20:41;Status;;in transit
td1578;2026-09-05 02:34:20;;5
td1576;2026-09-05 09:52:32;Status;;in transit
td1577;2026-09-06 05:53:52;Status;;in transit
td1578;2026-09-06 15:25:03;Status;;in transit
td1579;2026-09-07 22:18:23;;5
td1580;2026-09-08 03:54:46;;4
td1570;2026-09-08 11:00:00;Status;;shipped
td1576;2026-09-08 11:00:00;Status;;shipped
td1562;2026-09-08 11:00:00;Status;;shipped
td1568;2026-09-08 11:00:00;Status;;shipped
td1564;2026-09-08 11:00:00;Status;;shipped
td1571;2026-09-08 11:00:00;Status;;shipped
td1557;2026-09-08 11:00:00;Status;;shipped
td1581;2026-09-08 22:37:34;;5
td1582;2026-09-09 04:33:11;;3
td1580;2026-09-09 05:45:30;Status;;in transit
td1583;2026-09-09 22:54:23;;4
td1584;2026-09-10 05:06:46;;5
td1582;2026-09-10 20:41:53;Status;;in transit
td1585;2026-09-10 23:01:35;;3
td1586;2026-09-11 05:21:11;;4
td1583;2026-09-11 09:21:34;Status;;in transit
td1555;2026-09-11 11:00:00;Status;;shipped
td1577;2026-09-11 11:00:00;Status;;shipped
td1581;2026-09-11 19:13:18;Status;;in transit
td1587;2026-09-12 01:04:19;;1
td1579;2026-09-12 05:05:02;Status;;in transit
td1585;2026-09-13 06:06:42;Status;;in transit
td1584;2026-09-13 15:05:02;Status;;in transit
td1586;2026-09-13 20:05:22;Status;;in transit
td1587;2026-09-14 01:05:42;Status;;in transit
td1588;2026-09-14 21:45:21;;2
td1589;2026-09-15 03:48:43;;2
td1588;2026-09-15 08:42:53;Status;;in transit
td1575;2026-09-15 11:00:00;Status;;shipped
td1559;2026-09-15 11:00:00;Status;;shipped
td1572;2026-09-15 11:00:00;Status;;shipped
td1589;2026-09-15 17:59:17;Status;;in transit
td1590;2026-09-15 22:25:27;;5
td1591;2026-09-16 04:08:54;;3
td1592;2026-09-16 22:05:51;;3
td1593;2026-09-17 04:29:42;;4
td1591;2026-09-17 04:30:20;Status;;in transit
td1590;2026-09-17 14:09:24;Status;;in transit
td1594;2026-09-17 22:47:27;;4
td1595;2026-09-18 04:52:55;;2
td1563;2026-09-18 11:00:00;Status;;shipped
td1569;2026-09-18 11:00:00;Status;;shipped
td1593;2026-09-19 00:15:30;Status;;in transit
td1596;2026-09-19 00:55:40;;3
td1592;2026-09-19 08:40:12;Status;;in transit
td1595;2026-09-20 05:53:37;Status;;in transit
td1594;2026-09-20 16:13:22;Status;;in transit
td1596;2026-09-20 20:32:22;Status;;in transit
td1597;2026-09-21 21:30:39;;5
td1598;2026-09-22 03:19:18;;5
td1565;2026-09-22 11:00:00;Status;;shipped
td1583;2026-09-22 11:00:00;Status;;shipped
td1574;2026-09-22 11:00:00;Status;;shipped
td1573;2026-09-22 11:00:00;Status;;shipped
td1578;2026-09-22 11:00:00;Status;;shipped
td1599;2026-09-22 21:26:38;;3
td1600;2026-09-23 03:11:18;;5
td1601;2026-09-23 21:10:39;;3
td1602;2026-09-24 02:39:19;;5
td1603;2026-09-24 21:06:38;;4
td1604;2026-09-25 03:31:18;;2
td1598;2026-09-25 05:36:24;Status;;in transit
td1594;2026-09-25 11:00:00;Status;;shipped
td1590;2026-09-25 11:00:00;Status;;shipped
td1605;2026-09-25 22:37:30;;5
td1606;2026-09-26 07:06:50;;2
td1600;2026-09-28 07:48:30;Status;;in transit
td1599;2026-09-28 11:15:20;Status;;in transit
td1605;2026-09-28 16:15:40;Status;;in transit
td1607;2026-09-29 00:40:35;;4
td1606;2026-09-29 02:16:20;Status;;in transit
td1597;2026-09-29 05:12:00;Status;;in transit
td1608;2026-09-29 06:39:11;;4
td1601;2026-09-29 09:20:53;Status;;in transit
td1588;2026-09-29 11:00:00;Status;;shipped
td1597;2026-09-29 11:00:00;Status;;shipped
td1584;2026-09-29 11:00:00;Status;;shipped
td1586;2026-09-29 11:00:00;Status;;shipped
td1587;2026-09-29 11:00:00;Status;;shipped
td1609;2026-09-30 00:50:08;;3
td1603;2026-09-30 01:50:59;Status;;in transit
td1610;2026-09-30 07:06:25;;3
td1604;2026-09-30 10:49:13;Status;;in transit
td1611;2026-10-01 01:30:59;;2
td1612;2026-10-01 08:09:01;;5
td1607;2026-10-01 21:52:36;Status;;in transit
td1613;2026-10-02 01:03:44;;5
td1614;2026-10-02 07:47:14;;5
td1610;2026-10-02 07:48:42;Status;;in transit
td1592;2026-10-02 11:00:00;Status;;shipped
td1593;2026-10-02 11:00:00;Status;;shipped
td1591;2026-10-02 11:00:00;Status;;shipped
td1580;2026-10-02 11:00:00;Status;;shipped
td1579;2026-10-02 11:00:00;Status;;shipped
td1581;2026-10-02 11:00:00;Status;;shipped
td1615;2026-10-03 03:47:12;;1
td1608;2026-10-04 04:21:01;Status;;in transit
td1602;2026-10-04 15:41:17;Status;;in transit
td1609;2026-10-04 21:17:22;Status;;in transit
td1611;2026-10-05 05:55:06;Status;;in transit
td1612;2026-10-05 15:22:24;Status;;in transit
td1614;2026-10-05 21:51:04;Status;;in transit
td1616;2026-10-05 23:22:15;;4
td1615;2026-10-06 01:05:24;Status;;in transit
td1613;2026-10-06 02:37:11;Status;;in transit
td1617;2026-10-06 05:02:32;;5
td1615;2026-10-06 11:00:00;Status;;shipped
td1595;2026-10-06 11:00:00;Status;;shipped
td1603;2026-10-06 11:00:00;Status;;shipped
td1604;2026-10-06 11:00:00;Status;;shipped
td1598;2026-10-06 11:00:00;Status;;shipped
td1599;2026-10-06 11:00:00;Status;;shipped
td1600;2026-10-06 11:00:00;Status;;shipped
td1585;2026-10-06 11:00:00;Status;;shipped
td1596;2026-10-06 11:00:00;Status;;shipped
td1582;2026-10-06 11:00:00;Status;;shipped
td1618;2026-10-06 23:53:07;;5
td1619;2026-10-07 06:04:15;;5
td1616;2026-10-07 12:13:47;Status;;in transit
td1620;2026-10-08 00:56:30;;2
td1621;2026-10-08 07:25:34;;4
td1617;2026-10-08 15:05:47;Status;;in transit
td1622;2026-10-09 00:59:43;;1
td1623;2026-10-09 07:35:14;;5
td1589;2026-10-09 11:00:00;Status;;shipped
td1622;2026-10-09 13:08:00;Status;;in transit
td1618;2026-10-10 02:50:00;Status;;in transit
td1624;2026-10-10 03:26:37;;3
td1621;2026-10-11 00:41:36;Status;;in transit
td1623;2026-10-11 17:15:12;Status;;in transit
td1620;2026-10-12 02:31:28;Status;;in transit
td1624;2026-10-12 06:52:11;Status;;in transit
td1619;2026-10-12 10:42:26;Status;;in transit
td1625;2026-10-12 22:47:16;;2
td1626;2026-10-13 04:52:33;;3
td1625;2026-10-13 09:50:53;Status;;in transit
td1609;2026-10-13 11:00:00;Status;;shipped
td1601;2026-10-13 11:00:00;Status;;shipped
td1608;2026-10-13 11:00:00;Status;;shipped
td1602;2026-10-13 11:00:00;Status;;shipped
td1607;2026-10-13 11:00:00;Status;;shipped
td1613;2026-10-13 11:00:00;Status;;shipped
td1626;2026-10-13 21:34:17;Status;;in transit
td1627;2026-10-13 23:33:07;;5
td1628;2026-10-14 05:24:14;;3
td1629;2026-10-14 23:36:30;;4
td1630;2026-10-15 05:31:02;;2
td1631;2026-10-15 23:50:07;;2
td1629;2026-10-16 00:56:17;Status;;in transit
td1628;2026-10-16 03:13:13;Status;;in transit
td1630;2026-10-16 05:35:17;Status;;in transit
td1632;2026-10-16 05:58:15;;2
td1627;2026-10-16 09:38:09;Status;;in transit
td1611;2026-10-16 11:00:00;Status;;shipped
td1606;2026-10-16 11:00:00;Status;;shipped
td1618;2026-10-16 11:00:00;Status;;shipped
td1620;2026-10-16 11:00:00;Status;;shipped
td1605;2026-10-16 11:00:00;Status;;shipped
td1631;2026-10-16 22:13:33;Status;;in transit
td1632;2026-10-17 00:14:41;Status;;in transit
td1633;2026-10-17 02:34:20;;2
td1633;2026-10-17 13:41:20;Status;;in transit
td1634;2026-10-19 22:18:22;;2
td1635;2026-10-20 03:54:47;;3
td1634;2026-10-20 09:05:10;Status;;in transit
td1612;2026-10-20 11:00:00;Status;;shipped
td1614;2026-10-20 11:00:00;Status;;shipped
td1610;2026-10-20 11:00:00;Status;;shipped
td1635;2026-10-20 19:10:22;Status;;in transit
td1636;2026-10-20 22:37:34;;5
td1637;2026-10-21 04:33:11;;2
td1638;2026-10-21 22:54:22;;3
td1636;2026-10-22 02:31:59;Status;;in transit
td1639;2026-10-22 05:06:46;;2
td1637;2026-10-22 06:26:07;Status;;in transit
td1638;2026-10-22 17:38:59;Status;;in transit
td1640;2026-10-22 23:01:34;;2
td1639;2026-10-23 00:03:55;Status;;in transit
td1641;2026-10-23 05:21:10;;2
td1640;2026-10-23 09:54:59;Status;;in transit
td1627;2026-10-23 11:00:00;Status;;shipped
td1632;2026-10-23 11:00:00;Status;;shipped
td1641;2026-10-23 17:14:57;Status;;in transit
td1642;2026-10-24 01:04:19;;3
td1642;2026-10-24 15:43:44;Status;;in transit
td1643;2026-10-26 21:45:20;;5
td1644;2026-10-27 03:48:42;;5
td1640;2026-10-27 11:00:00;Status;;shipped
td1634;2026-10-27 11:00:00;Status;;shipped
td1616;2026-10-27 11:00:00;Status;;shipped
td1617;2026-10-27 11:00:00;Status;;shipped
td1624;2026-10-27 11:00:00;Status;;shipped
td1645;2026-10-27 22:25:27;;5
td1646;2026-10-28 04:08:55;;2
td1647;2026-10-28 22:05:50;;5
td1648;2026-10-29 04:29:43;;3
td1643;2026-10-29 16:58:21;Status;;in transit
td1649;2026-10-29 22:47:27;;4
td1644;2026-10-30 03:58:59;Status;;in transit
td1650;2026-10-30 04:52:55;;4
td1626;2026-10-30 11:00:00;Status;;shipped
td1628;2026-10-30 11:00:00;Status;;shipped
td1635;2026-10-30 11:00:00;Status;;shipped
td1625;2026-10-30 11:00:00;Status;;shipped
td1633;2026-10-30 11:00:00;Status;;shipped
td1619;2026-10-30 11:00:00;Status;;shipped
td1637;2026-10-30 11:00:00;Status;;shipped
td1629;2026-10-30 11:00:00;Status;;shipped
td1651;2026-10-31 00:55:39;;4
td1645;2026-10-31 02:06:59;Status;;in transit
td1646;2026-11-01 13:16:15;Status;;in transit
td1648;2026-11-01 16:02:00;Status;;in transit
td1647;2026-11-01 20:44:40;Status;;in transit
td1649;2026-11-02 04:21:22;Status;;in transit
td1651;2026-11-02 08:06:34;Status;;in transit
td1650;2026-11-02 11:51:46;Status;;in transit
td1652;2026-11-02 21:30:39;;4
td1653;2026-11-03 03:19:18;;2
td1622;2026-11-03 11:00:00;Status;;shipped
td1630;2026-11-03 11:00:00;Status;;shipped
td1623;2026-11-03 11:00:00;Status;;shipped
td1621;2026-11-03 11:00:00;Status;;shipped
td1653;2026-11-03 16:31:40;Status;;in transit
td1654;2026-11-03 21:26:39;;5
td1652;2026-11-03 23:10:44;Status;;in transit
td1655;2026-11-04 03:11:19;;4
td1656;2026-11-04 21:10:38;;5
td1657;2026-11-05 02:39:18;;3
td1658;2026-11-05 21:06:39;;5
td1659;2026-11-06 03:31:19;;4
td1647;2026-11-06 11:00:00;Status;;shipped
td1649;2026-11-06 11:00:00;Status;;shipped
td1638;2026-11-06 11:00:00;Status;;shipped
td1655;2026-11-06 14:56:15;Status;;in transit
td1660;2026-11-06 22:37:30;;4
td1656;2026-11-07 06:51:26;Status;;in transit
td1661;2026-11-07 07:06:50;;5
td1657;2026-11-08 20:45:33;Status;;in transit
td1658;2026-11-10 00:16:39;Status;;in transit
td1662;2026-11-10 00:40:35;;4
td1659;2026-11-10 04:19:31;Status;;in transit
td1663;2026-11-10 06:39:10;;5
td1654;2026-11-10 08:40:03;Status;;in transit
td1661;2026-11-10 10:45:25;Status;;in transit
td1639;2026-11-10 11:00:00;Status;;shipped
td1631;2026-11-10 11:00:00;Status;;shipped
td1643;2026-11-10 11:00:00;Status;;shipped
td1645;2026-11-10 11:00:00;Status;;shipped
td1651;2026-11-10 11:00:00;Status;;shipped
td1644;2026-11-10 11:00:00;Status;;shipped
td1664;2026-11-11 00:50:07;;3
td1660;2026-11-11 02:40:05;Status;;in transit
td1665;2026-11-11 07:06:26;;2
td1666;2026-11-12 01:31:00;;4
td1667;2026-11-12 08:09:01;;2
td1664;2026-11-12 11:26:40;Status;;in transit
td1668;2026-11-13 01:03:43;;5
td1665;2026-11-13 01:10:31;Status;;in transit
td1663;2026-11-13 05:22:19;Status;;in transit
td1669;2026-11-13 07:47:13;;5
td1641;2026-11-13 11:00:00;Status;;shipped
td1661;2026-11-13 11:00:00;Status;;shipped
td1652;2026-11-13 11:00:00;Status;;shipped
td1654;2026-11-13 11:00:00;Status;;shipped
td1659;2026-11-13 11:00:00;Status;;shipped
td1670;2026-11-14 03:47:12;;5
td1666;2026-11-14 23:18:38;Status;;in transit
td1667;2026-11-15 04:36:38;Status;;in transit
td1662;2026-11-15 15:12:38;Status;;in transit
td1669;2026-11-16 06:49:18;Status;;in transit
td1668;2026-11-16 18:51:27;Status;;in transit
td1671;2026-11-16 23:22:15;;4
td1670;2026-11-16 23:29:39;Status;;in transit
td1672;2026-11-17 05:02:32;;2
td1648;2026-11-17 11:00:00;Status;;shipped
td1636;2026-11-17 11:00:00;Status;;shipped
td1673;2026-11-17 23:53:07;;5
td1671;2026-11-18 02:20:15;Status;;in transit
td1674;2026-11-18 06:04:14;;3
td1672;2026-11-18 07:42:43;Status;;in transit
td1675;2026-11-19 00:56:31;;3
td1674;2026-11-19 06:30:36;Status;;in transit
td1676;2026-11-19 07:25:35;;2
td1676;2026-11-19 18:45:42;Status;;in transit
td1673;2026-11-19 22:48:34;Status;;in transit
td1677;2026-11-20 00:59:43;;5
td1675;2026-11-20 07:07:27;Status;;in transit
td1678;2026-11-20 07:35:13;;2
td1665;2026-11-20 11:00:00;Status;;shipped
td1663;2026-11-20 11:00:00;Status;;shipped
td1642;2026-11-20 11:00:00;Status;;shipped
td1668;2026-11-20 11:00:00;Status;;shipped
td1656;2026-11-20 11:00:00;Status;;shipped
td1660;2026-11-20 11:00:00;Status;;shipped
td1650;2026-11-20 11:00:00;Status;;shipped
td1679;2026-11-21 03:26:37;;4
td1678;2026-11-21 06:05:52;Status;;in transit
td1677;2026-11-21 10:53:52;Status;;in transit
td1679;2026-11-22 05:49:37;Status;;in transit
td1680;2026-11-23 22:47:15;;1
td1681;2026-11-24 04:52:32;;5
td1680;2026-11-24 05:56:56;Status;;in transit
td1658;2026-11-24 11:00:00;Status;;shipped
td1646;2026-11-24 11:00:00;Status;;shipped
td1669;2026-11-24 11:00:00;Status;;shipped
td1655;2026-11-24 11:00:00;Status;;shipped
td1682;2026-11-24 23:33:06;;3
td1681;2026-11-25 03:00:03;Status;;in transit
td1683;2026-11-25 05:24:15;;1
td1682;2026-11-25 15:26:42;Status;;in transit
td1683;2026-11-25 19:56:10;Status;;in transit
td1684;2026-11-25 23:36:31;;3
td1685;2026-11-26 05:31:03;;5
td1684;2026-11-26 13:52:31;Status;;in transit
td1686;2026-11-26 23:50:06;;3
td1687;2026-11-27 05:58:15;;3
td1653;2026-11-27 11:00:00;Status;;shipped
td1662;2026-11-27 11:00:00;Status;;shipped
td1677;2026-11-27 11:00:00;Status;;shipped
td1675;2026-11-27 11:00:00;Status;;shipped
td1676;2026-11-27 11:00:00;Status;;shipped
td1667;2026-11-27 11:00:00;Status;;shipped
td1685;2026-11-27 12:39:50;Status;;in transit
td1686;2026-11-28 01:43:50;Status;;in transit
td1688;2026-11-28 02:34:20;;2
td1687;2026-11-28 05:51:10;Status;;in transit
td1688;2026-11-28 13:33:30;Status;;in transit
td1689;2026-11-30 22:18:22;;4
td1690;2026-12-01 03:54:46;;4
td1680;2026-12-01 11:00:00;Status;;shipped
td1664;2026-12-01 11:00:00;Status;;shipped
td1657;2026-12-01 11:00:00;Status;;shipped
td1691;2026-12-01 22:37:34;;2
td1690;2026-12-02 04:29:42;Status;;in transit
td1692;2026-12-02 04:33:11;;5
td1689;2026-12-02 09:03:32;Status;;in transit
td1693;2026-12-02 22:54:22;;4
td1694;2026-12-03 05:06:47;;4
td1695;2026-12-03 23:01:34;;2
td1694;2026-12-04 05:13:15;Status;;in transit
td1696;2026-12-04 05:21:11;;1
td1692;2026-12-04 06:53:07;Status;;in transit
td1671;2026-12-04 11:00:00;Status;;shipped
td1678;2026-12-04 11:00:00;Status;;shipped
td1670;2026-12-04 11:00:00;Status;;shipped
td1666;2026-12-04 11:00:00;Status;;shipped
td1681;2026-12-04 11:00:00;Status;;shipped
td1686;2026-12-04 11:00:00;Status;;shipped
td1673;2026-12-04 11:00:00;Status;;shipped
td1691;2026-12-04 13:54:22;Status;;in transit
td1693;2026-12-04 17:22:19;Status;;in transit
td1696;2026-12-05 00:17:23;Status;;in transit
td1697;2026-12-05 01:04:18;;3
td1695;2026-12-05 02:40:19;Status;;in transit
td1697;2026-12-05 15:03:28;Status;;in transit
td1698;2026-12-07 21:45:20;;2
td1699;2026-12-08 03:48:43;;5
td1698;2026-12-08 06:38:55;Status;;in transit
td1700;2026-12-08 22:25:26;;4
td1699;2026-12-09 02:54:04;Status;;in transit
td1701;2026-12-09 04:08:54;;4
td1702;2026-12-09 22:05:50;;4
td1703;2026-12-10 04:29:42;;3
td1700;2026-12-10 15:10:17;Status;;in transit
td1704;2026-12-10 22:47:27;;3
